,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,Pharmy - Fentanyl 500ug Blotters - x1,0.10616874,,Australia,AUsTORe,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
1,Fentanyl blotters(500ug) x 50,1.80559095,,Australia,TheLittleGuys,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
2,5000mg - 5 Gram Fentanyl HCL 99.8% Pure ** SHIPS FROM USA & UK **,16.14410740,,USA,Fent4you,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
3,Fentanyl blotters(500ug) x 5,0.27614920,,Australia,TheLittleGuys,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
4,750mg (¾ gram) - 99%+ FENTANYL HCL (USE EXTREME CAUTION),2.65528082,,Canada,fattuesday_13,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
5,50 mg fentanyl hcl 98%>,0.25490695,,Canada,PharmaPhil,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
6,ACETYL-FENTANYL NASAL SPRAY 99.8% PURE 5mg/mL in 30mL - 150MG - TRIPLE SIZE! - 15% BONUS /W FE,0.61551533,,USA,OregonTrail,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
7,**Acetyl Fentanyl 99.8% Pure**  $175.00 5 gram Free Shipping No FE,0.74347863,,Canada,Fanta_King,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
8,250mg (¼ gram) - 99%+ FENTANYL HCL (USE EXTREME CAUTION),1.06211232,,Canada,fattuesday_13,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
9,Pharmy - Fentanyl 1mg Blotters - x1,0.21237998,,Australia,AUsTORe,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
10,50mg (Sample) - 99%+ FENTANYL HCL (USE EXTREME CAUTION),0.25490695,,Canada,fattuesday_13,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
11,Fentanyl Hcl 99.5 % .250mg,1.57192624,,USA,Chems_Usa,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
12,100mg - 99%+ FENTANYL HCL (USE EXTREME CAUTION),0.42484493,,Canada,fattuesday_13,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
13,2500mg - 2.5 Gram Fentanyl HCL 99.8% Pure ** SHIPS FROM USA & UK **,8.49689863,,USA,Fent4you,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
14,Fenta 100mg Fentanyl Hcl ---Usa & Uk Stock---Escrow---,0.95590109,,USA,listonishere,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
15,(25 TABS) 99.9% Pure Fentanyl 200 μg Blotters+5 Extra Tabs for FE!,0.29739145,,USA,WhateversAvailable,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
16,Acetyl Fentanyl Candies 5mg,0.01062112,,Canada,canadasunshine,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
17,Acetylfentanyl (99% purity)   0.1 / 100mg  FE REQUIRED,0.23000000,,UK,A1CRACK,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
18,10 mg fentanyl hcl sample,0.10621123,,Canada,PharmaPhil,uGLNlig9jR,Drugs/Opioids/Fentanyl,2015-05-28
