,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,AMANITO'S AK 47 AUTO x10 seeds -   Autoflowering and Feminized seeds.,0.18307833,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
1,40x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.15666274,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
2,Chernobyl X Da Purps regular seeds,0.13077023,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
3,Kuchi - 15 Seeds Feminized,0.38041061,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
4,Critical Kush - 15 Seeds Feminized,0.23277102,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
5,10 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.06538511,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
6,Amnesia Lemon - 15 Seeds Feminized,0.45769582,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
7,5x Hollands Hope Fem,0.05000000,,Netherlands,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
8,Big Buddha Cheese - 15 Seeds Feminized,0.49692689,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
9,Auto Seeds Auto Pounder 5 Seed Pack,0.18046292,,USA,fastseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
10,CBD Critical Mass - 15 Seeds Feminized,0.44937884,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
11,10 regular seeds: Liberty Kush: Liberty Haze crossed with Hindu Kush,0.07846214,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
12,Snowstorm x 7 seeds -  Autoflowering and Feminized seeds.,0.17523211,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
13,CANNABIS SEED - ak-47,0.02612789,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
14,3 x African free strain seeds,0.03400026,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
15,5 regular seeds - Widow Lights - White Widow X Northern Lights,0.05230809,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
16,Automazar x 7 seeds - Autoflowering and Feminized seeds.,0.19615535,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
17,Automazar x 3 seeds - Autoflowering and Feminized seeds.,0.09153916,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
18,10x Royal Dane,0.05000000,,Netherlands,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
19,12 x Lemon Skunk indoor seeds (F2),0.05753890,,Germany,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
20,100 Mixed Cannabis Seeds - Only $49,0.12815483,,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
21,10 regular seeds Hindu's Shiva: Hindu Kush crossed with Shiva Skunk,0.07846214,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-22
