,name,price(BTC),from,to,vendor,cat_hash,cat,date
21,"Natural Cannabis seeds,50 seeds.",0.14000000,,World,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
22,Chernobyl X Da Purps regular seeds,0.10020040,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
23,Shoreline - 15 Seeds Feminized,0.28857715,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
24,Chernobyl F2 regular seeds,0.10020040,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
25,Critical Kush - 15 Seeds Feminized,0.17835671,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
26,CBD Nordle - 15 Seeds Feminized,0.34432865,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
27,White Widow Hybrid Feminized Autoflower Seeds,0.10020040,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
28,50x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.16012024,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
29,5 Milk Cannabis seeds (Not feminized),0.08617234,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-25
30,Potassium chlorate 40g,0.02010252,,EU,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-04-25
31,Scorpion full auto pistol,6.90119610,,Germany,MaxMustermann,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
32,FEG high power semi automaitc pistol 9mm Luger,6.90119610,,Germany,MaxMustermann,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
33,**SALE** Glock 27 Gen 4 .40 CAL W/ EXTENDED CLIP,3.61845411,,USA,DopeMan,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
34,Customer listing for bigrickyy,3.60639260,,Germany,MaxMustermann,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
35,.22 caliber silencers,0.44426575,,Germany,MaxMustermann,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
36,Customer lising for 2 Guns,5.54829631,,Germany,MaxMustermann,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
37,Ruger P90 FULL escrow,3.61845411,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
38,Part [1/3]: Glock 19 Gen3,1.50768921,,USA,G_O_D,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
39,.223rem caliber silencers,0.55281937,,Germany,MaxMustermann,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
40,.22 caliber silencers for gunbuyers,0.33169162,,Germany,MaxMustermann,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
41,Glock 21 Full ESCROW,4.42255503,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
42,S&W model 14 FULL ESCROW,4.02050457,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
43,Jimenez 9MM FULL ESCROW,3.01537842,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
44,Glock 19 - Frame - Part 2,2.91486581,,EU,Lenin_Cat,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
45,JA 380 FULL ESCROW,2.81435320,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
46,Price Drop!!!! 9mm Jimenez Arms,0.75384460,,USA,cheqdropz,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
47,LIBERATOR COMPACT STEALTH PISTOL,0.50256307,,Australia,ReadySetGo,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
48,Taurus .44 Tracker FULL ESCROW,3.41742888,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
49,Hi Point 380 FULL ESCROW,2.51281535,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
50,Walther P22 FULL ESCROW,3.31691627,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
51,Glock 22 3rd gen 40 cal & 2 mags,5.02563071,,World,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
52,Sig Mosquito 22LR,4.42255503,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
53,Glock 20 Full Escrow,4.42255503,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
54,Radom P64 9mm FULL ESCROW,2.61332797,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
55,Part [3/3]: Glock 19 Gen3,1.50768921,,USA,G_O_D,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
56,Part [2/3]: Glock 19 Gen3,1.50768921,,USA,G_O_D,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
57,Glock 26,7.94049653,,Australia,OzGuns,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
58,Glock 27 gen 3 with 2 mags,4.82460548,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
59,Glock 19 gen 3 with 2 mags,3.61845411,,USA,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
60,Gen 3 Glock 23 with 2 magazines,3.61845411,,USA,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-04-25
61,"COCAINE Handbook, An Essential Reference",0.01409471,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
62,How to Make A Million In Three Years or Less – Think Like A Tycoon,0.03020296,,Internet,blackhand,JAmvyj8iBs,Information/eBooks,2014-04-25
63,CHANGE YOUR IDENTITY 2014,0.03020296,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
64,ESCAPE! - By Grandpa,0.03020296,,Internet,blackhand,JAmvyj8iBs,Information/eBooks,2014-04-25
65,underground guide to improvised weapons,0.01006765,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
66,Dianetics: The Modern Science Of Mental Health,0.01006765,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
67,"Mega collection of holy books, sacred texts and spiritual PDF",0.03020296,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
68,The Construction of Secret Hiding Places,0.00199339,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-04-25
69,Computer Forensics Email Investigations,0.01610824,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
70,50 Things You're Not Supposed To Know,0.01006765,,,cyberzen,JAmvyj8iBs,Information/eBooks,2014-04-25
71,How to use the Yawara stick,0.01006765,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
72,"Anonymous Instant Messenger Guide [ICQ, Jabber, Torchat]",0.01610824,,,cyberzen,JAmvyj8iBs,Information/eBooks,2014-04-25
73,PATRIOT ACT PROOF MONEY LAUNDERING WORKS FOR BTC CASH OR EVEN STOLEN CC!!,0.07047358,,Internet,Narcolepsy,JAmvyj8iBs,Information/eBooks,2014-04-25
74,Forbidden Knowledge Ebook,0.00906088,,Australia,Tranzcentral,JAmvyj8iBs,Information/eBooks,2014-04-25
75,How to Win Every Argument: The Use and Abuse of Logic,0.00199339,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-04-25
76,Brazil & Paraguay Confidential – Special Report By Grandpa,0.02416237,,Internet,blackhand,JAmvyj8iBs,Information/eBooks,2014-04-25
77,SMUGGLING CACHING - EBOOKS COLLECTION,0.02013530,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
78,Secrets of Methamphetamine Manufacture 8th edition,0.01208118,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
79,Hallucinogenic Plants - A Golden Guide,0.00199339,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-04-25
80,Terrorist explosive sourcebook,0.01006765,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
81,FUCK THE SYSTEM,0.01409471,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
82,"Mega collection of holy books, sacred texts and spiritual PDF",0.03020296,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
83,"The 4-Hour Body: RADIP FAT LOSS, INCREDIBLE SEX",0.01409471,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
84,Self Sufficiency for the 21st Century,0.00199339,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-04-25
85,"STEALING , MEGA COLLECTION",0.02013530,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
86,Alternatives to Silk Road (TOR + I2P),0.00503382,,,CipherCracks,JAmvyj8iBs,Information/eBooks,2014-04-25
87,How to find hidden cameras,0.01006765,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
88,"God, gods, and goddesses -- essay",0.00020135,,,echo,JAmvyj8iBs,Information/eBooks,2014-04-25
89,Bye Bye Big Brother -- The Silk Road Edition,0.06040592,,,echo,JAmvyj8iBs,Information/eBooks,2014-04-25
90,PROTECTING YOUR IDENTITY AND SECURITY ONLINE AND WHEN USING MOBILE PHONES,0.01409471,,,fake,JAmvyj8iBs,Information/eBooks,2014-04-25
91,"SOCKS5 PROXIES + SOFTWARE, 10 DAYS (90 PROXIES)",0.05030181,,,fake,K68V21fmvZ,Services/Other,2014-04-25
92,How to Make Her Want Anal Sex + Anal Sex Guide,0.01207243,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
93,"Anonymous Instant Messenger Guide [ICQ, Jabber, Torchat]",0.01609657,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
94,Cell Phone Tracking,0.01408450,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
95,[Android] Security And Anonimity,0.01609657,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
96,Become an expert in making small talks,0.01006036,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
97,International Dummy letter,0.02012072,,Netherlands,missgreen,K68V21fmvZ,Services/Other,2014-04-25
98,Now Hiring in US/Canada,0.00010060,,Canada,canadasunshine,K68V21fmvZ,Services/Other,2014-04-25
99,Request Custom Hotel Booking,0.04024144,,Internet,livinglarge,K68V21fmvZ,Services/Other,2014-04-25
100,Customizable decoy letter,0.02816901,,USA,DoctorNick,K68V21fmvZ,Services/Other,2014-04-25
101,[ANDROID] Phone vip72 SOCKS + TOR Tutorial,0.01609657,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
102,Disappear and Live Free Forever,0.01207243,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
103,How to Hide Anything,0.01006036,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
104,Decoy first class letter - business letter,0.01659959,,USA,DoctorNick,K68V21fmvZ,Services/Other,2014-04-25
105,Request Custom Flight Booking,0.04024144,,Internet,livinglarge,K68V21fmvZ,Services/Other,2014-04-25
106,NATURAL MEDICINE CONSULTATION,0.05030181,,,fake,K68V21fmvZ,Services/Other,2014-04-25
107,Videopusher - 50000 FREE views a day for your video !!,0.10060362,,,fake,K68V21fmvZ,Services/Other,2014-04-25
108,Hacked PP 500 usd balance - CC + Bank attach,0.22132796,,rland,Hackyboy,K68V21fmvZ,Services/Other,2014-04-25
109,Firefox Setup For Extreme Privacy,0.01408450,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
110,50 Things You're Not Supposed To Know,0.01006036,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
111,TOP VPN LIST that don't keep logs,0.02012072,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
112,How To Set Up A PGP Key Easily [Images Included],0.01006036,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
113,"Anonymous Instant Messenger Guide [ICQ, Jabber, Torchat]",0.01609657,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
114,Learn How to Be 100% Anonymous,0.01006036,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
115,WiFi Hacking,0.02012072,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
116,WORLDWIDE SIM CARDS,0.01810865,,,fake,K68V21fmvZ,Services/Other,2014-04-25
117,Decoy first class letter - plain letter,0.01408450,,USA,DoctorNick,K68V21fmvZ,Services/Other,2014-04-25
118,Money Making ebook Collection,0.10060362,,,cyberzen,K68V21fmvZ,Services/Other,2014-04-25
119,!! QUALITY SOCKS5 ONLY HERE !!,0.02012072,,Internet,HellMaker,K68V21fmvZ,Services/Other,2014-04-25
120,ANONYMOUS PHONE NUMBER WITH VOICEMAIL,0.03018108,,,fake,K68V21fmvZ,Services/Other,2014-04-25
121,3.5  GRAMS HIGH HEAT COCAINE - SCOTT AND PURITY TESTED,0.60455837,,Canada,GoingPostal,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
122,.5g Good Quality Cocaine,0.11083570,,USA,ManuelNoriega,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
123,5 gram (80% purity cocaine),0.41311488,,World,mishka,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
124,"1OZ...""PURE FISHSCALE""...COCAINE!!",4.03038913,,USA,JustSmuggledN!,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
125,1g Cocaine Grade B,0.14106361,,USA,aaapee911,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
126,8g Cocaine Grade B,0.90683755,,USA,aaapee911,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
127,1 gram - Cocaine(85%) - Free Shipping,0.23577776,,Netherlands,AlbertHeijn,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
128,One Gram of SEXUAL COCAINE Coke 1G,0.18134735,,USA,5588,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
129,3.5 grams HIGHHEAT uncut Cocaine shipped from Canada,0.72547004,,Canada,EnjoyCokeClassic,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
130,"14G...""PURE FISHSCALE""...COCAINE!!",2.21671402,,USA,JustSmuggledN!,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
131,5 grams HIGHHEAT uncut Cocaine shipped from Canada,1.03782520,,Canada,EnjoyCokeClassic,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
132,14g Good Quality Cocaine,1.00759728,,UK,LegalEyez,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
133,1 gram pure cocaine,0.28212723,,Netherlands,godfatherNL,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
134,3.5 Grams Pure Columbian Cocaine,0.54410253,,USA,Kyohkain,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
135,o.25 grams  .sample of 80% pure cocaine,0.03022791,,World,mishka,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
136,1G Cocaine - 81%,0.14710920,,Belgium,Belgium,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
137,28g Good Quality Cocaine,1.84390302,,UK,LegalEyez,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
138,28.0 GRAMS HIGH HEAT COCAINE - SCOTT AND PURITY TESTED,4.73570723,,Canada,GoingPostal,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
139,Insta Grams 28 Grams Cocaine,2.82127239,,USA,insta_grams,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
140,2g Good Quality Cocaine,0.20151945,,UK,LegalEyez,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
141,COCAINE 1 Gram  HIGH QUALITY  [AUSTRALIA],0.40303891,,Australia,TheChemist,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
142,"2g Peruvian ""Bungaine"" Cocaine 80%",0.51185942,,Belgium,Bungee54,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
143,2 gram (80% purity cocaine),0.22167140,,World,mishka,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
144,7.0 grams of Good Quality Cocaine,0.88668560,,USA,ManuelNoriega,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
145,0.5 gram - Cocaine(85%) - Free Shipping,0.12494206,,Netherlands,AlbertHeijn,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
146,7g Good Quality Cocaine,0.60455837,,UK,LegalEyez,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
147,1 gram pure fish scale cocaine,1.00548132,,Australia,dankmedgradekush101,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
148,1.0g Peruvian Flake Cocaine 80-90%,0.20000000,,UK,the_source,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
149,BIG SALE | 3.5 G | Peruvian Cocaine | FREE Shipping,0.30026399,,Argentina,messi,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
150,8g Cocaine Grade A+,1.51139592,,USA,aaapee911,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-04-25
151,€20 Counterfeit Notes,0.01818255,,World,.-.,jVzNrGRBi0,Counterfeits/Money,2014-04-25
152,50 Counterfeit $20,0.55557800,,USA,fakeasanything,jVzNrGRBi0,Counterfeits/Money,2014-04-25
153,€50 Counterfeit Notes,0.04040567,,World,.-.,jVzNrGRBi0,Counterfeits/Money,2014-04-25
154,50K worth of 50 Euro notes.,10.10141823,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
155,$20 Sample Pack - 2 Notes,0.03030425,,USA,fakeasanything,jVzNrGRBi0,Counterfeits/Money,2014-04-25
156,5 Counterfeit $20,0.05858822,,USA,fakeasanything,jVzNrGRBi0,Counterfeits/Money,2014-04-25
157,100K worth of 50 Euro's,16.16226918,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
158,50€uro CouterFeits Note -24Delivery,0.84851913,,EU,AmicoFriz,jVzNrGRBi0,Counterfeits/Money,2014-04-25
159,100 Counterfeit $20,1.00812154,,USA,fakeasanything,jVzNrGRBi0,Counterfeits/Money,2014-04-25
160,1 Ounce Fine Gold Counterfeit,0.80811345,,USA,zunidog,jVzNrGRBi0,Counterfeits/Money,2014-04-25
161,50K of 10 Pound notes,10.10141823,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
162,50K worth of 100 Pound notes,10.10141823,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
163,50k of Australian $100 counterfiet notes FREE POSTAGE WORDWIDE,10.10141823,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
164,100K worth of counterfiet U.S.A $50 notes,16.16226918,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
165,1893-S Morgan Dollar (Counterfeit),0.50507091,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-04-25
166,Custom HQ Passport Scan,0.17778496,,Internet,starlight,jVzNrGRBi0,Counterfeits/Money,2014-04-25
167,100K of Australian counterfeit notes,16.16226918,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
168,Counterfeit Silver Sample,0.03230433,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-04-25
169,10x Silver Bars,0.10101418,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-04-25
170,50 EURO COUNTERFEITS NOTES!! 5 PCS,0.22021091,,Italy,panino,jVzNrGRBi0,Counterfeits/Money,2014-04-25
171,Counterfeit GBP £20 (£1000) SPECIAL OFFER!,0.91411774,,,pinky,jVzNrGRBi0,Counterfeits/Money,2014-04-25
172,50 EURO COUNTERFEITS NOTES!! 10 PCS,0.41415814,,EU,panino,jVzNrGRBi0,Counterfeits/Money,2014-04-25
173,100K Worth of Australian $50.00 notes,16.16226918,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
174,50K worth of counterfiet U.S.A $50.00 notes,10.10141823,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
175,Custom listing For KMan 250K worth of Aus $100.00 notes,30.30445674,,KMan,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
176,1893-S Morgan Dollar,4.14158147,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-04-25
177,WellsFargo Bank Account,0.16162269,,Internet,HellMaker,jVzNrGRBi0,Counterfeits/Money,2014-04-25
178,Counterfeit GBP £20 (£200),0.32324538,,UK,pinky,jVzNrGRBi0,Counterfeits/Money,2014-04-25
179,100K worth of 10 Pound notes.,16.16226918,,rland,CokeCartel,jVzNrGRBi0,Counterfeits/Money,2014-04-25
180,LETTERBOX MASTERKEY,0.16162269,,Australia,keydemon,jVzNrGRBi0,Counterfeits/Money,2014-04-25
181,Seychelles National ID Card,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
182,Poland Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
183,BEST Quality Fake California ID Anywhere – Scan/UV/Bend Test/Holos,0.35212684,,USA,AgentSmith008,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
184,"A+ DRIVING LICENSES - All necessary security features 1:1 will scan at stores; banks,  grocery etc.",0.70423357,,USA,businessdude,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
185,5 x Copy of Australian NSW Drivers Licence,3.01823010,,Australia,Ace_Of_Spades,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
186,Belgium National ID card,0.70425369,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
187,Australian NSW Drivers Licence,0.70425369,,Australia,Ace_Of_Spades,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
188,"University Degrees - USA, UK, DE, FR, SG",0.85516519,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
189,NEW JERSEY HOLOGRAM FAKE ID,0.03621876,,USA,HologramSales,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
190,Ireland Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
191,NZ Firearms Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
192,Australia  WA Heavy Vehicle Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
193,German Drivers Licence,0.50303835,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
194,PENNSYLVANIA HOLOGRAM FAKE ID,0.03621876,,USA,HologramSales,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
195,German National ID Card,0.55334218,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
196,Australia  WA Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
197,French National ID Card,0.55334218,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
198,Italian Drivers Licence,0.50303835,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
199,Israel Drivers Licence,0.50303835,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
200,Singapore National ID Card,0.50303835,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
201,Denmark Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
202,Australia  SA Provisional Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
203,Hungary Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
204,Australia  VIC Boat Operator Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
205,Certificate Only! Gold Bar Assayers Certificate,0.04024306,,USA,ToddtheGuy,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
206,Australia NSW Mobility Parking Scheme,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
207,Macao Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
208,Czech Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
209,Australia  SA Drivers Licence,0.50303835,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
210,Swedish Drivers Licence,0.50303835,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-04-25
