,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,10 feminised seeds - Joint Doctor - Lowryder #2,0.40992737,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
1,10 regular seeds - Moscaseeds - Cinderella 99 BX-1,0.32972419,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
2,7 feminised seeds - Dutch Passion - AutoMazar,0.30298979,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
3,10 feminised cannabis seeds - Kannabia Seeds - B. Lee,0.31190126,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
4,5 feminised seeds -  Sensi Seeds - Northern Lights #5 X Haze,0.44557322,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
5,10 feminised seeds - Female Seeds - BubbleGummer,0.22278661,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
6,10 regular seeds - Kaliman Seeds - Marley's Cheese,0.35645858,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
7,10 feminised seeds  Barneys Farm - Pineapple Chunk,0.27625540,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
8,10 feminised seeds -Seedsman - Auto Blue,0.24952100,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
9,10 feminised seeds - Joint Doctor - Ogre,0.54805507,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
10,10 feminised seeds - GrassOmatic - Auto Mass,0.37873724,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
11,10 feminised seeds - Dutch Passion - Blue Velvet,0.41438310,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
12,5 feminised seeds - Sensi Seeds -Jack Flash #5,0.27625540,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
13,AK47 Seeds,0.22278661,,Canada,ak47seeds,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
14,Bulk FEMINISED cannabis seeds 100 pieces. Choose your strain!,1.91596488,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
15,Bulk REGULAR cannabis seeds 100 pieces. Choose your strain!,0.81985474,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
16,10 feminised seeds - Power Africa,0.20050795,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
17,WHITE WIDOW FEMINIZED x 250 seeds,3.54230717,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
18,10x K2 from Nirvana,0.11139330,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-02-09
