,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,10 feminised seeds - Acapulco Gold,0.20577497,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
1,10 feminised seeds - Seedsman Original Skunk #1,0.16594756,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
2,10 feminised seeds -Kannabia Seeds - BCN Diesel,0.19913707,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
3,Moby Dick #2 - 15 Seeds Feminized,0.41486890,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
4,10 feminised cannabis seeds - Kannabia Seeds - B. Lee,0.23232658,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
5,WHITE WIDOW FEMINIZED x 250 seeds,2.63856621,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
6,OG Kush - 15 Seeds Feminized,0.36508463,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
7,10 feminised seeds - Seedsman - Auto Kush,0.16594756,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
8,10 feminised seeds - Kannabia Seeds - Aphrodita,0.21573182,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
9,10 feminised seeds - Dutch Passion - Blue Velvet,0.30866246,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
10,10 feminised seeds - Kannabia Seeds - Baby Boom,0.26551609,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
11,10 feminised seeds  Barneys Farm - Pineapple Chunk,0.20577497,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
12,10 feminised seeds - Female Seeds - BubbleGummer,0.16594756,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
13,10 feminised seeds - Power Africa,0.14935280,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
14,10 regular seeds -Kaliman Seeds - Cheese #1,0.33189512,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
15,10 feminised seeds -  GrassOmatic - Maxi GOM,0.24560238,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
16,10 regular cannabis seeds - Sensi Seeds - Big Bud,0.26551609,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
17,10 feminised seeds -  Joint Doctor - Chronic Ryder,0.30534351,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
18,10 feminised seeds - Joint Doctor - Easy Ryder,0.30534351,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
19,10 feminised seeds - Barneys Farm - Tangerine Dream,0.23232658,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
20,20 feminised seeds - Sensi Seeds - MIX,0.28874875,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
21,10 regular seeds - Kaliman Seeds - Cheese Quattro,0.26551609,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
22,10xWhite Widow Auto Feminized,0.26551609,,Australia,Aseel,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
23,10 regular - Kaliman Seeds - Cheese Tease,0.26551609,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
24,Blue Cheese - 15 Seeds Feminized,0.59409226,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
25,CLASSIC SKUNK (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.09621639,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
26,10x Royal Dane,0.05000000,,Netherlands,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
27,Acapulco Gold - 15 Seeds Feminized,0.55758380,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
28,Purple Haze - 15 Seeds Feminized,0.75575838,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
29,Qty#050 - Green House Seeds Auto Northern Lights,0.99568536,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
30,Qty#100 - Green House Seeds Auto Northern Lights,1.84201792,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
31,50 Mixed Cannabis Seeds - Only $49,0.16262860,,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
32,✌ Nirvana Seeds White Widow ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.06637902,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
33,10 Lambo Cannabis seeds (Not feminized),0.22236973,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
34,CBD Yummy - 15 Seeds Feminized,0.57026219,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
35,10 regular seeds - Skunk Kush - pain relief,0.13275804,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
36,10 Chocolate Chunk Cannabis seeds (Not feminized),0.13275804,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
37,Brainstorm - 15 Seeds Feminized,0.51443743,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-04
