,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,10 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.07795100,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
1,10 regular seeds Hindu Kush - land race from the Hindu Kush mountains,0.06959910,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
2,CBD Critical Mass - 15 Seeds Feminized,0.47834075,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
3,Holy Grail Kush - 18 Seeds Feminized,0.66815144,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
4,5 regular seeds - Skunk Kush - pain relief,0.06959910,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
5,20 Mixed Cannabis Seeds - Only $14.95,0.04162026,,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
6,50 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.33407572,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
7,10 Jamaican OG Cannabis seeds (Not feminized),0.16146993,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
8,8 Ball Kush - 15 Seeds Feminized,0.41759465,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
9,10 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.08351893,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
10,Qty#010 - Green House Seeds Auto Northern Lights,0.18791759,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
11,10 Skunk XXX Cannabis seeds (Not feminized),0.06959910,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
12,15 Random WEED Seeds,0.02783964,,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
13,Qty#100 - Green House Seeds Auto Northern Lights,1.54510022,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
14,10 regular seeds Northern Kush: Northern Lights crossed with Hindu Kush,0.11135857,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
15,CBD Skunk Haze - 15 Seeds Feminized,0.47834075,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
16,10 Kushage Cannabis seeds (Not feminized),0.16146993,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
17,40x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.09465478,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
18,10 Heavy Duty Fruity Cannabis seeds (Not feminized),0.16146993,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
19,10 regular seeds: Liberty Kush: Liberty Haze crossed with Hindu Kush,0.08351893,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
20,10 A-Train Cannabis seeds (Not feminized),0.16146993,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
21,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.05567928,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
22,10 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.05567928,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
23,10 Cold Creek Kush Cannabis seeds (Not feminized),0.18652561,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
24,10 Burmese Kush Cannabis seeds (Not feminized),0.16146993,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
25,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.08351893,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
26,Smurfberry Hybrid Feminized Autoflower Seeds,0.13919821,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
27,5 Electric Lemon G Cannabis seeds (Not feminized),0.10300668,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
28,Big Buddha Cheese - 15 Seeds Feminized,0.52895322,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
29,10 Taste Bud Cannabis seeds (Not feminized),0.11971046,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
30,Santa Sativa - 15 Seeds Feminized,0.29324694,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
31,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.08378484,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
32,10 regular seeds Hindu's Shiva: Hindu Kush crossed with Shiva Skunk,0.06982070,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
33,Blue Cheese - 15 Seeds Feminized,0.49991621,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
34,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.08378484,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
35,1 kg Moroccan Kiff Weed Seeds Hashish,1.39641400,,,inlovewetrust,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
36,Shoreline - 15 Seeds Feminized,0.40216723,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
37,"Afghan Hush, Fenimized Seeds - 5 Pack",0.13964140,,Australia,OzGrow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
38,Moby Dick #2 - 15 Seeds Feminized,0.34910350,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
39,10x Big Bud #2 Regular Seeds,0.06982070,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
40,OG Kush - 15 Seeds Feminized,0.30721108,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
41,10 feminised seeds - Acapulco Gold,0.17315533,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
42,22x Safari,0.13964140,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
43,3 x Afghan Kush Seeds,0.09774898,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
44,10 feminised seeds - Dutch Passion - Blue Velvet,0.25973300,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
45,17 x Euforia,0.13964140,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
46,10 feminised seeds - Royal Queen Seeds - Amnesia Haze Automatic,0.24297603,,Germany,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
47,7 feminised seeds -  Dutch Passion - Think Different,0.17315533,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
48,10 feminised seeds -  GrassOmatic - Maxi GOM,0.20666927,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
49,10 feminised seeds - Barneys Farm - L.S.D.,0.20666927,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
50,10 feminised seeds -  Barneys Farm - Vanilla Kush,0.18991230,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
51,10 feminised seeds - Power Africa,0.12567726,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
52,10 feminised seeds - Female Seeds - BubbleGummer,0.13964140,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
53,7 feminised seeds -Dutch Passion - AutoXtreme,0.18991230,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
54,10 feminised seeds  Barneys Farm - Pineapple Chunk,0.17315533,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
55,10x K2 from Nirvana,0.06982070,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
56,10 feminised seeds -  Barneys Farm - Critical Kush,0.18991230,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
57,10 feminised seeds -  Barneys Farm - Blue Cheese,0.17315533,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
58,7 feminised seeds - Dutch Passion - AutoMazar,0.18991230,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
59,10 feminised seeds -Seedsman - Auto Blue,0.15639836,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
60,Cannabis ruderalis seeds (10 seeds).,0.05585656,,World,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
61,Buddha Tahoe - 15 Seeds Feminized,0.46240853,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
62,11 Chronic Cannabis seeds ( Not feminized ),0.13964140,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
63,Casey Jones - 15 Seeds Feminized,0.40216723,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
64,10 PG-13 Cannabis seeds (Not feminized),0.11171312,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
65,Chernobyl X Da Purps regular seeds,0.13964140,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
66,Qty#050 - Green House Seeds Auto Northern Lights,0.83784840,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
67,Straw Sour Diesel - 15 Seeds Feminized,0.40216723,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
68,10 Chocolate Chunk Cannabis seeds (Not feminized),0.11171312,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
69,Qty#001 - Green House Seeds Auto Northern Lights,0.02094621,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
70,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.13964140,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
71,5 Wreckage Cannabis seeds (Not feminized),0.06982070,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
72,11 Warlock Cannabis seeds (Not feminized),0.13964140,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
73,5 Super Glue Cannabis seeds (Not feminized),0.06144221,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
74,5 Skunkage Cannabis seeds (Not feminized),0.04747807,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
75,100 seeds ten varieties,0.53063732,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-10
