,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,2TB Hard Drive Filled! (Internal or External),1.06887853,,USA,wakeside917,nL0oges5ZX,Electronics,2015-05-01
1,❤✪SALE✪❤ STAY SAFE AND HEALTHY! - AntiSpy device - Signal Bug Detector (UK Stock),0.12822266,,UK,optiman,nL0oges5ZX,Electronics,2015-05-01
2,Amazon refunds/Ddips - 20% - 30%,0.00427551,,rland,MrCognoscenti,nL0oges5ZX,Electronics,2015-05-01
3,USB Keylogger Recorder Device- SPECIAL OFFER!!!!!,0.55154132,,USA,optiman,nL0oges5ZX,Electronics,2015-05-01
4,Anonymous MUlTI-fit Vodafone Sim card,0.05558168,,Australia,HangAbout,nL0oges5ZX,Electronics,2015-05-01
5,Macbook Pro 13inch - Trackpad,0.21377570,,USA,StarburstCandy,nL0oges5ZX,Electronics,2015-05-01
6,SIGNAL JAMMER,0.55154132,,rland,stiffstyles,nL0oges5ZX,Electronics,2015-05-01
7,4TB Hard Drive Filled! (Internal or External),1.60331779,,USA,wakeside917,nL0oges5ZX,Electronics,2015-05-01
8,Camcorder Alarm Clock with NIGHT VISION!!,0.38052075,,USA,optiman,nL0oges5ZX,Electronics,2015-05-01
9,Cigarette Case Portable SIgnal Jammer,0.42541365,,China,stiffstyles,nL0oges5ZX,Electronics,2015-05-01
10,3x Cigarette Case Portable SIgnal Jammer,0.85296506,,China,stiffstyles,nL0oges5ZX,Electronics,2015-05-01
11,Sunglasses Video Camera - ONLY SMALL QUANTITY LEFT!,0.50878618,,USA,optiman,nL0oges5ZX,Electronics,2015-05-01
12,✯✯Clipper RECHARGEABLE ECO-LIGHTER✯✯,0.11543888,,USA,optiman,nL0oges5ZX,Electronics,2015-05-01
13,FRESH EASY CARDABLES WEBSITES LIST ***2015***,0.05130616,,rland,smart666tiger,nL0oges5ZX,Electronics,2015-05-01
14,Bug detector,0.25225533,,Australia,stiffstyles,nL0oges5ZX,Electronics,2015-05-01
15,"Dark Net Essentials Kit (Tails, PGP and Bitcoin Wallet) (Worldwide)",0.12826542,,USA,Ace.Of.Spades,nL0oges5ZX,Electronics,2015-05-01
16,HOW TO BUY BITCOINS WITH CREDIT CARD OR PAYPAL EASY NOOB TUTO,0.06408995,,rland,smart666tiger,nL0oges5ZX,Electronics,2015-05-01
17,Super Ear Sound Amplification System- SPECIAL OFFER!!!,0.42327589,,USA,optiman,nL0oges5ZX,Electronics,2015-05-01
18,Clothes Hook Pinhole Surveillance Camera - BEST SELLER ON SR!,0.16674505,,USA,optiman,nL0oges5ZX,Electronics,2015-05-01
19,Mini Car rechangeble Jammer (Much buy more preferential),0.34204113,,China,Bigdeal100,nL0oges5ZX,Electronics,2015-05-01
20,AMAZON REFUND - ANYTHING FROM AMAZON,1.00000000,,,TheDigital,nL0oges5ZX,Electronics,2015-05-01
21,A HUGE HACKING GUIDE,0.05553892,,rland,smart666tiger,nL0oges5ZX,Electronics,2015-05-01
22,New WD Elements 1.5TB USB 3.0 Portable Hard Drive WD free shipping til 05.05.2015,0.36341870,,USA,hulk21,nL0oges5ZX,Electronics,2015-05-01
23,PornPros Premium Account  - LIFETIME,0.04271238,,rland,TheDigital,nL0oges5ZX,Electronics,2015-05-01
24,Smart Phone Call Recorder - STAY SAFE!,0.89781521,,USA,optiman,nL0oges5ZX,Electronics,2015-05-01
25,"BE TOTALY ANONYMOUS NOOBS GUIDE (IP,PROXY,VPN......)",0.10688785,,rland,smart666tiger,nL0oges5ZX,Electronics,2015-05-01
26,Auto Bug Finder Pen Anti Spy - 30 Foot Range!!,0.50878618,,USA,optiman,nL0oges5ZX,Electronics,2015-05-01
27,1 NEW WAY TO BUY BITCOINS WITH PREPAID VOUCHERS *** 2015**,0.04271238,,rland,smart666tiger,nL0oges5ZX,Electronics,2015-05-01
28,7 WAYS TO CASHOUT STOLEN CC'S TO BTC****100 % TESTED★ ★ ★2015,0.10684509,,rland,smart666tiger,nL0oges5ZX,Electronics,2015-05-01
29,XBOX ONE 80% OFF RETAIL PRICE,0.34204113,,EU,L0rzo,nL0oges5ZX,Electronics,2015-05-01
30,10 x Tablets - TAPENTADOL,0.25225533,,USA,theRoadLessToxic,yzlwMgTYoP,Chemicals,2015-05-01
31,250 ml of Safrole (Brown camphor oil) 43-48% + FREE DHL SHIPPING,0.61994954,,India,precurs-shop,yzlwMgTYoP,Chemicals,2015-05-01
32,"Glacial Acetic Acid ( GAA ), 1000mL",0.29928598,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
33,VALIUM,0.00555816,,UK,fromustou,yzlwMgTYoP,Chemicals,2015-05-01
34,mcpp meta-Chlorophenylpiperazine 1kg,1.66745051,,China,ROCKETCHEM,yzlwMgTYoP,Chemicals,2015-05-01
35,Ozone Armor 2oz,0.21377570,,USA,OzoneArmor,yzlwMgTYoP,Chemicals,2015-05-01
36,Helional 250mL AUS STOCK!,4.27551413,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
37,DIAZEPAM,0.00555816,,UK,fromustou,yzlwMgTYoP,Chemicals,2015-05-01
38,BHO butane oil bud weed pot extractor large volume,0.42755141,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
39,250 ml of Safrole (brown camphor oil) 75-78% + FREE DHL SHIPPING,0.76959254,,India,precurs-shop,yzlwMgTYoP,Chemicals,2015-05-01
40,"Catechol ( pyrocatechol, 1,2-dihydroxybenzene, benzenediol, 2-hydroxyphenol )",0.42755141,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
41,XANAX,0.00598571,,EU,fromustou,yzlwMgTYoP,Chemicals,2015-05-01
42,250mL Nitromethane >99% (forms methylamine in-situ),0.85510282,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
43,20g of Red phosphorus (reagent grade) 97-98% + FREE EMS SHIPPING,0.27790841,,Worldwide,precurs-shop,yzlwMgTYoP,Chemicals,2015-05-01
44,20x20cm TLC chromatography indicating sheet F254,0.25653084,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
45,Helional 1000mL AUS STOCK!,12.82654239,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
46,1g 10% Palladium on Carbon Charcoal Pd/C,0.42755141,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
47,5000 mL / 5000mL / 5 liter flat bottom flask,2.13775706,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
48,"1000mL hexane, ethyl acetate, methanol",0.25653084,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
49,"Catechol 1,2-dihydroxybenzene 25kg",3.63418701,,China,ROCKETCHEM,yzlwMgTYoP,Chemicals,2015-05-01
50,45000ml / 45000 ml / 45 liter / 45L pyrex flask,21.37757065,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
51,1000mL DMF or DMSO (DMSO for testosterone transdermal absorption),0.29928598,,Australia,etxmx12,yzlwMgTYoP,Chemicals,2015-05-01
