,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,100 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.58216253,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
1,EASY BUD (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.12361251,,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
2,Skywalker - 15 Seeds Feminized,0.87324380,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
3,10  Dark Star Cannabis seeds (Not feminized),0.26003260,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
4,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.07762167,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
5,✌ Nirvana Seeds AK48 ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.07762167,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
6,Purple Haze - 15 Seeds Feminized,0.88376154,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
7,Qty#100 - Green House Seeds Auto Northern Lights,2.15400139,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
8,10 PG-13 Cannabis seeds (Not feminized),0.15524334,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
9,10 regular seeds Hindu's Shiva: Hindu Kush crossed with Shiva Skunk,0.09702708,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
10,Amnesia Haze x 3 seeds,0.05646976,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
11,WHITE WIDOW FEMINIZED x 5 seeds,0.10172320,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
12,Qty#001 - Green House Seeds Auto Northern Lights,0.02910812,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
13,✌ Nirvana Raspberry Cough ♀♂ Mixed  (10 seeds)  US DOMESTIC *NO CUSTOMS WORRY*,0.07762167,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
14,✌ Nirvana ICE ♀♂ Mixed  (10 seeds)   US DOMESTIC *NO CUSTOMS WORRY*,0.07762167,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
15,SPECIAL KUSH 1 (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.05623690,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
16,10 regular seeds Hindu Kush - land race from the Hindu Kush mountains,0.09702708,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
17,50 seeds ten varieties,0.38810835,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
18,10 Mixed Cannabis Seeds - Only $14.95,0.05802219,,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
19,The Ultimate - 15 Seeds Feminized,0.81502755,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
20,11 Warlock Cannabis seeds (Not feminized),0.19405417,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
21,8 Ball Kush - 15 Seeds Feminized,0.58216253,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
22,SPECIAL QUEEN 1 (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.05623690,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
23,Acapulco Gold - 15 Seeds Feminized,0.65202204,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
24,Ultra Skunk - 15 Seeds Feminized,0.76845455,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
25,10 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.10867034,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
26,WHITE WIDOW FEMINIZED x 3 seeds,0.08945897,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
27,✌ Nirvana Seeds White Widow ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.07762167,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
28,100 seeds ten varieties,0.73740588,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
29,50 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.31048668,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
30,5 Wreckage Cannabis seeds (Not feminized),0.09702708,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
31,Bubble Cheese - 15 Seeds Feminized,0.75681130,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
32,Buddha Tahoe - 15 Seeds Feminized,0.64259101,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
33,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.09974384,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
34,10 Skunk XXX Cannabis seeds (Not feminized),0.09702708,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
35,10 Taste Bud Cannabis seeds (Not feminized),0.16688659,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
36,Smurfberry Hybrid Feminized Autoflower Seeds,0.19405417,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
37,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.11643250,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
38,CBD Critical Mass - 15 Seeds Feminized,0.66684778,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-28
