,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,10 feminized seeds - Barneys Farm - Liberty Haze,0.22237046,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
1,10 feminised seeds - Seedsman - Auto Kush,0.15883604,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
2,10 feminised seeds - GrassOmatic - Auto Mass,0.27002128,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
3,10 feminised seeds - Power Africa,0.14295244,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
4,5 feminised seeds - Sensi Seeds -Jack Flash #5,0.19695670,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
5,10 feminised seeds - Dutch Passion - Blue Velvet,0.29543505,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
6,10 regular seeds -Kaliman Seeds - Cheese #1,0.31767209,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
7,10 feminised seeds - Joint Doctor - Lowryder #2,0.29225833,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
8,10 regular cannabis seeds - Kaliman Seeds - Rockster's Cheese,0.23825407,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
9,10 feminised seeds -  Barneys Farm - Critical Kush,0.21601702,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
10,5 feminised seeds -  Sensi Seeds - Northern Lights #5 X Haze,0.31767209,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
11,10 feminised seeds -Dutch Passion - AutoWhite Widow,0.23825407,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
12,10 regular seeds - Kaliman Seeds - Marley's Cheese,0.25413767,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
13,7 feminised seeds -Dutch Passion - AutoXtreme,0.21601702,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
14,10 feminised seeds - Acapulco Gold,0.19695670,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
15,Bulk FEMINISED cannabis seeds 100 pieces. Choose your strain!,1.36599002,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
16,10 feminised seeds -  GrassOmatic - Maxi GOM,0.23507735,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
17,Bulk REGULAR cannabis seeds 100 pieces. Choose your strain!,0.58451666,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
18,5 feminised seeds -Barneys Farm - Sweet Tooth,0.12071539,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
19,10 feminised seeds - Sensi Seeds - Early Skunk,0.21601702,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
20,10 regular cannabis seeds - Sensi Seeds - Big Bud,0.25413767,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
21,10 feminised seeds - GrassOmatic - MaxiHaze,0.28590488,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
22,10 regular seeds Hindu Kush - land race from the Hindu Kush mountains,0.07941802,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
23,10 PG-13 Cannabis seeds (Not feminized),0.12706883,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
24,NORTHERN LIGHT FEMINIZED x 3 seeds,0.06035769,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
25,Kuchi - 15 Seeds Feminized,0.46205406,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
26,10 regular seeds: Liberty Kush: Liberty Haze crossed with Hindu Kush,0.09530162,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
27,10 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.06353441,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
28,Qty#001 - Green House Seeds Auto Northern Lights,0.02382540,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
29,Buddha Tahoe - 15 Seeds Feminized,0.52596969,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
30,Exodus Kush - 18 Seeds Feminized,0.76241303,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-30
