,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,5 Mendocino Madness Cannabis seeds (Not feminized),0.05238510,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
1,5 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.04444797,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
2,3 Chronic Cannabis seeds ( Feminized),0.07937137,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
3,CANNABIS SEED - CHEM DAWG,0.01585840,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
4,10 regular seeds Northern Kush: Northern Lights crossed with Hindu Kush,0.06349710,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
5,5 Skunkage Cannabis seeds (Not feminized),0.05238510,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
6,+ BLUE DREAM SEEDS +,0.04762282,,USA,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
7,CANNABIS SEED - ak-47,0.01585840,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
8,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.06349710,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
9,5 Warlock Cannabis seeds (Not feminized),0.07937137,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
10,40x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.09508691,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
11,CANNABIS SEED mASTER KUSH REGULAR,0.07300579,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
12,5 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.04325740,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
13,5 Cold Creek Kush Cannabis seeds (Not feminized),0.10635764,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
14,10 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.07572029,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
15,5 A-Train Cannabis seeds (Not feminized),0.09207079,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
16,100 Mixed Cannabis Seeds - Only $49,0.07778395,,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
17,5 Early Durban Cannabis seeds (Not feminized),0.03968568,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
18,10 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.06349710,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
19,5 Super Glue Cannabis seeds (Not feminized),0.06825938,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
20,3 Belladonna Cannabis seeds ( Feminized),0.04762282,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
21,5 Thai Tanic Cannabis seeds (Not feminized),0.03968568,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
22,10 regular seeds: Liberty Kush: Liberty Haze crossed with Hindu Kush,0.06349710,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
23,5 Milk Cannabis seeds (Not feminized),0.06825938,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
24,3 x Northern lights XTRM Regular seeds,0.02063655,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
25,5 MK-Ultra Cannabis seeds (Not feminized),0.11905706,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
26,5 Lambo Cannabis seeds (Not feminized),0.10635764,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
27,Chernobyl X Da Purps regular seeds,0.07937137,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
28,3 Hippie Killer Cannabis seeds ( Feminized),0.06667195,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
29,5 regular seeds - Widow Lights - White Widow X Northern Lights,0.04762282,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
30,Sour Diesel Seeds,0.02381141,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
31,10x K2 x AK48,0.04762282,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
32,17 x Euforia,0.07937137,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
33,22x Safari,0.07937137,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
34,10x K2 from Nirvana,0.03968568,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
35,5 Jamaican OG Cannabis seeds (Not feminized),0.09207079,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
36,30x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.07762520,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
37,5 The Hog Cannabis seeds (Not feminized),0.11905706,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-21
