,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,Qty#100 - Green House Seeds Auto Northern Lights,2.16847698,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
1,WHITE WIDOW FEMINIZED x 5 seeds,0.10240681,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
2,CBD Yummy - 15 Seeds Feminized,0.67132921,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
3,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.11194029,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
4,100x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.19145112,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
5,Crimea Blue - 15 Seeds Feminized,0.46885988,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
6,Casey Jones - 15 Seeds Feminized,0.56263186,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
7,WHITE WIDOW FEMINIZED x 2 seeds ***PROMO PRICE - LIMITED TIME OFFER***,0.03707900,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
8,✌ Nirvana Seeds AK48 ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.07814331,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
9,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.10041415,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
10,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.11721497,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
11,Holy Grail Kush - 18 Seeds Feminized,0.93771977,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
12,CBD Skunk Haze - 15 Seeds Feminized,0.67132921,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
13,50x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.15237946,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
14,Blue Cheese - 15 Seeds Feminized,0.69938266,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
15,Buddha Tahoe - 15 Seeds Feminized,0.64690943,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
16,+ BLUE DREAM SEEDS +,0.11721497,,USA,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
17,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 1 seed,0.03903258,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
18,10 Kushage Cannabis seeds (Not feminized),0.22661561,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
19,WHITE WIDOW (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.13655544,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
20,5x [Strawberry Amnesia x Blue Ox],0.22270844,,Australia,Prestige_Worldwide,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
21,Exodus Kush - 18 Seeds Feminized,0.93771977,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
22,Smurfberry Hybrid Feminized Autoflower Seeds,0.19535828,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
23,Shaman - 15 Seeds Feminized,0.50793154,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
24,Acapulco Gold - 15 Seeds Feminized,0.65640384,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
25,Bubble Cheese - 15 Seeds Feminized,0.76189731,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
26,CBD Shark - 15 Seeds Feminized,0.67132921,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
27,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.13675080,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
28,NORTHERN LIGHT FEMINIZED x 2 seeds ***PROMO PRICE-LIMITED TIME***,0.03684457,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
29,ROADRUNNER AUTOFLOWERING 2 (DINAFEM) FEMINIZED x 3 seeds,0.08552785,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
30,Shoreline - 15 Seeds Feminized,0.56263186,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
31,EASY BUD (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.17105571,,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
32,10 Burmese Kush Cannabis seeds (Not feminized),0.22661561,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
33,CBD Critical Mass - 15 Seeds Feminized,0.67132921,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
34,Chernobyl X Da Purps regular seeds,0.19535828,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
35,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 5 seeds,0.14843322,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
36,5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix),0.11721497,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
37,5 Wreckage Cannabis seeds (Not feminized),0.09767914,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
38,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.11721497,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
39,10 MK-Ultra Cannabis seeds (Not feminized),0.29303743,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
40,11 Kali Mist Cannabis seeds ( Not feminized),0.21489411,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
41,40x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.13284363,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
42,Santa Sativa - 15 Seeds Feminized,0.41025240,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
43,WHITE WIDOW FEMINIZED x 50 seeds,0.79706181,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
44,10x K2 from Nirvana,0.09767914,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
45,22x Safari,0.19535828,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
46,10xWhite Widow Auto Feminized,0.31257325,,Australia,Aseel,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
47,WHITE WIDOW FEMINIZED x 250 seeds,3.10619676,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
48,OG Kush - 15 Seeds Feminized,0.42978823,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
49,Moby Dick #2 - 15 Seeds Feminized,0.48839571,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
50,17 x Euforia,0.19535828,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
51,AK47 Seeds,0.19535828,,Canada,ak47seeds,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
52,Big Buddha Cheese - 15 Seeds Feminized,0.74236149,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
53,5 Super Glue Cannabis seeds (Not feminized),0.08595764,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
54,✌ Nirvana Seeds White Widow ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.07814331,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
55,Kuchi - 15 Seeds Feminized,0.56829725,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
56,Critical Kush - 15 Seeds Feminized,0.34773775,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
57,10 A-Train Cannabis seeds (Not feminized),0.22661561,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
58,11 Biddy Early Cannabis seeds (Not feminized),0.12893646,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
59,Purple Haze - 15 Seeds Feminized,0.88970071,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
60,10x Henkes vs Dane,0.05000000,,Netherlands,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
61,Kosher Kush 10 feminized seeds,0.31257325,,Australia,Aseel,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
62,CLASSIC SKUNK (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.11326873,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
63,CRITICAL AUTOMATIC (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.10549347,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
64,10 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.10940064,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
65,SPECIAL KUSH 1 (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.05661483,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
66,Qty#010 - Green House Seeds Auto Northern Lights,0.26373368,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
67,Qty#001 - Green House Seeds Auto Northern Lights,0.02930374,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
68,10 Cold Creek Kush Cannabis seeds (Not feminized),0.26178010,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
69,5x Nevilles Haze!,0.05000000,,Netherlands,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
70,✌ Nirvana Raspberry Cough ♀♂ Mixed  (10 seeds)  US DOMESTIC *NO CUSTOMS WORRY*,0.07814331,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
71,8 Ball Kush - 15 Seeds Feminized,0.58607486,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
72,10x Royal Dane,0.05000000,,Netherlands,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
73,10 Jamaican OG Cannabis seeds (Not feminized),0.22661561,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
74,11 Warlock Cannabis seeds (Not feminized),0.19535828,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
75,Purple Haze #1 - 15 Seeds Feminized,0.76029538,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
76,NORTHERN LIGHT FEMINIZED x 3 seeds,0.07423614,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
77,High CBD Seeds (5 pk),0.39071657,,USA,HerbalHealer,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-15
