,name,price(BTC),from,to,vendor,cat_hash,cat,date
18,CANNABIS SEED - Northern Lights #1 Regular,0.01588235,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
19,10x Belladonna Quality Seeds by Paradise Seeds,0.03974562,,Germany,Mandala,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
20,5 S.A.G.E Cannabis seeds (Not feminized),0.07949125,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
21,5 Burmese Kush Cannabis seeds (Not feminized),0.09220985,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
22,5 Lambo Cannabis seeds (Not feminized),0.10651828,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
23,5 Early Skunk Cannabis seeds (Not feminized),0.04610492,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
24,Chernobyl X Da Purps regular seeds,0.07949125,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
25,Smurfberry Hybrid Feminized Autoflower Seeds,0.07949125,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
26,3 Chronic Cannabis seeds ( Feminized),0.07949125,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
27,5 Heavy Duty Fruity Cannabis seeds (Not feminized),0.09220985,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
28,5 Super Glue Cannabis seeds (Not feminized),0.06836248,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
29,3 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.02707472,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-05
30,Potassium chlorate 40g,0.01590280,,EU,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-07-05
31,suppressor's bajonet adapter for .22 rimfire pistols.,0.29000000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
32,2.5 Cocaine 85%+ $85/g,0.34986164,,USA,SamWalton,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
33,Glock 21 Full ESCROW,3.49861645,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
34,Jimenez 9MM FULL ESCROW,2.54444833,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
35,Shot beer Glock 21 Full ESCROW,3.65764447,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
36,"Full Auto SBR 8.5"" barrel",4.92986864,,USA,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
37,JA 22 Full ESCROW,2.54444833,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
38,Order for BH55,4.61181260,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
39,Sig 522 22lr Rifle. NO FE FULL ESCROW,1.59028020,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
40,PRICE DROP Taurus PT111 Millennium NO FE Full escrow,1.19271015,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
41,JA 380 FULL ESCROW,2.54444833,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
42,Long range AR,4.77084062,,USA,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
43,Hidden Listing 4 Good Customer,3.97570051,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
44,Suppressor Ready Sig Mosquito 22lr NO FE FULL ESCROW,1.51076619,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
45,Reducteur silenceur 22LR rimfire,0.31050000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
46,Glock 19 - Frame - Part 2,1.90833624,,EU,Lenin_Cat,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
47,Keltec PF9 9mm NO FE. Full Escrow,1.51076619,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
48,[7.62x39MM] CIA M70 AK47,2.06736426,,USA,G_O_D,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
49,[.22LR] ATI 1911 COMPACT,1.03368213,,USA,G_O_D,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
50,Stripped AR15 Lower,0.31805604,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
51,Supressor Ready Walther P22 Target .22lr Pistol NO FE FULL ESCROW,1.27222416,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
52,Glock 17 Gen 4 + 2 Mags NO FE FULL ESCROW,1.90833624,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
53,Gen 3 Glock 23 with 2 magazines,2.86250437,,USA,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
54,Kimber 1911 Custom 45 Handgun,4.00000000,,USA,space100...,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
55,Versatile Rifle Package NO FE FULL ESCROW,4.69132661,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
56,[.223/5.56x45mm] S&W M&P15,2.47288572,,USA,G_O_D,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
57,"New Glock 26 ""Baby Glock"" 9mm NO FE FULL ESCROW",1.90833624,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
58,Any Glock - 2600 euro,5.72500874,,EU,Lenin_Cat,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
59,Full auto SBR or Piston,4.77084062,,USA,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
60,Walther P22 NO FE FULL ESCROW,1.27222416,,USA,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-05
61,The Lotto Black Book,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
62,Data Hiding,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
63,"Zips, Pipes, And Pens: Arsenal Of Improvised Weapons",0.00792455,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-05
64,Secrets of Meth Manufacture 8th,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
65,Pimpology: The 48 Laws of the Game,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
66,COUNTERFIT OPERATION,0.02694349,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-05
67,Alien Mind: The Thought and Behavior of Extraterrestrials,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
68,Being Logical: A Guide to Good Thinking,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
69,What NASA Isn't Telling You About Mars,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
70,The Lord of the Rings Collection,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
71,First-Job Survival Guide: How to Thrive and Advance in Your New Career,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
72,The Essential Psychedelic Guide,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
73,21 Techniques Of Silent Killing,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
74,The Essential Underground Handbook,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
75,"Mega collection of holy books, sacred texts and spiritual PDF",0.02377367,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-05
76,Defensive Use of Firearms .Out-of-Home Defense,0.00792455,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-05
77,Over 40+ Marijuana Growing Books,0.00933512,,Internet,starlight,JAmvyj8iBs,Information/eBooks,2014-07-05
78,The Anarchist Cookbook,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
79,Beyond Positive Thinking,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
80,Terrorist explosive sourcebook,0.00792455,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-05
81,Guide To Postal Smuggling,0.00315397,,,passman,JAmvyj8iBs,Information/eBooks,2014-07-05
82,How to Win Every Argument: The Use and Abuse of Logic,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
83,Hacking Wireless Networks for Dummies,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
84,Paypal + Ebay guide package for stealth and scamming,0.01806799,,Internet,starlight,JAmvyj8iBs,Information/eBooks,2014-07-05
85,How to use the Yawara stick,0.00792455,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-05
86,AK47: Full Auto Conversion for Dummies,0.01109438,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-05
87,Stash Your Swag: 100 Secret Hiding Places,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
88,The Psychology of Interrogations and Confessions: A Handbook,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
89,She Comes First: The Thinking Man's Guide to Pleasuring a Woman,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
90,Secret Black Projects of the New World Order,0.00156906,,Internet,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-05
91,Decoy first class letter - plain letter,0.01117675,,USA,DoctorNick,K68V21fmvZ,Services/Other,2014-07-05
92,Request Custom Hotel Booking,0.03193357,,Internet,livinglarge,K68V21fmvZ,Services/Other,2014-07-05
93,Increase Sperm Count NATURALLY,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
94,Learn How to Be 100% Anonymous,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
95,Quick Fix Plus Synthetic Urine+ heat pad and temp strip,0.04630368,,Australia,stiffstyles,K68V21fmvZ,Services/Other,2014-07-05
96,[ANDROID] Phone vip72 SOCKS + TOR Tutorial,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
97,How I Make $25 in 10 Minutes A Day,0.01596678,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
98,ANONYMOUS PHONE NUMBER WITH VOICEMAIL,0.02395018,,,fake,K68V21fmvZ,Services/Other,2014-07-05
99,TOP 120 Onion and Underground Websites,0.01596678,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
100,[Android] Security And Anonimity,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
101,How I have made 100's of dollars over a week,0.01596678,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
102,Decoy first class letter - business letter,0.01317260,,USA,DoctorNick,K68V21fmvZ,Services/Other,2014-07-05
103,50 Things You're Not Supposed To Know,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
104,How to Hide Anything,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
105,Tactics and Techniques for Bypassing Alarms and Defeating Lock,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
106,REFUND/REPLACEMENT SERVICE! ●UPDATED●,0.03193357,,rland,Milk,K68V21fmvZ,Services/Other,2014-07-05
107,WiFi Hacking,0.01596678,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
108,Become an expert in making small talks,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
109,How To Set Up A PGP Key Easily [Images Included],0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
110,Dimple Lock Bump Gun- for automobile theft,0.39757304,,Australia,stiffstyles,K68V21fmvZ,Services/Other,2014-07-05
111,Pump wedge- for car thieves,0.09420405,,Australia,stiffstyles,K68V21fmvZ,Services/Other,2014-07-05
112,Disappear and Live Free Forever,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
113,License Plate Blocker Spray,0.12773431,,Australia,stiffstyles,K68V21fmvZ,Services/Other,2014-07-05
114,Customizable decoy letter or package sent from USA,0.02393421,,USA,DoctorNick,K68V21fmvZ,Services/Other,2014-07-05
115,TOP VPN LIST that don't keep logs,0.01277343,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
116,[SOCKS5 Finder] Proxy Scanner Proxy For Windows,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
117,TOP USA CREDIT PROFILES SSN DOB PHONE ETC..,0.02395018,,,fake,K68V21fmvZ,Services/Other,2014-07-05
118,REAL Genuine USA Identity Set Guide,0.12613763,,,starlight,K68V21fmvZ,Services/Other,2014-07-05
119,Firefox Setup For Extreme Privacy,0.00638671,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-05
120,Whizz Kit,0.11017084,,Australia,stiffstyles,K68V21fmvZ,Services/Other,2014-07-05
121,10 gram - Cocaine(85%) - Free Shipping,1.53459599,,Netherlands,AlbertHeijn,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
122,.25 gram pure fish scale cocaine,0.29419715,,Australia,dankmedgradekush101,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
123,50 gram (80% purity cocaine),3.18050983,,World,mishka,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
124,5G Peruvian Cocaine 83%,0.67108757,,Netherlands,Hollands-Best,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
125,3.5 gram Cocaine Australia,1.59025491,,Australia,ozconnection,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
126,1g Platinum Standard Premier Cocaine,0.26461841,,USA,PlatinumStandard,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
127,2 GRAMS MR CHOWS PREMIUM FISH SCALE 99.9% PURE UNCUT COCAINE,0.43730419,,USA,mrchow,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
128,Sampler Pack - Coke & Molly,0.31805098,,USA,aaapee911,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
129,7G Cocaine AusMate (A+ Grade),3.20754416,,Australia,AusMate,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
130,1G High Quality Cocaine $55/g,0.08746402,,USA,LightYagami,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
131,••• 200mg pure uncut cocaine SAMPLE 90% •••,0.03975637,,Netherlands,DutchPride,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
132,14G THE PEARL...PURE COKE,1.59025491,,USA,TheOutlets!,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
133,1 Gramm Cocaine ***high quality***,0.15266447,,Germany,RedBull,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
134,2g Good Quality Cocaine,0.15902549,,UK,LegalEyez,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
135,1 Ounce - Medium Grade Cocaine,1.27220393,,USA,Tron,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
136,#### 50g Real Peruvian Cocaine Uncut  ####,6.28150692,,Germany,GermanTrustSupply,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
137,3.5g Good Quality Cocaine,0.26557257,,UK,LegalEyez,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
138,14G Cocaine AusMate (A Grade),4.13466278,,Australia,AusMate,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
139,3.5 G | Pure Colombian Cocaine | FREE Shipping,0.63608606,,Argentina,messi,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
140,1 Heavy Duty FreeBase/Crack Pipe Made in the USA !!!,0.02067331,,USA,vicious86,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
141,1 G | Pure Colombian Cocaine | FREE Shipping,0.23852233,,Argentina,messi,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
142,3.5G THE PEARL...PURE COKE,0.47707647,,USA,TheOutlets!,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
143,Cocaine 14g 80% Listing Australia - ESCROW,5.56589221,,Australia,Ace_Of_Spades,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
144,"Cocaine,cocaína,Kokain 0,25 gr  Sample sale!!!!Free Shipping",0.04770764,,Netherlands,xxSNOWxx,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
145,Custom Order,1.54731803,,Australia,AusMate,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
146,#### 1.0g Real Peruvian Cocaine Uncut  ####,0.19083059,,Germany,GermanTrustSupply,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
147,14G Cocaine AusMate (A+ Grade),5.77262535,,Australia,AusMate,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
148,1g Good Quality Cocaine NEW,0.11131784,,UK,FerrariBlack1,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
149,14 GRAMS MR CHOWS PREMIUM FISH SCALE 99.9% PURE UNCUT COCAINE,2.14682823,,USA,mrchow,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
150,4g Cocaine Grade B,0.38166118,,USA,aaapee911,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-05
151,$500 QUALITY COUNTERFEIT BILL (FULL ESCROW),0.36451812,,USA,Counterfeit_King,jVzNrGRBi0,Counterfeits/Money,2014-07-05
152,50 Counterfeit $20,0.43583688,,USA,fakeasanything,jVzNrGRBi0,Counterfeits/Money,2014-07-05
153,PART 2/2 Anon AUS/AUD bank account + debit card + phone,1.26788912,,Australia,RagnarLodbrok,jVzNrGRBi0,Counterfeits/Money,2014-07-05
154,5 Counterfeit $20,0.04596098,,USA,fakeasanything,jVzNrGRBi0,Counterfeits/Money,2014-07-05
155,Sample Pack (2x $20),0.02377292,,USA,fakeasanything,jVzNrGRBi0,Counterfeits/Money,2014-07-05
156,Custom HQ Passport Scan,0.13946780,,Internet,starlight,jVzNrGRBi0,Counterfeits/Money,2014-07-05
157,100 Counterfeit $20,0.79084584,,USA,fakeasanything,jVzNrGRBi0,Counterfeits/Money,2014-07-05
158,$40 QUALITY COUNTERFEIT MONEY (FULL ESCROW),0.03169722,,USA,Counterfeit_King,jVzNrGRBi0,Counterfeits/Money,2014-07-05
159,Counterfeit $20 Bills ($5 per bill),0.03169722,,USA,Black_Label,jVzNrGRBi0,Counterfeits/Money,2014-07-05
160,$100 Traveler Checks x3,0.07922722,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-07-05
161,10 troy ounces (311g) of counterfeit silver bullion [FULL ESCROW],0.11886460,,Australia,AUS-Domestic-Depot,jVzNrGRBi0,Counterfeits/Money,2014-07-05
162,1893-S Morgan Dollar AU50 (Counterfeit),1.20441542,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-07-05
163,$100 QUALITY COUNTERFEIT MONEY (FULL ESCROW),0.07924307,,USA,Counterfeit_King,jVzNrGRBi0,Counterfeits/Money,2014-07-05
164,PAMP Suisse Counterfeit Gold (2.5 grams),0.06806979,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-07-05
165,$2000 QUALITY COUNTERFEIT MONEY (FULL ESCROW),1.26788912,,USA,Counterfeit_King,jVzNrGRBi0,Counterfeits/Money,2014-07-05
166,Counterfeit Guide & HD Templates for $20 USD,0.03499000,,,space100...,jVzNrGRBi0,Counterfeits/Money,2014-07-05
167,1893-S Morgan Dollar (Counterfeit),0.19967668,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-07-05
168,1 Troy Ounce Counterfeit Gold,0.15840689,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-07-05
169,10x - PAMP Suisse Counterfeit Gold (2.5 gram bars),0.53092857,,USA,ToddtheGuy,jVzNrGRBi0,Counterfeits/Money,2014-07-05
170,US BoA Credit Card with $1k+ guaranteed credit available on it,0.39621535,,rland,HellMaker,jVzNrGRBi0,Counterfeits/Money,2014-07-05
171,WellsFargo Bank Account,0.11094029,,Internet,HellMaker,jVzNrGRBi0,Counterfeits/Money,2014-07-05
172,1 Ounce Fine Gold Counterfeit Bar,0.47545842,,USA,zunidog,jVzNrGRBi0,Counterfeits/Money,2014-07-05
173,custom for cr8,1.10940298,,,Ink,jVzNrGRBi0,Counterfeits/Money,2014-07-05
174,AAA Quality Counterfeit $100 Bills (x5),0.38036673,,USA,Counterfeit_King,jVzNrGRBi0,Counterfeits/Money,2014-07-05
175,$40 QUALITY COUNTERFEIT MONEY,0.02377292,,USA,Counterfeit_King,jVzNrGRBi0,Counterfeits/Money,2014-07-05
176,Custom for Tes,0.28527505,,,Ink,jVzNrGRBi0,Counterfeits/Money,2014-07-05
177,53 Guides for Credit Card Fraud & Cashout Collection,0.03169722,,World,getro,jVzNrGRBi0,Counterfeits/Money,2014-07-05
178,stryk hotel booking,2.64354882,,,livinglarge,jVzNrGRBi0,Counterfeits/Money,2014-07-05
179,$200 QUALITY COUNTERFEIT MONEY,0.12678891,,USA,Counterfeit_King,jVzNrGRBi0,Counterfeits/Money,2014-07-05
180,Counterfeit Money $2000,0.95091684,,Netherlands,farmer_grower,jVzNrGRBi0,Counterfeits/Money,2014-07-05
181,Australia  TAS Provisional Drivers Licence,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
182,"A+ DRIVING LICENSES - All necessary security features 1:1 will scan at stores; banks,  grocery etc.",0.55645648,,USA,businessdude,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
183,Israel Drivers Licence,0.39746891,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
184,5 x Copy of Australian NSW Drivers Licence,2.38481350,,Australia,Ace_Of_Spades,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
185,Macao Drivers Licence,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
186,Australian NSW Drivers Licence,0.55645648,,Australia,Ace_Of_Spades,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
187,Get a New Identity- US Driver's License ID for White Male 40-50's,0.09539254,,USA,sunnysideup,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
188,Italian Drivers Licence,0.39746891,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
189,Custom - AUSTRALIAN ID NSW,0.95392540,,Australia,Ace_Of_Spades,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
190,custom order,0.27027886,,,Good-IDs,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
191,Australia NSW Mobility Parking Scheme,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
192,Australia  WA Drivers Licence,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
193,REAL Genuine USA Identity Set Guide,0.12560017,,,starlight,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
194,Fake ID - South Carolina (SC) Driver's License [holo+uv+micro] [scans+bends],0.14308881,,USA,ident!ty,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
195,Poland Drivers Licence,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
196,BEST Quality Fake California ID Anywhere – Scan/UV/Bend Test/Holos,0.25438010,,Worldwide,AgentSmith008,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
197,French National ID Card,0.43721580,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
198,Swiss Drivers Licence,0.39746891,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
199,Australia  SA Drivers Licence,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
200,German National ID Card,0.43721580,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
201,Australia  VIC Heavy Vehicle Drivers Licence,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
202,Ireland Drivers Licence,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
203,Australian Drivers License,0.55645648,,Australia,keno13,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
204,Custom IDs/DLs (PLEASE READ!),0.39746891,,World,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
205,Hungary Drivers Licence,0.39746891,,,Mike,cM5k9R62Ni,Forgeries/Physical documents,2014-07-05
