,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,10 feminised cannabis seeds - Kannabia Seeds - B. Lee,0.22222222,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
1,10 feminised seeds -  Joint Doctor - Chronic Ryder,0.29206349,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
2,6 feminised seeds - Joint Doctor - Easy Ryder,0.19047619,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
3,10 feminised seeds - GrassOmatic - HazeGom,0.28571428,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
4,10 feminised seeds - Kannabia Seeds - Aphrodita,0.20634920,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
5,10 feminised seeds - Royal Queen Seeds - Amnesia Haze Automatic,0.27619047,,Germany,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
6,10 regular seeds - Kaliman Seeds - Marley's Cheese,0.25396825,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
7,10 feminised seeds - Barneys Farm - Tangerine Dream,0.22222222,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
8,10 feminised seeds  Barneys Farm - Pineapple Chunk,0.19682539,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
9,5 feminised seeds - Sensi Seeds -Jack Flash #5,0.19682539,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
10,10 feminised seeds -  GrassOmatic - Maxi GOM,0.23492063,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
11,10 feminised seeds - Acapulco Gold,0.19682539,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
12,10 feminised seeds - Seedsman - Auto Kush,0.15873015,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
13,10 regular cannabis seeds - Kaliman Seeds - Rockster's Cheese,0.23809523,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
14,10  feminised seeds -  Joint Doctor - Diesel Ryder,0.29206349,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
15,10 feminised seeds -Kannabia Seeds - BCN Diesel,0.19047619,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
16,10 feminised seeds - Jack Flash #5,0.39682539,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
17,7 feminised seeds -  Dutch Passion - Think Different,0.19682539,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
18,10 feminised seeds - Sensi Seeds - Early Skunk,0.21587301,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
19,10 regular seeds - Kaliman Seeds - Cheese Quattro,0.25396825,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
20,10 feminised seeds - Joint Doctor - Purple Jems,0.39047619,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
21,10 feminised seeds - Female Seeds - BubbleGummer,0.15873015,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
22,10xWhite Widow Auto Feminized,0.25396825,,Australia,Aseel,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-02
