filename,ship_from,count,mean,std,min,25%,50%,75%,max
2014-09-09,Internet,571.0,0.1124062628896674,0.6818557772399348,0.00010264,0.00203231,0.00203243,0.011287025,8.38627167
2014-09-09,Ireland,43.0,0.6330303839534883,0.7483156432431172,0.02303134,0.17141168,0.39682539,0.794665525,4.18751701
2014-09-09,Italy,70.0,1.8148716424285716,3.7464768526454155,0.04396984,0.24296464,0.64206473,1.3932436125,25.71117098
2014-09-09,Latvia,2.0,0.102627255,0.014513684881905423,0.09236453,0.0974958925,0.102627255,0.1077586175,0.11288998
2014-09-09,Me,22.0,0.2265637727272727,0.2831169329066916,0.01026104,0.029326634999999997,0.06997036,0.39101298,0.82321465
2014-09-09,Mexico,13.0,4.298509343076923,3.29331955479799,1.63177339,2.02996715,2.56568144,4.91789819,11.79608164
2014-09-09,Netherlands,1543.0,196.4879470939985,4406.388762477351,1e-07,0.15225665500000002,0.49895615,1.882040945,99999.0
2014-09-09,New Zealand,11.0,1.1558383872727271,2.454263089350939,0.1231527,0.16414802,0.24018379,0.48036758,8.35421888
2014-09-09,Norway,32.0,1.2523357999999998,2.6335009488535697,0.06771772,0.24471193,0.427131575,1.222679715,14.83040201
2014-09-09,Pakistan,19.0,2.7673727747368417,6.759658124898246,0.00735294,0.377482645,1.05042016,1.869827905,30.35949833
2014-09-09,Panama,1.0,21985.0,,21985.0,21985.0,21985.0,21985.0,21985.0
2014-09-09,Philippines,12.0,0.6023208675,0.5556509184220714,0.04176411,0.15661543,0.42808218499999995,0.9925623474999999,1.56615436
2014-09-09,Poland,54.0,8.629343265370371,61.475888843457426,0.00010264,0.04721143999999999,0.11137924,0.22456452,452.0
2014-09-09,Scandinavia,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2014-09-09,South Africa,53.0,0.31374324132075476,0.3132541910394783,0.01879699,0.08352823,0.18483709,0.40726817,1.14870509
2014-09-09,Spain,32.0,0.24157475687500002,0.2558147591423157,0.0062814,0.079878365,0.14656309,0.3268008625,0.95531825
2014-09-09,Swaziland,1.0,0.04105848,,0.04105848,0.04105848,0.04105848,0.04105848,0.04105848
2014-09-09,Sweden,44.0,0.35028695477272714,0.6586993787712544,0.01639309,0.0697184075,0.15790695,0.22232583,2.50626566
2014-09-09,Switzerland,11.0,0.24242361545454544,0.28627912074670625,0.01048261,0.099406225,0.17745302,0.27961204,1.04826198
2014-09-09,Thailand,34.0,0.20449987323529414,0.10643501095981521,0.05964746,0.13546797500000002,0.196224855,0.2236779775,0.6033492
2014-09-09,The United Snakes of  Captivity,1.0,0.23038096,,0.23038096,0.23038096,0.23038096,0.23038096,0.23038096
2014-09-09,The United Snakes of Captivity,23.0,0.7072451895652175,1.4196204323715576,0.00010264,0.155132685,0.26524644,0.40903754999999997,6.56814449
2014-09-09,Torland,626.0,7.542219474345041,182.4058569213213,1e-07,0.02096567,0.05132363,0.1431581075,4564.0
2014-09-09,UK,1128.0,2.9531177577216323,61.91177683131453,8e-05,0.07790627,0.15756195,0.3976190425,2062.57657323
2014-09-09,"UK , USA and Worldwide",1.0,0.37687653,,0.37687653,0.37687653,0.37687653,0.37687653,0.37687653
2014-09-09,"UK, USA & Worldwide",3.0,0.29619041,0.2266721688644111,0.08247422,0.17733141,0.2721886,0.403048505,0.53390841
2014-09-09,"UK, USA, Philippines",18.0,0.6750202733333333,0.5576353718748469,0.13546746,0.23967320749999999,0.5487397,0.87435966,1.8895106
2014-09-09,USA,3450.0,2.241227938127525,39.239129634746114,0.00010264,0.07198831,0.18556701,0.5849211125,2062.27882037
2014-09-09,"Uk, USA & Worldwide",3.0,0.7922664633333333,0.8938355257966184,0.05463906,0.29526110499999997,0.53588315,1.161080165,1.78627718
2014-09-09,Ukraine,99.0,0.07832279111111103,0.009737271895029452,0.05126152,0.07179076,0.08205538,0.08205538,0.09847878
2014-09-09,Undeclared;),35.0,2.165176482571428,6.056401145751049,0.02931323,0.20293443500000002,0.39473684,0.8489419149999999,28.5798036
2014-09-09,World,770.0,3.844375943571426,6.6401049452350485,1e-07,0.36946571,1.33934679,4.695279125000001,71.84873949
2014-09-09,World Wide,3.0,0.5821180633333333,0.7473899631597276,0.14656616,0.15061860999999999,0.15467106,0.799894015,1.44511697
2014-09-09,Worldwide,5.0,0.572701172,0.6842003091249603,0.18869111,0.20632737,0.26260504,0.42016806,1.78571428
2014-09-09,my pm,1.0,0.01539693,,0.01539693,0.01539693,0.01539693,0.01539693,0.01539693
2014-09-09,torland,1.0,0.02463509,,0.02463509,0.02463509,0.02463509,0.02463509,0.02463509
2014-09-09,uk,4.0,0.10199377,0.07329878822091444,0.03121867,0.0717058675,0.08592383,0.1162117325,0.20490875
2014-09-09,undeclared,9.0,0.10127946,0.025180397323331695,0.06460756,0.0854487,0.10052987,0.10492315,0.15005627
2014-09-09,usa,1.0,0.18796992,,0.18796992,0.18796992,0.18796992,0.18796992,0.18796992
2014-09-09,world wide,2.0,0.47123379,0.029618892870544637,0.45029007,0.46076193,0.47123379,0.48170565,0.49217751
2014-09-10,Andorra,1.0,0.20943724,,0.20943724,0.20943724,0.20943724,0.20943724,0.20943724
2014-09-10,Argentina,26.0,0.25211833423076924,0.27143822708295356,0.02461456,0.0554056475,0.13943581,0.42588914499999997,1.21485881
2014-09-10,Australia,834.0,1.8077050575299707,8.406004947030608,0.00020625,0.148508525,0.36603986,1.0264147849999998,195.44510049
2014-09-10,Austria,34.0,0.36901870735294107,0.6417309322092501,0.02462649,0.125219675,0.199993695,0.3065469825,3.28353308
2014-09-10,Bangkok,4.0,2.587510235,1.8525048227401721,0.82292673,1.069660305,2.66975476,4.18760469,4.18760469
2014-09-10,Belgium,91.0,2.230836284835166,3.5168586257753374,0.02472,0.235218335,0.988,2.5975625300000003,25.48036758
2014-09-10,Brazil,2.0,0.066886185,0.05093381361661475,0.03087054,0.048878362499999994,0.066886185,0.08489400750000001,0.10290183
2014-09-10,Canada,873.0,2.666416222817869,19.686605179871933,0.00205027,0.13595766,0.36687072,1.12889983,487.75468203
2014-09-10,China,1280.0,3.1316828380546884,9.29709236101154,0.02094898,0.31486048,1.128923,3.3751674975,209.48779721
2014-09-10,China or EU,2.0,1.9608628449999999,1.8422733025046871,0.6581789,1.3095208725,1.9608628449999999,2.6122048175,3.26354679
2014-09-10,Christmas Island,1.0,6.17410989,,6.17410989,6.17410989,6.17410989,6.17410989,6.17410989
2014-09-10,Colombia,2.0,1.138975535,0.3918051875207652,0.86192743,1.0004514825,1.138975535,1.2774995875,1.41602364
2014-09-10,Czech Republic,37.0,0.3403149270270269,0.8547453372290559,0.00835421,0.03132832,0.08004926,0.21775088,4.66954022
2014-09-10,Denmark,76.0,0.7829760136842104,2.2886541327540986,0.00020529,0.10262725,0.167611685,0.3546144625,16.93766937
2014-09-10,EU,956.0,1.117855261244771,17.077675546508612,0.00020522,0.07799518,0.146587845,0.36846317,522.54521565
2014-09-10,Europe,36.0,0.6837880733333334,0.9744144493946545,0.06170427,0.20525872,0.47306608,0.7598361124999999,5.90304202
2014-09-10,France,86.0,0.6236238186046511,0.8634638019782029,0.02713987,0.11761963749999998,0.24831104999999998,0.7104431825,4.51671183
2014-09-10,Germany,1102.0,1.4546022513520862,5.554708020073995,0.01042057,0.11047672,0.2571117,0.79991645,86.20689655
2014-09-10,Guatemala,2.0,0.36945812499999997,0.23221897932369018,0.20525451,0.2873563175,0.36945812499999997,0.45155993250000004,0.53366174
2014-09-10,Hong Kong,186.0,0.7334252942473115,0.7867318222561582,0.08377489,0.31238861,0.57655617,0.94135899,8.37748968
2014-09-10,India,170.0,0.3768143157058824,0.3707169053146729,0.02056893,0.13627405,0.235019945,0.5642797275000001,2.51582875
2014-09-10,Internet,571.0,0.1124062628896674,0.6818557772399348,0.00010264,0.00203231,0.00203243,0.011287025,8.38627167
2014-09-10,Ireland,43.0,0.6330303839534883,0.7483156432431172,0.02303134,0.17141168,0.39682539,0.794665525,4.18751701
2014-09-10,Italy,70.0,1.8148716424285716,3.7464768526454155,0.04396984,0.24296464,0.64206473,1.3932436125,25.71117098
2014-09-10,Latvia,2.0,0.102627255,0.014513684881905423,0.09236453,0.0974958925,0.102627255,0.1077586175,0.11288998
2014-09-10,Me,22.0,0.2265637727272727,0.2831169329066916,0.01026104,0.029326634999999997,0.06997036,0.39101298,0.82321465
2014-09-10,Mexico,13.0,4.298509343076923,3.29331955479799,1.63177339,2.02996715,2.56568144,4.91789819,11.79608164
2014-09-10,Netherlands,1543.0,196.4879470939985,4406.388762477351,1e-07,0.15225665500000002,0.49895615,1.882040945,99999.0
2014-09-10,New Zealand,11.0,1.1558383872727271,2.454263089350939,0.1231527,0.16414802,0.24018379,0.48036758,8.35421888
2014-09-10,Norway,32.0,1.2523357999999998,2.6335009488535697,0.06771772,0.24471193,0.427131575,1.222679715,14.83040201
2014-09-10,Pakistan,19.0,2.7673727747368417,6.759658124898246,0.00735294,0.377482645,1.05042016,1.869827905,30.35949833
2014-09-10,Panama,1.0,21985.0,,21985.0,21985.0,21985.0,21985.0,21985.0
2014-09-10,Philippines,12.0,0.6023208675,0.5556509184220714,0.04176411,0.15661543,0.42808218499999995,0.9925623474999999,1.56615436
2014-09-10,Poland,54.0,8.629343265370371,61.475888843457426,0.00010264,0.04721143999999999,0.11137924,0.22456452,452.0
2014-09-10,Scandinavia,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2014-09-10,South Africa,53.0,0.31374324132075476,0.3132541910394783,0.01879699,0.08352823,0.18483709,0.40726817,1.14870509
2014-09-10,Spain,32.0,0.24157475687500002,0.2558147591423157,0.0062814,0.079878365,0.14656309,0.3268008625,0.95531825
2014-09-10,Swaziland,1.0,0.04105848,,0.04105848,0.04105848,0.04105848,0.04105848,0.04105848
2014-09-10,Sweden,44.0,0.35028695477272714,0.6586993787712544,0.01639309,0.0697184075,0.15790695,0.22232583,2.50626566
2014-09-10,Switzerland,11.0,0.24242361545454544,0.28627912074670625,0.01048261,0.099406225,0.17745302,0.27961204,1.04826198
2014-09-10,Thailand,34.0,0.20449987323529414,0.10643501095981521,0.05964746,0.13546797500000002,0.196224855,0.2236779775,0.6033492
2014-09-10,The United Snakes of  Captivity,1.0,0.23038096,,0.23038096,0.23038096,0.23038096,0.23038096,0.23038096
2014-09-10,The United Snakes of Captivity,23.0,0.7072451895652175,1.4196204323715576,0.00010264,0.155132685,0.26524644,0.40903754999999997,6.56814449
2014-09-10,Torland,626.0,7.542219474345041,182.4058569213213,1e-07,0.02096567,0.05132363,0.1431581075,4564.0
2014-09-10,UK,1128.0,2.9531177577216323,61.91177683131453,8e-05,0.07790627,0.15756195,0.3976190425,2062.57657323
2014-09-10,"UK , USA and Worldwide",1.0,0.37687653,,0.37687653,0.37687653,0.37687653,0.37687653,0.37687653
2014-09-10,"UK, USA & Worldwide",3.0,0.29619041,0.2266721688644111,0.08247422,0.17733141,0.2721886,0.403048505,0.53390841
2014-09-10,"UK, USA, Philippines",18.0,0.6750202733333333,0.5576353718748469,0.13546746,0.23967320749999999,0.5487397,0.87435966,1.8895106
2014-09-10,USA,3450.0,2.241227938127525,39.239129634746114,0.00010264,0.07198831,0.18556701,0.5849211125,2062.27882037
2014-09-10,"Uk, USA & Worldwide",3.0,0.7922664633333333,0.8938355257966184,0.05463906,0.29526110499999997,0.53588315,1.161080165,1.78627718
2014-09-10,Ukraine,99.0,0.07832279111111103,0.009737271895029452,0.05126152,0.07179076,0.08205538,0.08205538,0.09847878
2014-09-10,Undeclared;),35.0,2.165176482571428,6.056401145751049,0.02931323,0.20293443500000002,0.39473684,0.8489419149999999,28.5798036
2014-09-10,World,770.0,3.844375943571426,6.6401049452350485,1e-07,0.36946571,1.33934679,4.695279125000001,71.84873949
2014-09-10,World Wide,3.0,0.5821180633333333,0.7473899631597276,0.14656616,0.15061860999999999,0.15467106,0.799894015,1.44511697
2014-09-10,Worldwide,5.0,0.572701172,0.6842003091249603,0.18869111,0.20632737,0.26260504,0.42016806,1.78571428
2014-09-10,my pm,1.0,0.01539693,,0.01539693,0.01539693,0.01539693,0.01539693,0.01539693
2014-09-10,torland,1.0,0.02463509,,0.02463509,0.02463509,0.02463509,0.02463509,0.02463509
2014-09-10,uk,4.0,0.10199377,0.07329878822091444,0.03121867,0.0717058675,0.08592383,0.1162117325,0.20490875
2014-09-10,undeclared,9.0,0.10127946,0.025180397323331695,0.06460756,0.0854487,0.10052987,0.10492315,0.15005627
2014-09-10,usa,1.0,0.18796992,,0.18796992,0.18796992,0.18796992,0.18796992,0.18796992
2014-09-10,world wide,2.0,0.47123379,0.029618892870544637,0.45029007,0.46076193,0.47123379,0.48170565,0.49217751
2014-09-12,Andorra,1.0,0.20943724,,0.20943724,0.20943724,0.20943724,0.20943724,0.20943724
2014-09-12,Argentina,26.0,0.25211833423076924,0.27143822708295356,0.02461456,0.0554056475,0.13943581,0.42588914499999997,1.21485881
2014-09-12,Australia,834.0,1.8077050575299707,8.406004947030608,0.00020625,0.148508525,0.36603986,1.0264147849999998,195.44510049
2014-09-12,Austria,34.0,0.36901870735294107,0.6417309322092501,0.02462649,0.125219675,0.199993695,0.3065469825,3.28353308
2014-09-12,Bangkok,4.0,2.587510235,1.8525048227401721,0.82292673,1.069660305,2.66975476,4.18760469,4.18760469
2014-09-12,Belgium,91.0,2.230836284835166,3.5168586257753374,0.02472,0.235218335,0.988,2.5975625300000003,25.48036758
2014-09-12,Brazil,2.0,0.066886185,0.05093381361661475,0.03087054,0.048878362499999994,0.066886185,0.08489400750000001,0.10290183
2014-09-12,Canada,873.0,2.666416222817869,19.686605179871933,0.00205027,0.13595766,0.36687072,1.12889983,487.75468203
2014-09-12,China,1280.0,3.1316828380546884,9.29709236101154,0.02094898,0.31486048,1.128923,3.3751674975,209.48779721
2014-09-12,China or EU,2.0,1.9608628449999999,1.8422733025046871,0.6581789,1.3095208725,1.9608628449999999,2.6122048175,3.26354679
2014-09-12,Christmas Island,1.0,6.17410989,,6.17410989,6.17410989,6.17410989,6.17410989,6.17410989
2014-09-12,Colombia,2.0,1.138975535,0.3918051875207652,0.86192743,1.0004514825,1.138975535,1.2774995875,1.41602364
2014-09-12,Czech Republic,37.0,0.3403149270270269,0.8547453372290559,0.00835421,0.03132832,0.08004926,0.21775088,4.66954022
2014-09-12,Denmark,76.0,0.7829760136842104,2.2886541327540986,0.00020529,0.10262725,0.167611685,0.3546144625,16.93766937
2014-09-12,EU,956.0,1.117855261244771,17.077675546508612,0.00020522,0.07799518,0.146587845,0.36846317,522.54521565
2014-09-12,Europe,36.0,0.6837880733333334,0.9744144493946545,0.06170427,0.20525872,0.47306608,0.7598361124999999,5.90304202
2014-09-12,France,86.0,0.6236238186046511,0.8634638019782029,0.02713987,0.11761963749999998,0.24831104999999998,0.7104431825,4.51671183
2014-09-12,Germany,1102.0,1.4546022513520862,5.554708020073995,0.01042057,0.11047672,0.2571117,0.79991645,86.20689655
2014-09-12,Guatemala,2.0,0.36945812499999997,0.23221897932369018,0.20525451,0.2873563175,0.36945812499999997,0.45155993250000004,0.53366174
2014-09-12,Hong Kong,186.0,0.7334252942473115,0.7867318222561582,0.08377489,0.31238861,0.57655617,0.94135899,8.37748968
2014-09-12,India,170.0,0.3768143157058824,0.3707169053146729,0.02056893,0.13627405,0.235019945,0.5642797275000001,2.51582875
2014-09-12,Internet,571.0,0.1124062628896674,0.6818557772399348,0.00010264,0.00203231,0.00203243,0.011287025,8.38627167
2014-09-12,Ireland,43.0,0.6330303839534883,0.7483156432431172,0.02303134,0.17141168,0.39682539,0.794665525,4.18751701
2014-09-12,Italy,70.0,1.8148716424285716,3.7464768526454155,0.04396984,0.24296464,0.64206473,1.3932436125,25.71117098
2014-09-12,Latvia,2.0,0.102627255,0.014513684881905423,0.09236453,0.0974958925,0.102627255,0.1077586175,0.11288998
2014-09-12,Me,22.0,0.2265637727272727,0.2831169329066916,0.01026104,0.029326634999999997,0.06997036,0.39101298,0.82321465
2014-09-12,Mexico,13.0,4.298509343076923,3.29331955479799,1.63177339,2.02996715,2.56568144,4.91789819,11.79608164
2014-09-12,Netherlands,1543.0,196.4879470939985,4406.388762477351,1e-07,0.15225665500000002,0.49895615,1.882040945,99999.0
2014-09-12,New Zealand,11.0,1.1558383872727271,2.454263089350939,0.1231527,0.16414802,0.24018379,0.48036758,8.35421888
2014-09-12,Norway,32.0,1.2523357999999998,2.6335009488535697,0.06771772,0.24471193,0.427131575,1.222679715,14.83040201
2014-09-12,Pakistan,19.0,2.7673727747368417,6.759658124898246,0.00735294,0.377482645,1.05042016,1.869827905,30.35949833
2014-09-12,Panama,1.0,21985.0,,21985.0,21985.0,21985.0,21985.0,21985.0
2014-09-12,Philippines,12.0,0.6023208675,0.5556509184220714,0.04176411,0.15661543,0.42808218499999995,0.9925623474999999,1.56615436
2014-09-12,Poland,54.0,8.629343265370371,61.475888843457426,0.00010264,0.04721143999999999,0.11137924,0.22456452,452.0
2014-09-12,Scandinavia,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2014-09-12,South Africa,53.0,0.31374324132075476,0.3132541910394783,0.01879699,0.08352823,0.18483709,0.40726817,1.14870509
2014-09-12,Spain,32.0,0.24157475687500002,0.2558147591423157,0.0062814,0.079878365,0.14656309,0.3268008625,0.95531825
2014-09-12,Swaziland,1.0,0.04105848,,0.04105848,0.04105848,0.04105848,0.04105848,0.04105848
2014-09-12,Sweden,44.0,0.35028695477272714,0.6586993787712544,0.01639309,0.0697184075,0.15790695,0.22232583,2.50626566
2014-09-12,Switzerland,11.0,0.24242361545454544,0.28627912074670625,0.01048261,0.099406225,0.17745302,0.27961204,1.04826198
2014-09-12,Thailand,34.0,0.20449987323529414,0.10643501095981521,0.05964746,0.13546797500000002,0.196224855,0.2236779775,0.6033492
2014-09-12,The United Snakes of  Captivity,1.0,0.23038096,,0.23038096,0.23038096,0.23038096,0.23038096,0.23038096
2014-09-12,The United Snakes of Captivity,23.0,0.7072451895652175,1.4196204323715576,0.00010264,0.155132685,0.26524644,0.40903754999999997,6.56814449
2014-09-12,Torland,626.0,7.542219474345041,182.4058569213213,1e-07,0.02096567,0.05132363,0.1431581075,4564.0
2014-09-12,UK,1128.0,2.9531177577216323,61.91177683131453,8e-05,0.07790627,0.15756195,0.3976190425,2062.57657323
2014-09-12,"UK , USA and Worldwide",1.0,0.37687653,,0.37687653,0.37687653,0.37687653,0.37687653,0.37687653
2014-09-12,"UK, USA & Worldwide",3.0,0.29619041,0.2266721688644111,0.08247422,0.17733141,0.2721886,0.403048505,0.53390841
2014-09-12,"UK, USA, Philippines",18.0,0.6750202733333333,0.5576353718748469,0.13546746,0.23967320749999999,0.5487397,0.87435966,1.8895106
2014-09-12,USA,3450.0,2.241227938127525,39.239129634746114,0.00010264,0.07198831,0.18556701,0.5849211125,2062.27882037
2014-09-12,"Uk, USA & Worldwide",3.0,0.7922664633333333,0.8938355257966184,0.05463906,0.29526110499999997,0.53588315,1.161080165,1.78627718
2014-09-12,Ukraine,99.0,0.07832279111111103,0.009737271895029452,0.05126152,0.07179076,0.08205538,0.08205538,0.09847878
2014-09-12,Undeclared;),35.0,2.165176482571428,6.056401145751049,0.02931323,0.20293443500000002,0.39473684,0.8489419149999999,28.5798036
2014-09-12,World,770.0,3.844375943571426,6.6401049452350485,1e-07,0.36946571,1.33934679,4.695279125000001,71.84873949
2014-09-12,World Wide,3.0,0.5821180633333333,0.7473899631597276,0.14656616,0.15061860999999999,0.15467106,0.799894015,1.44511697
2014-09-12,Worldwide,5.0,0.572701172,0.6842003091249603,0.18869111,0.20632737,0.26260504,0.42016806,1.78571428
2014-09-12,my pm,1.0,0.01539693,,0.01539693,0.01539693,0.01539693,0.01539693,0.01539693
2014-09-12,torland,1.0,0.02463509,,0.02463509,0.02463509,0.02463509,0.02463509,0.02463509
2014-09-12,uk,4.0,0.10199377,0.07329878822091444,0.03121867,0.0717058675,0.08592383,0.1162117325,0.20490875
2014-09-12,undeclared,9.0,0.10127946,0.025180397323331695,0.06460756,0.0854487,0.10052987,0.10492315,0.15005627
2014-09-12,usa,1.0,0.18796992,,0.18796992,0.18796992,0.18796992,0.18796992,0.18796992
2014-09-12,world wide,2.0,0.47123379,0.029618892870544637,0.45029007,0.46076193,0.47123379,0.48170565,0.49217751
2014-09-13,Andorra,1.0,0.21089927,,0.21089927,0.21089927,0.21089927,0.21089927,0.21089927
2014-09-13,Argentina,29.0,0.2552013624137931,0.25934211154973946,0.02560269,0.07556712,0.14788702,0.41045314,1.21485881
2014-09-13,Australia,835.0,2.05045818502994,10.771227010143084,0.00021161,0.14075889,0.35664086,0.9544556449999999,199.95790359
2014-09-13,Austria,21.0,0.4349817714285715,0.8590185583954606,0.0254065,0.10230339,0.14623736,0.30335997,3.41624853
2014-09-13,Bangkok,3.0,3.0750483,1.9325046576298621,0.84359709,2.51389252,4.18418795,4.190773905,4.19735986
2014-09-13,Belgium,66.0,2.5249737165151513,2.6893895852083505,0.02961898,0.5746755775,1.518872085,4.1747674825,12.51023278
2014-09-13,Brazil,2.0,0.068883655,0.05245488515576076,0.03179245,0.0503380525,0.068883655,0.0874292575,0.10597486
2014-09-13,Canada,754.0,2.846332744986737,21.751434816345345,0.00211985,0.11980768750000001,0.31482841500000003,0.87523198,501.52361604
2014-09-13,China,1307.0,3.2483178181943377,9.320314994981262,0.0210482,0.33553936500000003,1.16572349,3.569029345,210.47989896
2014-09-13,China or EU,2.0,1.970892955,1.828088584910593,0.67823912,1.3245660375,1.970892955,2.6172198725,3.26354679
2014-09-13,Christmas Island,1.0,6.3479972,,6.3479972,6.3479972,6.3479972,6.3479972,6.3479972
2014-09-13,Colombia,2.0,1.138975535,0.3918051875207652,0.86192743,1.0004514825,1.138975535,1.2774995875,1.41602364
2014-09-13,Czech Republic,18.0,0.6182337266666669,1.2207537739045429,0.02719779,0.047332402499999995,0.12301393999999999,0.39542721000000003,4.81664972
2014-09-13,Denmark,78.0,0.7917573289743592,2.3453568384111234,0.00021353,0.10597486,0.17055574,0.37658479,17.61503149
2014-09-13,EU,892.0,1.1361319544282538,18.28866251920229,0.00021351,0.0750195075,0.14200631,0.36620947000000004,543.53405936
2014-09-13,Europe,39.0,0.686421650769231,0.9703454344825665,0.06358491,0.21194972,0.44509442,0.78421398,6.08295712
2014-09-13,France,71.0,0.6780005473239437,0.9241329509119994,0.0357,0.11985629,0.27627804,0.8323581,4.65785907
2014-09-13,Germany,960.0,1.7750433760729147,6.218504977221381,0.00021461,0.11011034750000001,0.26988294,1.010002295,88.92276422
2014-09-13,Guatemala,2.0,0.38109755500000003,0.23953481921893122,0.21172086,0.2964092075,0.38109755500000003,0.4657859025,0.55047425
2014-09-13,Hong Kong,183.0,0.725667849016393,0.791250225655393,0.0843597,0.31303836,0.57775536,0.922307655,8.43597098
2014-09-13,India,224.0,0.3884363270089282,0.3611144316131497,0.00021161,0.148209325,0.26338455,0.5770007575,2.51762336
2014-09-13,Internet,574.0,0.11848744033101073,0.7007373909196228,0.00010264,0.0021225,0.0021225,0.011950455,8.5415332
2014-09-13,Ireland,37.0,0.4854973267567569,0.38120693065310346,0.0741023,0.18463432,0.39896688,0.71394074,1.36494252
2014-09-13,Italy,66.0,1.841584813484848,3.9254577633149856,0.04393397,0.24361739000000002,0.583504945,1.3487990975000002,26.24782143
2014-09-13,Latvia,3.0,0.09433134,0.021249431688755815,0.07413369,0.08324911,0.09236453,0.10443016499999999,0.1164958
2014-09-13,Me,22.0,0.23322247090909087,0.2914081264311316,0.01073053,0.0301687225,0.0720629,0.40212727249999997,0.8477989
2014-09-13,Mexico,13.0,4.396714458461538,3.366916250347426,1.68318089,2.09391937,2.64651084,5.07283197,12.17394986
2014-09-13,Netherlands,1333.0,227.0624535893989,4740.306037412236,1e-07,0.15871,0.52495642,2.03998068,99999.0
2014-09-13,New Zealand,14.0,0.7587551985714285,1.208152288639595,0.1231527,0.1697356225,0.279439905,0.5826414775,4.44802168
2014-09-13,Norway,31.0,1.9315758245161292,4.275938667459465,0.06778736,0.25523545999999997,0.52511558,1.4442789600000001,19.94080728
2014-09-13,Pakistan,23.0,2.3605058369565217,6.1995853439325055,0.00738147,0.33617142499999997,1.04900973,1.5637004349999999,30.42958175
2014-09-13,Panama,1.0,21985.0,,21985.0,21985.0,21985.0,21985.0,21985.0
2014-09-13,Philippines,12.0,0.6032204233333333,0.5565151126418006,0.04184187,0.15690704,0.42887926,0.99374463,1.56907048
2014-09-13,Poland,54.0,8.63296577537037,61.47539430356028,0.00010707,0.0488395125,0.114358395,0.2259603225,452.0
2014-09-13,Scandinavia,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2014-09-13,Singapore,1.0,0.16717453,,0.16717453,0.16717453,0.16717453,0.16717453,0.16717453
2014-09-13,South Africa,24.0,0.31713324541666665,0.3091256325008457,0.01888098,0.086825025,0.201117295,0.424599335,1.15074798
2014-09-13,Spain,29.0,0.2552581113793103,0.2655013900372734,0.00627628,0.06276281,0.14644964,0.41743551,0.95453879
2014-09-13,Swaziland,1.0,0.0428293,,0.0428293,0.0428293,0.0428293,0.0428293,0.0428293
2014-09-13,Sweden,44.0,0.19346960659090906,0.2214141500753545,0.01632541,0.0718688375,0.128072535,0.229019555,1.35997489
2014-09-13,Switzerland,35.0,0.1401034791428571,0.18522373966458092,0.0002098,0.043486794999999995,0.08368375,0.15243067999999999,1.04900973
2014-09-13,Thailand,30.0,0.20775836366666667,0.11039302338972634,0.05964746,0.13546797500000002,0.19951047,0.2236779775,0.6033492
2014-09-13,The United Snakes of  Captivity,1.0,0.2319892,,0.2319892,0.2319892,0.2319892,0.2319892,0.2319892
2014-09-13,The United Snakes of Captivity,21.0,0.7506117595238094,1.5296352707358252,0.00010676,0.17996273,0.24125705,0.3881336,6.77506775
2014-09-13,Torland,641.0,7.437184964695788,180.25839518545737,1e-07,0.02100928,0.05365267,0.15397249,4564.0
2014-09-13,UK,1024.0,3.2240770307031217,65.00747252311065,1e-05,0.07782661,0.162667355,0.407386305,2062.57657323
2014-09-13,"UK , USA and Worldwide",1.0,0.37774653,,0.37774653,0.37774653,0.37774653,0.37774653,0.37774653
2014-09-13,UK and Ireland,5.0,0.39580407199999995,0.2961734476908194,0.15272286,0.28245632,0.28824596,0.3451955,0.91039972
2014-09-13,"UK, USA & Worldwide",4.0,0.43390297,0.33115375342302883,0.0836855,0.2249048,0.40273651,0.61173468,0.84645336
2014-09-13,"UK, USA, Philippines",62.0,0.7110987761290323,0.5772418765430315,0.1376477,0.3125936225,0.5400025399999999,0.9895325825000001,2.34001101
2014-09-13,USA,3348.0,2.436235091502392,41.9988686805197,0.00010676,0.06404014,0.1701861,0.5079365275000001,2096.47791358
2014-09-13,"Uk, USA & Worldwide",4.0,0.6463798125,0.7844371548332852,0.05457255,0.1723531425,0.373422055,0.847448725,1.78410259
2014-09-13,Ukraine,101.0,0.08160742009900997,0.010264788316106917,0.05331938,0.07467275,0.08534944,0.08534944,0.10243214
2014-09-13,Undeclared;),15.0,2.474655140666667,7.280275743546906,0.02928931,0.13076112,0.23849871,0.654640235,28.55768023
2014-09-13,World,749.0,3.3627474642857105,4.914679127701068,1e-07,0.37939,1.29311258,4.49507389,50.86793412
2014-09-13,World Wide,3.0,0.31302183333333333,0.27914376143927866,0.14686136,0.1518842,0.15690704,0.39610207,0.6352971
2014-09-13,Worldwide,5.0,0.575496354,0.6864721360390872,0.1895495,0.20986581,0.26362409,0.42179854,1.79264383
2014-09-13,my pm,1.0,0.01601537,,0.01601537,0.01601537,0.01601537,0.01601537,0.01601537
2014-09-13,torland,1.0,0.02463509,,0.02463509,0.02463509,0.02463509,0.02463509,0.02463509
2014-09-13,uk,4.0,0.10426290500000002,0.07518022937068163,0.03127942,0.07346224750000001,0.088066065,0.11886672250000001,0.20964007
