,name,price,from,to,vendor,cat_hash,cat,date
0,5 Taste Bud Cannabis seeds (Not feminized),0.06922977,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
1,5 S.A.G.E Cannabis seeds (Not feminized),0.08049974,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
2,3 White Russian Cannabis seeds ( Feminized),0.08049974,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
3,10 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.07679675,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
4,12 x k2 indoor seeds (F2),0.03380989,Germany,EU,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
5,5 Fuma con Dios Cannabis seeds (Not feminized),0.04507985,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
6,5 Milk Cannabis seeds (Not feminized),0.06922977,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
7,5 Chronic Cannabis seeds ( Not feminized ),0.08049974,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
8,5 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.04387235,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
9,3 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.02741821,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
10,5 A-Train Cannabis seeds (Not feminized),0.09337970,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
11,3 x Northern lights XTRM  Regular cannabis seeds,0.02092993,Netherlands,WorldwideexceptAustralia,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
12,+ BLUE DREAM SEEDS +,0.04829984,USA,,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
13,5 Thai Tanic Cannabis seeds (Not feminized),0.04024987,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
14,5 Dark Star Cannabis seeds (Not feminized),0.10786965,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
15,5 Kushage Cannabis seeds (Not feminized),0.09337970,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
16,♔ 100 Opium Poppy Seeds - (Papaver Somniferum) ♔,0.04024987,USA,Worldwide,namedeclined,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
17,3 Belladonna Cannabis seeds ( Feminized),0.04829984,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
18,3 x Northern lights XTRM Regular seeds,0.02092993,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
19,30x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.07872874,Austria,Worldwide,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
20,International Super Stealth,0.03219989,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
21,3 Hippie Killer Cannabis seeds ( Feminized),0.06761978,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
22,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.08049974,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
23,20 Mixed Cannabis Seeds - Only $14.95,0.02406942,USA,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
24,5 Da Purps Cannabis seeds (Not feminized),0.08049974,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-26
