,name,price,from,to,vendor,cat_hash,cat,date
0,Potassium chlorate 40g,0.02145186,EU,,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-09-20
1,Glock 17c FULL ESCROW,2.69215237,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
2,JA 380 FULL ESCROW,4.48692062,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
3,Any Pistol YOU WANT full Escrow,5.60865078,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
4,Jimenez 9MM FULL ESCROW,4.15040157,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
5,Custom for AARONABE,3.81388253,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
6,Juice Monkey,6.61820792,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
7,JA 22 Full ESCROW,4.48692062,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
8,Any Glock You Want FULL ESCROW,5.60865078,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
9,2 Glock 19's Full Escrow,9.87122537,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
10,Custom for Friendly,7.00000000,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
11,Weapon Stealth and Express Shipping Fee.,0.67303809,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
12,Suppressor Ready Sig Mosquito 22lr NO FE FULL ESCROW,2.13128729,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
13,"[PRICE DROP]  Glock 26 gen3 + 2 magazines - NO FE, and FULL ESCROW!",2.57997936,USA,,32dxbv!vrwndid,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
14,22lr Suppressor 1/2 x 28 TPI,1.90694126,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
15,Keltec PF9 9mm NO FE. Full Escrow,2.13128729,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
16,suppressor's bajonet adapter for .22 rimfire pistols.,0.29000000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
17,AK47c NO FE FULL ESCROW,3.58953650,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
18,Hidden Listing 4 Good Customer,5.60865078,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
19,submachine gun sa vz.61 Skorpion,6.70000000,EU,,Victor.But,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
20,Price Drop!!!! 9mm Jimenez Arms,0.84129761,USA,,cheqdropz,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
21,Reducteur silenceur 22LR rimfire,0.31050000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
22,2.5 Cocaine 85%+ $85/g,0.49356126,USA,Worldwide,SamWalton,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
23,custom flight booking,1.77233364,,,livinglarge,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
24,9mm conversion barrel for glock 27/33,0.60349082,Sweden,,sweshroom,RuXVKCci11,Weapons/Lethal firearms,2014-09-20
