,name,price,from,to,vendor,cat_hash,cat,date
0,Qty#010 - Green House Seeds Auto Northern Lights,0.19363166,USA,,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
1,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.05737234,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
2,Custom for BeeCuz,0.63109581,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
3,Buddha Tahoe - 15 Seeds Feminized,0.47495697,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
4,5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix),0.08605851,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
5,8 Ball Kush - 15 Seeds Feminized,0.43029259,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
6,Cannabis ruderalis seeds (10 seeds).,0.05737234,World,,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
7,Straw Sour Diesel - 15 Seeds Feminized,0.41308089,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
8,CBD Shark - 15 Seeds Feminized,0.49288582,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
9,11 Biddy Early Cannabis seeds (Not feminized),0.09466437,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
10,Shoreline - 15 Seeds Feminized,0.41308089,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
11,5 Super Glue Cannabis seeds (Not feminized),0.06310958,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
12,50 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.34423407,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
13,10 Chocolate Chunk Cannabis seeds (Not feminized),0.11474469,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
14,10 A-Train Cannabis seeds (Not feminized),0.16637980,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
15,10 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.08032128,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
16,Qty#050 - Green House Seeds Auto Northern Lights,0.86058519,USA,,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
17,15 Random WEED Seeds,0.02868617,Australia,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
18,5 regular seeds - Skunk Kush - pain relief,0.07171543,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
19,20 Mixed Cannabis Seeds - Only $14.95,0.04288582,USA,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
20,10 regular seeds Hindu Kush - land race from the Hindu Kush mountains,0.08605851,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
21,10 regular seeds - Widow Lights - White Widow X Northern Lights,0.11474469,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
22,10 Mendocino Madness Cannabis seeds (Not feminized),0.09466437,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
23,5 Electric Lemon G Cannabis seeds (Not feminized),0.10613884,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
24,10 regular seeds Northern Kush: Northern Lights crossed with Hindu Kush,0.11474469,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
25,11 Warlock Cannabis seeds (Not feminized),0.14343086,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
26,CBD Yummy - 15 Seeds Feminized,0.49288582,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
27,10 PG-13 Cannabis seeds (Not feminized),0.11474469,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
28,10 Cold Creek Kush Cannabis seeds (Not feminized),0.19219736,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
29,Shaman - 15 Seeds Feminized,0.37292025,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
30,1 kg Moroccan Kiff Weed Seeds Hashish,1.43430866,,,inlovewetrust,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
31,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.08605851,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
32,Bubble Cheese - 15 Seeds Feminized,0.55938037,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
33,3 x African free strain seeds,0.03729202,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
34,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.08605851,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
35,International Super Stealth,0.05737234,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
36,17 x Euforia,0.14343086,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
37,5 Pack Blue Dream Seeds(Feminized),0.31554790,USA,,fastseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
38,10x K2 from Nirvana,0.07171543,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
39,OG Kush - 15 Seeds Feminized,0.31554790,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
40,"Afghan Hush, Fenimized Seeds - 5 Pack",0.14343086,Australia,,OzGrow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
41,Moby Dick #2 - 15 Seeds Feminized,0.35857716,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
42,22x Safari,0.14343086,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
43,3 x Afghan Kush Seeds,0.10040160,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
44,10x Big Bud #2 Regular Seeds,0.07171543,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
45,CBD Critical Mass - 15 Seeds Feminized,0.49288582,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
46,Acapulco Gold - 15 Seeds Feminized,0.48192771,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
47,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.08605851,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
48,10 Jamaican OG Cannabis seeds (Not feminized),0.16637980,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
49,Santa Sativa - 15 Seeds Feminized,0.30120481,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
50,10 MK-Ultra Cannabis seeds (Not feminized),0.21514629,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
51,Amnesia Lemon - 15 Seeds Feminized,0.50200803,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
52,40x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.09753298,Austria,Worldwide,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
53,10 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.10040160,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
54,Chernobyl X Da Purps regular seeds,0.14343086,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
55,5 Skunkage Cannabis seeds (Not feminized),0.04876649,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
56,10 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.11474469,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
57,Exodus Kush - 18 Seeds Feminized,0.68846815,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
58,Blue Cheese - 15 Seeds Feminized,0.51348250,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
59,Auto Seeds Auto Pounder 5 Seed Pack,0.19793459,USA,,fastseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
60,Buddha Haze - 15 Seeds Feminized,0.47495697,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
61,Crimea Blue - 15 Seeds Feminized,0.34423407,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
62,10  Dark Star Cannabis seeds (Not feminized),0.19219736,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
63,CBD Skunk Haze - 15 Seeds Feminized,0.49288582,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
64,10 Heavy Duty Fruity Cannabis seeds (Not feminized),0.16637980,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
65,100x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.14056224,Austria,Worldwide,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
66,CBD Nordle - 15 Seeds Feminized,0.49288582,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
67,100 Mixed Cannabis Seeds - Only $49,0.14056224,USA,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
68,Holy Grail Kush - 18 Seeds Feminized,0.68846815,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
69,+ BLUE DREAM SEEDS +,0.08605851,USA,,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
70,10 regular seeds - Skunk Kush - pain relief,0.11474469,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
71,Qty#001 - Green House Seeds Auto Northern Lights,0.02151462,USA,,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
72,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.14343086,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
73,Smurfberry Hybrid Feminized Autoflower Seeds,0.14343086,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
74,10 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.08605851,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
75,10 Burmese Kush Cannabis seeds (Not feminized),0.16637980,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
76,5 S.A.G.E Cannabis seeds (Not feminized),0.07171543,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
77,50 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.34423407,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
78,10 The Hog Cannabis seeds (Not feminized),0.21514629,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
79,10 Early Skunk Cannabis seeds (Not feminized),0.08318990,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
80,Purple Haze - 15 Seeds Feminized,0.65321285,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
81,5 regular seeds - Widow Lights - White Widow X Northern Lights,0.05737234,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
82,Purple Haze #1 - 15 Seeds Feminized,0.55820424,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
83,11 Kali Mist Cannabis seeds ( Not feminized),0.15777395,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
84,100 seeds ten varieties,0.80321285,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
85,10 Lambo Cannabis seeds (Not feminized),0.19219736,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
86,10 Thai Tanic Cannabis seeds (Not feminized),0.07171543,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
87,10 Taste Bud Cannabis seeds (Not feminized),0.12335054,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
88,Kuchi - 15 Seeds Feminized,0.41724039,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
89,12 x k2 indoor seeds (F2),0.06024096,Germany,EU,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
90,Casey Jones - 15 Seeds Feminized,0.41308089,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
91,Brainstorm - 15 Seeds Feminized,0.44463568,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-07
