,name,price,from,to,vendor,cat_hash,cat,date
0,Pt.1 Glock 22 40 Caliber New condition w/2 Mags,1.32802124,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
1,Pt.2 Glock 22 40 cal New Condition w/ 2,1.32802124,Worldwide,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
2,Pt2 Walther P22  New condition w/2 Mags Limited Edition,1.32802124,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
3,Pt.2 40 Cal Taurus Millineum w/2 Mags,1.19521912,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
4,Pt.1 40 Cal Taurus Millineum New Condition w/2 Mags,1.19521912,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
5,pt1 22LR Walther P22 New condition w/2 Mags Limited Edition,1.32802124,WorldWide,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
6,Pt.1 9mm Glock 19 New Condition w/2 Mags,1.59362549,Worldwide,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
7,Pt.2 9mm Glock 19 New Condition w/2 Mags,1.59362549,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
8,Pt.2 Glock 17 9mm New Condition w/2 Mags,1.59362549,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
9,Pt.1 Glock 17 9mm New Condition w/2 Mags,1.59362549,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-01
10,How to disappear in America without a trace - 96 pages,0.01196872,,,realfake,JAmvyj8iBs,Information/eBooks,2014-01-01
11,When a Man Makes Love to a Woman,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
12,Acid Dreams: The Complete Social History of LSD,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
13,CRIMINAL PSYCHOLOGY,0.00132985,,,realfake,JAmvyj8iBs,Information/eBooks,2014-01-01
14,Psilocybin: Magic Mushroom Grower's Guide: A Handbook for Psilocybin Enthusiasts,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
15,Ketamine: Dreams and Realities,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
16,the good in bed guide to orally pleasuring a woman,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
17,"HACKING EXPOSED WEB APPLICATIONS, 3rd Edition",0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
18,A list of all hidden marketplaces  with Invite Code + Anonymous Guide,0.02659715,worldwide,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-01-01
19,Hallucinogens and Shamanism,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
20,Arsenal of Improofed Weapons,0.01196872,worldwide,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-01-01
21,The Art of Deception: Controlling the Human Element of Security,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
22,Where God and Science Meet - Volums 1-3,0.00664928,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
23,Ecstasy : The Complete Guide : A Comprehensive Look at the Risks and Benefits of MDMA,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
24,DMT & Ayahuasca Book Collection,0.00531943,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
25,The Construction & Operation Of Clandestine Drug Laboratories,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
26,"The Popular Life - Make People Like, Respect, and Befriend You",0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
27,Organic Chemistry Demystified 2/E,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
28,Recreational Drugs by Professor Buzz,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
29,Fooling The Bladder Cops: The Complete Drug Test Guide,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
30,Toolkit Pro 2013 ALL The Secret Information,0.01994786,,,Massive,JAmvyj8iBs,Information/eBooks,2014-01-01
31,The Dream Drugstore: Chemically Altered States of Consciousness,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
32,Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
33,Transforming Your Self: Becoming Who You Want to Be,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
34,"Plants of the Gods: Their Sacred, Healing, and Hallucinogenic Powers",0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
35,Ready Player One - Ernest Cline Audiobook,0.00332464,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
36,Cocaine Nation: How the White Trade Took Over the World,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
37,Designer Drugs Directory,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
38,How do profit illegal from Bitcoins,0.01994786,,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-01-01
39,Organic Chemistry 8th Ed by John McMurry,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
40,The Basics of Hacking and Penetration Testing: Ethical Hacking and Penetration Testing Made Easy,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
41,LSD: A Documentary Report,0.00265971,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
42,The Construction of Secret Hiding Places,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
43,Hacking GMail,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
44,"Cheaper, Better, Faster: Over 2,000 Tips and Tricks to Save You",0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
45,GUIDE TO POSTAL SMUGGLING,0.01994786,,,Massive,JAmvyj8iBs,Information/eBooks,2014-01-01
46,How to Develop a Perfect Memory,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
47,How to Win Friends & Influence People,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
48,How to Get Ideas,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
49,$ 500 EVERY DAY WITH FACEBOOK FAN PAGES,0.00664928,worldwide,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-01-01
50,Arrest-Proof Yourself,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
51,Cocaine Handbook: An Essential Reference,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
52,40 unique ways to make money online,0.00797914,worldwide,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-01-01
53,Satanic Bible Underground Edition,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
54,Hallucinogenic Plants (A Golden Guide),0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
55,The Beyond Within: The L.S.D. Story,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
56,Storming Heaven: LSD and the American Dream,0.00199478,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-01
