,name,price,from,to,vendor,cat_hash,cat,date
0,Potassium chlorate 40g,0.01733222,EU,,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-07-30
1,Juice Monkey,5.11300610,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
2,JA 22 Full ESCROW,3.46644481,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
3,Custom for AARONABE,2.94647809,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
4,2.5 Cocaine 85%+ $85/g,0.38130892,USA,Worldwide,SamWalton,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
5,JA 380 FULL ESCROW,3.46644481,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
6,Suppressor + Mosquito package. NO FE. FULL ESCROW,4.67970049,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
7,Any Glock You Want FULL ESCROW,4.33305601,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
8,Long range AR,5.19966722,USA,,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
9,Any Pistol YOU WANT full Escrow,4.33305601,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
10,Weapon Stealth and Express Shipping Fee.,0.51996672,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
11,Kimber 1911 Custom 45 Handgun,3.89000000,USA,,space100...,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
12,Versatile Rifle Package NO FE FULL ESCROW,5.11300610,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
13,Keltec PF9 9mm NO FE. Full Escrow,1.64656128,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
14,Suppressor Ready Sig Mosquito 22lr NO FE FULL ESCROW,1.64656128,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
15,Jimenez 9MM FULL ESCROW,3.20646145,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
16,Glock 21- .45 caliber,4.33305601,USA,USA,PurpleMoneyInc,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
17,Glock 17c FULL ESCROW,2.07986688,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
18,PRICE DROP Taurus PT111 Millennium NO FE Full escrow,1.29991680,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
19,"Full Auto SBR 8.5"" barrel",5.19966722,USA,World,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
20,Glock 19 gen 3 with 2 mags,3.11980033,USA,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
21,Reducteur silenceur 22LR rimfire,0.31050000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
22,Suppressor Ready Walther P22 NO FE FULL ESCROW,1.38657792,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
23,2 Glock 19's Full Escrow,7.62617859,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
24,Glock 17c FULL ESCROW,2.07986688,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
25,Price Drop!!!! 9mm Jimenez Arms,0.64995840,USA,,cheqdropz,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
26,Full auto SBR or Piston,5.19966722,USA,,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
27,AK47c NO FE FULL ESCROW,2.77315585,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
28,Gen 3 Glock 23 with 2 magazines,3.11980033,USA,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
29,suppressor's bajonet adapter for .22 rimfire pistols.,0.29000000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
30,Hidden Listing 4 Good Customer,4.33305601,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-07-30
31,5 g 90% pure HCL cocaine,1.12640366,France,,cocainedealer,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-30
32,"3.5g FISHSCALE Cocaine, HQ Coke, Cola,",0.82093826,UK,Worldwide,FerrariBlack1,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-30
33,1 Gram of UKWHITE'S Sociable Cocaine ----FULL ESCROW----,0.15620389,UK,,UKWHITE,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-30
34,**AUS ONLY** (1OZ) 28G THE PEARL...PURE COKE,4.32164118,USA,AUS,TheOutlets!,qNh4FhpMVd,Drugs/Stimulants/Cocaine,2014-07-30
