,name,price,from,to,vendor,cat_hash,cat,date
0,Pt.1 Glock 22 40 Caliber New condition w/2 Mags,1.21952706,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
1,Pt.2 Glock 22 40 cal New Condition w/ 2,1.21952706,Worldwide,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
2,1OZHigh Grade  Commercial,0.10365980,USA,,SamWalton,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
3,Pt.2 40 Cal Taurus Millineum w/2 Mags,1.09757436,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
4,Pt.1 40 Cal Taurus Millineum New Condition w/2 Mags,1.09757436,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
5,22LR Beretta Bobcat New Con dition Pt 1,1.21952706,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
6,Pt.1 9mm Glock 19 New Condition w/2 Mags,1.46343248,Worldwide,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
7,Pt.2 9mm Glock 19 New Condition w/2 Mags,1.46343248,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
8,Pt.2 Glock 17 9mm New Condition w/2 Mags,1.46343248,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
9,22LR Beretta Bobcat New Condition Pt 2,1.21952706,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
10,Pt.1 Glock 17 9mm New Condition w/2 Mags,1.46343248,,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-01-09
11,14 Illegal Banned Books They Don't Want You to Own!,0.00240000,,,KryptykOG,JAmvyj8iBs,Information/eBooks,2014-01-09
12,How to disappear in America without a trace - 96 pages,0.01087455,,,fake,JAmvyj8iBs,Information/eBooks,2014-01-09
13,When a Man Makes Love to a Woman,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
14,Acid Dreams: The Complete Social History of LSD,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
15,CRIMINAL PSYCHOLOGY,0.00120828,,,fake,JAmvyj8iBs,Information/eBooks,2014-01-09
16,Psilocybin: Magic Mushroom Grower's Guide: A Handbook for Psilocybin Enthusiasts,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
17,Ketamine: Dreams and Realities,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
18,the good in bed guide to orally pleasuring a woman,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
19,"HACKING EXPOSED WEB APPLICATIONS, 3rd Edition",0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
20,A list of all hidden marketplaces  with Invite Code + Anonymous Guide,0.02416567,worldwide,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-01-09
21,Hallucinogens and Shamanism,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
22,Arsenal of Improofed Weapons,0.01087455,worldwide,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-01-09
23,The Art of Deception: Controlling the Human Element of Security,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
24,Where God and Science Meet - Volums 1-3,0.00604141,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
25,Ecstasy : The Complete Guide : A Comprehensive Look at the Risks and Benefits of MDMA,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
26,DMT & Ayahuasca Book Collection,0.00483313,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
27,The Construction & Operation Of Clandestine Drug Laboratories,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
28,"The Popular Life - Make People Like, Respect, and Befriend You",0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
29,Organic Chemistry Demystified 2/E,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
30,Recreational Drugs by Professor Buzz,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
31,Fooling The Bladder Cops: The Complete Drug Test Guide,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
32,Ragnar's Guide To Home and Recreational Use of High Explosives,0.00100000,,,KryptykOG,JAmvyj8iBs,Information/eBooks,2014-01-09
33,Toolkit Pro 2013 ALL The Secret Information,0.01812425,,,Massive,JAmvyj8iBs,Information/eBooks,2014-01-09
34,The Dream Drugstore: Chemically Altered States of Consciousness,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
35,Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
36,Transforming Your Self: Becoming Who You Want to Be,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
37,"Plants of the Gods: Their Sacred, Healing, and Hallucinogenic Powers",0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
38,Ready Player One - Ernest Cline Audiobook,0.00302070,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
39,Cocaine Nation: How the White Trade Took Over the World,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
40,Designer Drugs Directory,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
41,Breaking Open the Head: A Psychedelic Journey,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
42,Ninja Hacking: Unconventional Penetration Testing Tactics and Techniques,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
43,Mastering Astral Projection: 90-day Guide to Out-of-Body Experience,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
44,Psychosis and Spirituality: Consolidating the New Paradigm,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
45,The Road to Eleusis: Unveiling the Secret of the Mysteries,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
46,Do It Yourself Advertising and Promotion,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
47,"Gray Hat Hacking The Ethical Hackers Handbook, 3rd Edition",0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
48,The Basics of Hacking and Penetration Testing: Ethical Hacking and Penetration Testing Made Easy,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
49,LSD: A Documentary Report,0.00241656,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
50,The Construction of Secret Hiding Places,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
51,Hacking GMail,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
52,"Cheaper, Better, Faster: Over 2,000 Tips and Tricks to Save You",0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
53,GUIDE TO POSTAL SMUGGLING,0.01812425,,,Massive,JAmvyj8iBs,Information/eBooks,2014-01-09
54,How to Develop a Perfect Memory,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
55,How to Win Friends & Influence People,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
56,How to Get Ideas,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
57,$ 500 EVERY DAY WITH FACEBOOK FAN PAGES,0.00604141,worldwide,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-01-09
58,Arrest-Proof Yourself,0.00181242,,,blackhand,JAmvyj8iBs,Information/eBooks,2014-01-09
