,name,price,from,to,vendor,cat_hash,cat,date
0,15 Random WEED Seeds,0.02639567,Australia,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
1,100 seeds ten varieties,0.50151775,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
2,10 Mendocino Madness Cannabis seeds (Not feminized),0.08710571,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
3,5 regular seeds - Skunk Kush - pain relief,0.06598917,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
4,Custom for pyrex,1.18780519,Australia,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
5,10 Heavy Duty Fruity Cannabis seeds (Not feminized),0.15309489,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
6,10 Early Skunk Cannabis seeds (Not feminized),0.07654744,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
7,Brainstorm - 15 Seeds Feminized,0.40913290,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
8,10 Lambo Cannabis seeds (Not feminized),0.17685099,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
9,10 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.05279134,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
10,Crimea Blue - 15 Seeds Feminized,0.31674805,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
11,Amnesia Lemon - 15 Seeds Feminized,0.46192424,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
12,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.05279134,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
13,International Super Stealth,0.05279134,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
14,10 PG-13 Cannabis seeds (Not feminized),0.10558268,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
15,10 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.07390787,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
16,CBD Shark - 15 Seeds Feminized,0.45353042,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
17,11 Warlock Cannabis seeds (Not feminized),0.13197835,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-16
