,name,price,from,to,vendor,cat_hash,cat,date
0,5 MK-Ultra Cannabis seeds (Not feminized),0.12551250,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
1,3 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.02849970,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
2,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.08367500,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
3,5 Thai Tanic Cannabis seeds (Not feminized),0.04183750,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
4,CANNABIS SEED - ak-47,0.01671826,USA,usa,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
5,CANNABIS SEED - MASTER KUSH REGUALAR,0.07696427,USA,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
6,12 x k2 indoor seeds (F2),0.03514350,Germany,EU,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
7,5 Heavy Duty Fruity Cannabis seeds (Not feminized),0.09706300,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
8,White Widow Hybrid Feminized Autoflower Seeds,0.08367500,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
9,CANNABIS SEED - Northern Lights #1 Regular,0.01671826,USA,usa,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
10,3 Belladonna Cannabis seeds ( Feminized),0.05020500,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
11,5 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.04685800,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
12,Chernobyl X Da Purps regular seeds,0.08367500,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
13,CANNABIS SEED mASTER KUSH REGULAR,0.07696427,USA,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
14,3 Hippie Killer Cannabis seeds ( Feminized),0.07028700,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
15,"♔ 1,000 Opium Poppy Seeds - (Papaver Somniferum) ♔",0.16735001,USA,Worldwide,namedeclined,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
16,1 x Crazy Bud Seed Autoflowering Feminized (Kera seeds),0.01139653,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
17,♔ 100 Opium Poppy Seeds - (Papaver Somniferum) ♔,0.04183750,USA,Worldwide,namedeclined,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
18,5 Skunkage Cannabis seeds (Not feminized),0.05522550,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
19,5 Wreckage Cannabis seeds (Not feminized),0.08367500,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
20,10 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.07982595,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
21,10 Cannabis Seeds,0.02844950,Germany,EuropeanUnion,Spacelab,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
22,5 Chocolate Chunk Cannabis seeds (Not feminized),0.06694000,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
23,20 Mixed Cannabis Seeds - Only $14.95,0.02501882,USA,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
24,+ BLUE DREAM SEEDS +,0.05020500,USA,,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
25,5 S.A.G.E Cannabis seeds (Not feminized),0.08367500,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
26,5 Warlock Cannabis seeds (Not feminized),0.08367500,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
27,5 PG-13 Cannabis seeds (Not feminized),0.06694000,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
28,5 Electric Lemon G Cannabis seeds (Not feminized),0.12551250,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
29,3 x Northern lights XTRM Regular seeds,0.02175550,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-07-29
30,Potassium chlorate 40g,0.01678500,EU,,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-07-29
31,JA 22 Full ESCROW,3.35700018,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
32,Custom for AARONABE,2.85345015,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
33,2 Glock 19's Full Escrow,7.38540040,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
34,2.5 Cocaine 85%+ $85/g,0.36927002,USA,Worldwide,SamWalton,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
35,Hidden Listing 4 Good Customer,4.19625023,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
36,Keltec PF9 9mm NO FE. Full Escrow,1.59457508,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
37,Any Pistol YOU WANT full Escrow,4.19625023,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
38,Weapon Stealth and Express Shipping Fee.,0.50355002,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
39,Jimenez 9MM FULL ESCROW,3.10522517,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
40,JA 380 FULL ESCROW,3.35700018,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
41,Juice Monkey,4.95157527,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
42,Any Glock You Want FULL ESCROW,4.19625023,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
43,PRICE DROP Taurus PT111 Millennium NO FE Full escrow,1.25887506,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
44,Suppressor + Mosquito package. NO FE. FULL ESCROW,4.53195024,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
45,"Glock 26 gen3 + 2 magazines - NO FE, and FULL ESCROW!",2.51775013,USA,,32dxbv!vrwndid,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
46,"Full Auto SBR 8.5"" barrel",5.03550027,USA,World,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
47,Glock 21- .45 caliber,4.19625023,USA,USA,PurpleMoneyInc,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
48,Long range AR,5.03550027,USA,,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
49,Suppressor Ready Walther P22 NO FE FULL ESCROW,1.34280007,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
50,Kimber 1911 Custom 45 Handgun,3.89000000,USA,,space100...,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
51,Full auto SBR or Piston,5.03550027,USA,,GuninRunin,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
52,Sig 522 22lr Rifle. NO FE FULL ESCROW,1.67850009,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
53,AK47c NO FE FULL ESCROW,2.68560014,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
54,Suppressor Ready Sig Mosquito 22lr NO FE FULL ESCROW,1.59457508,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
55,suppressor's bajonet adapter for .22 rimfire pistols.,0.29000000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
56,Price Drop!!!! 9mm Jimenez Arms,0.62943753,USA,,cheqdropz,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
57,Versatile Rifle Package NO FE FULL ESCROW,4.95157527,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
58,Glock 19 gen 3 with 2 mags,3.02130016,USA,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
59,Reducteur silenceur 22LR rimfire,0.31050000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
60,Gen 3 Glock 23 with 2 magazines,3.02130016,USA,,Guns_Ammo,RuXVKCci11,Weapons/Lethal firearms,2014-07-29
61,Homemade C-4: A Recipe For Survival,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
62,"Sex, Ecology, Spirituality: The Spirit of Evolution",0.00166995,,,echo,JAmvyj8iBs,Information/eBooks,2014-07-29
63,Bromocriptine: An Old Drug With New Uses,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
64,100 Fastest-Growing Careers: Your Complete Guidebook to Major Jobs with the Most Growth,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
65,"Anonymous Instant Messenger Guide [ICQ, Jabber, Torchat]",0.00667980,,,cyberzen,JAmvyj8iBs,Information/eBooks,2014-07-29
66,The Essential Underground Handbook,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
67,David Icke Collection (75 Books),0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
68,How to Win Every Argument: The Use and Abuse of Logic,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
69,Massive Collection of Banned and Rare Books,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
70,[SOCKS5 Finder] Proxy Scanner Proxy For Windows,0.00667980,,,cyberzen,JAmvyj8iBs,Information/eBooks,2014-07-29
71,MDA MDMA Amphetamine Ecstasy Cooking Synthesis Guide,0.01411108,Internet,,starlight,JAmvyj8iBs,Information/eBooks,2014-07-29
72,Social Engineering: The Art of Human Hacking,0.00302000,rland,,KryptykOG,JAmvyj8iBs,Information/eBooks,2014-07-29
73,Clandestine Drug Chemist Pack,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
74,Guide To Postal Smuggling,0.00332320,,,passman,JAmvyj8iBs,Information/eBooks,2014-07-29
75,The Art And Science Of Cooking With Cannabis,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
76,Sneak it Through - Smuggling Made Easier,0.00250000,rland,,KryptykOG,JAmvyj8iBs,Information/eBooks,2014-07-29
77,FRENCH FOREIGN LEGION - 5 EBOOKS,0.01669950,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-29
78,Hallucinogens and Culture,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
79,Secrets of Methamphetamine Manufacture 8th edition,0.01001970,,,fake,JAmvyj8iBs,Information/eBooks,2014-07-29
80,40 Sleep Hacks – The Geek’s Guide to Optimizing Sleep,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
81,How to Be a People Magnet: Finding Friends and Lovers,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
82,A Field Guide to Mushrooms,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
83,Game Theory at Work: How to Use Game Theory to Outthink and Outmaneuver Your Competition,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
84,Death By Deception: Advanced Improvised Booby Traps,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
85,How To Talk So People Listen: The Real Key to Job Success,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
86,Hacking Wireless Networks for Dummies,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
87,"Real Monsters, Gruesome Critters, and Beasts from the Darkside",0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
88,The Encyclopedia of Addictive Drugs,0.02504926,World,,getro,JAmvyj8iBs,Information/eBooks,2014-07-29
89,She Comes First: The Thinking Man's Guide to Pleasuring a Woman,0.00165325,Internet,Everywhere,captainkirk,JAmvyj8iBs,Information/eBooks,2014-07-29
90,The Essential Psychedelics Guide,0.00200000,rland,,KryptykOG,JAmvyj8iBs,Information/eBooks,2014-07-29
91,Sterile alcohol swabs for injection (25 ct),0.00666622,USA,,DoctorNick,DkRTPKbZU1,Drug paraphernalia/Injecting equipment/Other,2014-07-29
92,0.01 100g Digital Accuracy Scales BEST SELLER,0.03341464,USA,Worldwide,optiman,DkRTPKbZU1,Drug paraphernalia/Injecting equipment/Other,2014-07-29
93,Wooden 2 Parts Grinder,0.02171951,USA,Worldwide,optiman,DkRTPKbZU1,Drug paraphernalia/Injecting equipment/Other,2014-07-29
94,0.01 200g Digital Accuracy Scale ONLY SMALL QUANTITY LEFT,0.03341464,USA,,optiman,DkRTPKbZU1,Drug paraphernalia/Injecting equipment/Other,2014-07-29
95,High quality PLA 3D prints by echo,0.00504371,,,echo,K68V21fmvZ,Services/Other,2014-07-29
96,Videopusher - 50000 FREE views a day for your video !!,0.08406186,,,fake,K68V21fmvZ,Services/Other,2014-07-29
97,Become an expert in making small talks,0.00672494,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-29
98,Pump wedge- for car thieves,0.09919300,Australia,,stiffstyles,K68V21fmvZ,Services/Other,2014-07-29
99,Request an ebook,0.20174848,,,echo,K68V21fmvZ,Services/Other,2014-07-29
100,Dimple Lock Bump Gun- for automobile theft,0.41862811,Australia,,stiffstyles,K68V21fmvZ,Services/Other,2014-07-29
101,✆PRIVATE CONSULTIN: SE~CARDIN~ATO~SECURITY~PTo~WARRANTY FRAUD✆,0.25218560,World,,ucard,K68V21fmvZ,Services/Other,2014-07-29
102,How I have made 100's of dollars over a week,0.01681237,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-29
103,Quick Fix Plus Synthetic Urine+ heat pad and temp strip,0.04875588,Australia,,stiffstyles,K68V21fmvZ,Services/Other,2014-07-29
104,Customizable decoy letter or package sent from USA,0.02520174,USA,Worldwide,DoctorNick,K68V21fmvZ,Services/Other,2014-07-29
105,Decoy first class letter - plain letter,0.01176866,USA,,DoctorNick,K68V21fmvZ,Services/Other,2014-07-29
106,Now Hiring in US/Canada,0.00008406,Canada,,canadasunshine,K68V21fmvZ,Services/Other,2014-07-29
107,Whizz Kit,0.11600537,Australia,,stiffstyles,K68V21fmvZ,Services/Other,2014-07-29
108,WiFi Hacking,0.01681237,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-29
109,Hacked PP 2K usd balance - CC + Bank attach,0.67249495,rland,,Hackyboy,K68V21fmvZ,Services/Other,2014-07-29
110,License Plate Blocker Spray,0.13449899,Australia,,stiffstyles,K68V21fmvZ,Services/Other,2014-07-29
111,Test letter or package - see if your mail is being messed with,0.01847679,USA,,Organix2,K68V21fmvZ,Services/Other,2014-07-29
112,"SOCKS5 PROXIES + SOFTWARE, 10 DAYS (90 PROXIES)",0.04203093,,,fake,K68V21fmvZ,Services/Other,2014-07-29
113,ANONYMOUS PHONE NUMBER WITH VOICEMAIL,0.02521856,,,fake,K68V21fmvZ,Services/Other,2014-07-29
114,PRIORITY MAIL EXPRESS SHIPPING LABEL 11-B,0.04201412,USA,,5588,K68V21fmvZ,Services/Other,2014-07-29
115,Disappear and Live Free Forever,0.00672494,,,cyberzen,K68V21fmvZ,Services/Other,2014-07-29
116,Ultra high quality 3D prints by echo,0.02521856,,,echo,K68V21fmvZ,Services/Other,2014-07-29
117,Decoy first class letter - plain letter mailed from Canada,0.01176866,Canada,Worldwide,DoctorNick,K68V21fmvZ,Services/Other,2014-07-29
118,TOP USA CREDIT PROFILES SSN DOB PHONE ETC..,0.02521856,,,fake,K68V21fmvZ,Services/Other,2014-07-29
119,Torguard VPN Service,0.02521856,,,canadasunshine,K68V21fmvZ,Services/Other,2014-07-29
120,Car theory test in Holland (CBR),0.08406186,,,businessdude,K68V21fmvZ,Services/Other,2014-07-29
