,name,price,from,to,vendor,cat_hash,cat,date
0,Qty#100 - Green House Seeds Auto Northern Lights,1.71752181,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
1,NORTHERN LIGHT FEMINIZED x 3 seeds,0.05879804,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
2,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 10 seeds,0.20115120,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
3,10 PG-13 Cannabis seeds (Not feminized),0.12378535,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
4,15 Random WEED Seeds,0.03094633,Australia,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
5,10 regular seeds Hindu Kush - land race from the Hindu Kush mountains,0.07736584,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
6,✌ Nirvana Seeds White Widow ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.06189267,USA,,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
7,Qty#001 - Green House Seeds Auto Northern Lights,0.02320975,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
8,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.08866126,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
9,5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix),0.09283901,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
10,10 Kushage Cannabis seeds (Not feminized),0.17948876,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
11,10x Royal Dane,0.05000000,Netherlands,Europe,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
12,5 Random WEED Seeds,0.02166243,Australia,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
13,5 Wreckage Cannabis seeds (Not feminized),0.07736584,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
14,WHITE WIDOW FEMINIZED x 10 seeds,0.15937364,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
15,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.09283901,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
16,11 Warlock Cannabis seeds (Not feminized),0.15473169,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
17,10 Jamaican OG Cannabis seeds (Not feminized),0.17948876,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
18,Custom for bonza,0.46419508,Australia,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
19,Qty#050 - Green House Seeds Auto Northern Lights,0.92839017,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
20,EASY BUD (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.13548307,,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
21,CLASSIC SKUNK (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.08971343,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
22,EASY BUD (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.09856408,,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
23,10 Mendocino Madness Cannabis seeds (Not feminized),0.10212291,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
24,10 Lambo Cannabis seeds (Not feminized),0.20734047,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
25,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 1 seed,0.03091539,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
26,Qty#010 - Green House Seeds Auto Northern Lights,0.20888778,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
27,10  Dark Star Cannabis seeds (Not feminized),0.20734047,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
28,✌ Nirvana Seeds AK48 ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.06189267,USA,,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
29,WHITE WIDOW FEMINIZED x 100 seeds,1.45447793,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
30,10 feminised seeds -  Joint Doctor - Chronic Ryder,0.28470631,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
31,10 feminised seeds - Female Seeds - BubbleGummer,0.15473169,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
32,10 feminised seeds - GrassOmatic - Auto Mass,0.26304388,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
33,10 feminized seeds - Barneys Farm - Liberty Haze,0.21662437,EU,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
34,10 feminised seeds - GrassOmatic - HazeGom,0.27851705,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
35,7 feminised seeds -Dutch Passion - AutoXtreme,0.21043510,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
36,10 regular seeds -Kaliman Seeds - Cheese #1,0.30946339,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
37,5 feminised seeds -  Sensi Seeds - Northern Lights #5 X Haze,0.30946339,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
38,Bulk REGULAR cannabis seeds 100 pieces. Choose your strain!,0.56941263,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
39,10 feminised seeds - Kannabia Seeds - Baby Boom,0.24757071,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
40,6 Clones/ Stecklinge Cannabis,0.37135606,Austria,,Oase,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
41,10 feminised seeds -  Barneys Farm - Critical Kush,0.21043510,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-26
