,name,price,from,to,vendor,cat_hash,cat,date
0,Sterile alcohol swabs for injection (25 ct),0.01043137,USA,,DoctorNick,DkRTPKbZU1,Drug paraphernalia/Injecting equipment/Other,2014-10-23
1,Fentanyl blotters(500ug) x 2,0.09872181,Australia,Australia,TheLittleGuys,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
2,Fentanyl blotters(500ug) x 5,0.20783539,Australia,Australia,TheLittleGuys,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
3,Fentanyl patch 100 micrograms,0.64948560,Australia,Australia,I_dont_know,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
4,Fentanyl Hydrochloride (HCL) 99.8% PURE- 250mg (0.25 gram),1.26000207,Canada,worldwide,carteldelnorte,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
5,Fentanyl Hydrochloride (HCL) 99.8% PURE- 750mg (0.75 gram),3.50722227,Canada,worldwide,carteldelnorte,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
6,Fenta 100mg Fentanyl Citrate 99% pure,0.64948560,USA,,listonishere,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
7,Fentanyl Hydrochloride (HCL) 99.8% PURE- 100mg (0.10 gram),0.48841317,Canada,,carteldelnorte,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
8,Fentanyl Hydrochloride (HCL) 99.8% PURE- 500mg (0.50 gram),2.20825106,Canada,worldwide,carteldelnorte,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
9,Fentanyl Hydrochloride (HCL) 99.8% PURE- 100mg (0.10 gram),0.48841317,Canada,,carteldelnorte,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
10,Fentanyl blotters(500ug) x 100,2.59794242,Australia,Australia,TheLittleGuys,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
11,**LIMITED STOCK**Fentanyl Citrate Lollipops (200mcg),0.25979424,Australia,Australia,ShroomXpress,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
12,Fentanyl blotters(500ug) x 10,0.36371194,Australia,Australia,TheLittleGuys,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
13,"Custom For ""Luber""....",1.11711524,USA,usa,WALLSTREETx2,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
14,500mg Fentanyl Citrate,0.77938272,USA,,mollyjohnson,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
15,the Opiate Tolerance and Withdrawel Prevention guide,0.06494856,USA,,stussy,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
16,Fentanyl Hydrochloride (HCL) 99.8% PURE- 1000mg (1.0 gram),4.02681076,Canada,,carteldelnorte,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
17,100% Pure Fentanyl HCl Nasal Spray 10mg/10mL (Heroin-Killer),0.25719630,Canada,WORLDWIDE,hadherall,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
18,Fentanyl blotters(500ug) x 25,0.76639301,Australia,Australia,TheLittleGuys,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
19,100g Acetylfentanyl Powder (99%+ Pure),2.33807024,,,Montfort,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
20,Butyrfentanyl - 10g,6.49485607,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
21,Butyrfentanyl - 50g,20.78353943,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
22,"100% Fentanyl HCl Nasal Spray 15mg/10mL ""The Heroin Killer""",0.38969136,Canada,WORLDWIDE,hadherall,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
23,Butyrfentanyl -3g,2.33814818,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
24,10g Acetylfentanyl Powder (99%+ Pure),0.38961342,,,Montfort,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
25,Butyrfentanyl - 0.1g,0.38969136,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
26,1000g Acetylfentanyl Powder (99%+ Pure),17.66593058,,,Montfort,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
27,500g Acetylfentanyl Powder (99%+ Pure),9.87210329,,,Montfort,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
28,Butyrfentanyl - 0.5g,0.83134157,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
29,Butyrfentanyl - 25g,7.79382728,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
30,Butyrfentanyl - 5g,3.63711940,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
31,100 x 500ug Fentanyl HCL Blotters,0.70923828,,,Caslava,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
32,ACETYL-FENTANYL...!! 10 GRAM,2.15629221,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
33,BUTYR-FENTANYL HCL...!! 200 GRAM,44.94180608,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
34,BUTYR-FENTANYL HCL...!! 1 KG,77.15889015,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
35,3x! Fentanyl gel patch 50mcg (This is like buy 2 get 1 FREE!),0.51958848,USA,USA,MedRight,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
36,500 x 500ug Fentanyl HCL Blotters,2.72783955,,,Caslava,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
37,50 x 500ug Fentanyl HCL Blotters,0.43645432,,,Caslava,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
38,Acetylfentanyl (1kg),10.39176971,China,Worldwide,dirt_cheap_china,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
39,100 x 200ug Fentanyl HCL Blotters,0.35461914,,,Caslava,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
40,Acetylfentanyl (10g),0.38969136,China,Worldwide,dirt_cheap_china,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
41,250 x 500ug Fentanyl HCL Blotters,1.50031175,,,Caslava,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
42,Acetylfentanyl (500g),5.71547334,China,Worldwide,dirt_cheap_china,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
43,ACETYL-FENTANYL...!! 500 GRAM,19.48456822,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
44,Fentanyl (1kg),10.39176971,China,,dirt_cheap_china,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
45,Acetylfentanyl (100g),1.42886833,China,Worldwide,dirt_cheap_china,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
46,Butyrfentanyl - 1g,1.11711524,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
47,Butyrfentanyl - 0.25g,0.57154733,China,,rc4me,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
48,FENTANYL HCL...!! 1 GRAM,1.06515639,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
49,BUTYR-FENTANYL HCL...!! 5 GRAM,2.98763379,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
50,Watson gel fentanyl 25mcg patch GEL,0.25979424,USA,,hydropoid,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
51,FENTANYL HCL...!! 2 GRAM,2.07575600,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
52,BUTYR-FENTANYL HCL...!! 100 GRAM,24.42065883,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
53,ACETYL-FENTANYL...!! 1 KG,33.51345734,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
54,250 x 200ug Fentanyl HCL Blotters,0.75015587,,,Caslava,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
55,BUTYR-FENTANYL HCL...!! 50 GRAM,17.40621427,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
56,FENTANYL HCL...!! 50 GRAM,23.12168762,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
57,"100% Fentanyl HCl Nasal Spray 20mg/10mL ""The Heroin Killer""",0.51699054,Canada,,hadherall,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
58,BUTYR-FENTANYL HCL...!! 500 GRAM,57.93411617,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
59,FENTANYL HCL...!! 200 GRAM,47.80214070,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
60,ACETYL-FENTANYL...!! 100 GRAM,8.83300426,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
61,500 x 200ug Fentanyl HCL Blotters,1.39119817,,,Caslava,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
62,FENTANYL HCL...!! 5 GRAM,4.88413176,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
63,BUTYR-FENTANYL HCL...!! 20 GRAM,9.35259274,World,WORLDWIDE,mssource,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
64,50 mg Fentanyl hcl 98%>,0.31175309,Canada,,tambourineman,uGLNlig9jR,Drugs/Opioids/Fentanyl,2014-10-23
