,name,price,from,to,vendor,cat_hash,cat,date
0,Critical Kush - 15 Seeds Feminized,0.24812512,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
1,Snowstorm x 7 seeds -  Autoflowering and Feminized seeds.,0.18679082,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
2,Amnesia Lemon - 15 Seeds Feminized,0.48788647,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
3,10 regular seeds: Liberty Kush: Liberty Haze crossed with Hindu Kush,0.08363768,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
4,Auto Critical x 3 seeds -  Autoflowering and Feminized seeds,0.10036521,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
5,10 regular seeds - Widow Lights - White Widow X Northern Lights,0.08363768,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
6,Smurfberry Hybrid Feminized Autoflower Seeds,0.13939613,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
7,5 regular seeds - Widow Lights - White Widow X Northern Lights,0.05575845,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
8,CLASSIC SKUNK (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06133429,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
9,Purple Haze #1 - 15 Seeds Feminized,0.54250188,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
10,Tundra x 3 seeds - Autoflowering and Feminized seeds.,0.10036521,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
11,SWEET MOBY (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06272826,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
12,Skywalker - 15 Seeds Feminized,0.62728261,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
13,+ BLUE DREAM SEEDS +,0.08363768,USA,,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
14,AMANITO'S AK 47 AUTO -  Autoflowering and Feminized seeds.,0.11151690,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
15,50 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.33455072,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
16,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.13939613,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
17,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.08363768,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-25
