,name,price,from,to,vendor,cat_hash,cat,date
0,10 regular - Kaliman Seeds - Cheese Tease,0.27444253,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
1,17 x Euforia,0.17152658,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
2,10 feminised seeds  Barneys Farm - Pineapple Chunk,0.21269296,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
3,10xWhite Widow Auto Feminized,0.27444253,Australia,Australia,Aseel,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
4,5 feminised seeds -GrassOmatic - Automatic AK-47,0.17152658,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
5,10 regular seeds - Moscaseeds - Cinderella 99 BX-1,0.25385934,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
6,5 feminised seeds - Sensi Seeds -Jack Flash #5,0.21269296,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
7,5 feminised seeds -  Sensi Seeds - Northern Lights #5 X Haze,0.34305317,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
8,10 feminised seeds - Acapulco Gold,0.21269296,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
9,10 feminised seeds - Dutch Passion - Blue Velvet,0.31903945,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
10,10 regular seeds - Kaliman Seeds - Cheese Quattro,0.27444253,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
11,10 feminised seeds - Female Seeds - BubbleGummer,0.17152658,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
12,10 feminised seeds - GrassOmatic - Sugar Gom,0.29159519,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
13,Buddha Haze - 15 Seeds Feminized,0.56799313,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
14,Smurfberry Hybrid Feminized Autoflower Seeds,0.17152658,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
15,Chernobyl X Da Purps regular seeds,0.17152658,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
16,10 Cold Creek Kush Cannabis seeds (Not feminized),0.22984562,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-08
