,name,price,from,to,vendor,cat_hash,cat,date
0,Buddha Tahoe - 15 Seeds Feminized,0.28206132,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
1,Seed - VANILLA KUSH (BARNEY'S FARM) FEMINIZED (3 Seeds),0.05792163,Germany,Wolrdwide,Gobotal,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
2,Casey Jones - 15 Seeds Feminized,0.24531516,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
3,Purple Haze - 15 Seeds Feminized,0.38792163,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
4,CBD Yummy - 15 Seeds Feminized,0.29270868,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
5,CANNABIS SEED - CHEM DAWG,0.01701873,USA,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
6,1 x Crazy Bud Seed Autoflowering Feminized (Kera seeds),0.01160136,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
7,CANNABIS SEED mASTER KUSH REGULAR,0.07834752,USA,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
8,Acapulco Gold - 15 Seeds Feminized,0.23981260,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
9,10 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.08126064,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
10,Purple Haze #1 - 15 Seeds Feminized,0.33149914,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
11,5 regular seeds - Skunk Kush - pain relief,0.05110732,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
12,Blueberry autoflower (fem) Seeds 3 pcs,0.02129471,Netherlands,WorldwideexceptAustralia,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
13,Blueberry autoflower (fem) Seeds 20 pcs,0.11073253,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
14,Blueberry autoflower (fem) Seeds 10 pcs,0.05792163,Netherlands,worldwideexceptAustralia,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
15,Shaman - 15 Seeds Feminized,0.22146507,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
16,Blueberry autoflower (fem) Seeds 15 pcs,0.08517887,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
17,3 x Crazy Bud Seeds Autoflowering Feminized (Kera seeds),0.02901192,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
18,Blue Cheese - 15 Seeds Feminized,0.25383304,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
19,Amnesia Lemon - 15 Seeds Feminized,0.26064735,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
20,Blueberry autoflower (fem) Seeds 5 pcs,0.03066439,Netherlands,WorldwideexceptAustralia,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
21,10 regular seeds - Widow Lights - White Widow X Northern Lights,0.06814310,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
22,Critical Kush - 15 Seeds Feminized,0.15161839,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
23,100 Mixed Cannabis Seeds - Only $49,0.08347529,USA,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
24,CBD Nordle - 15 Seeds Feminized,0.29270868,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
25,CANNABIS SEED - Northern Lights #1 Regular,0.01701873,USA,usa,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
26,5 regular seeds - Church Kush - mold resistant,0.05110732,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
27,CANNABIS SEED - ak-47,0.01701873,USA,usa,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
28,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.06814310,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
29,100 seeds ten varieties,0.51107325,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-16
30,Potassium chlorate 40g,0.01704710,EU,,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-06-16
