,name,price,from,to,vendor,cat_hash,cat,date
0,5 regular seeds - Skunk Kush - pain relief,0.07277808,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
1,10 regular seeds Northern Kush: Northern Lights crossed with Hindu Kush,0.11644493,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
2,10 regular seeds - Widow Lights - White Widow X Northern Lights,0.08733370,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
3,10 A-Train Cannabis seeds (Not feminized),0.16884515,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
4,5 regular seeds - Widow Lights - White Widow X Northern Lights,0.05822246,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
5,CBD Shark - 15 Seeds Feminized,0.50018922,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
6,5 Skunkage Cannabis seeds (Not feminized),0.04948909,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
7,CBD Yummy - 15 Seeds Feminized,0.50018922,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
8,10 The Hog Cannabis seeds (Not feminized),0.21833425,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
9,10 Taste Bud Cannabis seeds (Not feminized),0.12517830,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
10,15 Random WEED Seeds,0.02911123,Australia,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
11,10 Mendocino Madness Cannabis seeds (Not feminized),0.09606707,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
12,40x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.09897819,Austria,Worldwide,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
13,10 regular seeds: Liberty Kush: Liberty Haze crossed with Hindu Kush,0.08733370,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
14,10 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.05822246,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
15,10 Early Skunk Cannabis seeds (Not feminized),0.08442257,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
16,10 Skunk XXX Cannabis seeds (Not feminized),0.07277808,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
17,5 Electric Lemon G Cannabis seeds (Not feminized),0.10771156,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
18,11 Biddy Early Cannabis seeds (Not feminized),0.09606707,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
19,CBD Nordle - 15 Seeds Feminized,0.50018922,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
20,10 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.08151145,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
21,12 x Lemon Skunk indoor seeds (F2),0.06404471,Germany,EU,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
22,Qty#010 - Green House Seeds Auto Northern Lights,0.19650082,USA,,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
23,10 Chocolate Chunk Cannabis seeds (Not feminized),0.11644493,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
24,10 Burmese Kush Cannabis seeds (Not feminized),0.16884515,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
25,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.05822246,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
26,Qty#001 - Green House Seeds Auto Northern Lights,0.02183342,USA,,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
27,CBD Critical Mass - 15 Seeds Feminized,0.50018922,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
28,Casey Jones - 15 Seeds Feminized,0.41920176,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
29,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.08733370,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
30,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.14555617,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
31,Chernobyl X Da Purps regular seeds,0.14555617,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
32,Qty#050 - Green House Seeds Auto Northern Lights,0.87333702,USA,,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
33,Buddha Haze - 15 Seeds Feminized,0.48199470,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
34,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.08733370,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
35,1 kg Moroccan Kiff Weed Seeds Hashish,1.45556170,,,inlovewetrust,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
36,17 x Euforia,0.14555617,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
37,"Afghan Hush, Fenimized Seeds - 5 Pack",0.14555617,Australia,,OzGrow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
38,22x Safari,0.14555617,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
39,OG Kush - 15 Seeds Feminized,0.32022357,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
40,10x K2 from Nirvana,0.07277808,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-11-08
