,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,brother_satellite,5.00,Registered 28 days              0 days,,11,15~25,2015-01-07
1,GrandWizardsLair,4.97,Registered 11 months              0 days,,10,300~500,2015-01-07
2,indianpilldaddy,5.00,Registered 10 months              0 days,,144,150~200,2015-01-07
3,Perron,5.00,Registered 4 months              0 days,,25,300~500,2015-01-07
4,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-07
5,MrKidX,4.97,Registered 8 months              0 days,,11,70~100,2015-01-07
6,pharmerjo,,,,,,2015-01-07
7,Addyshack,4.977,Registered 1 years 0 months              5 days,,27,1000+,2015-01-07
8,Meds2Buy,4.93,Registered 7 months              0 days,,82,40~55,2015-01-07
9,Flyfelix,4.99,Registered 1 years 0 months              0 days,,6,150~200,2015-01-07
10,dgslabz,4.978,Registered 11 months              0 days,,26,1000+,2015-01-07
11,JimmytheGent,4.99,Registered 6 months              0 days,,10,300~500,2015-01-07
12,craigman,5.00,Registered 8 months              0 days,,14,55~70,2015-01-07
13,OzymandiasPharma,5,Registered 15 days              0 days,,11,3~5,2015-01-07
14,etimbuk,,,,,,2015-01-07
15,AtomicLove,5.00,Registered 2 months              0 days,,15,150~200,2015-01-07
16,LionwareTradingCo,,,,,,2015-01-07
17,rainbowbear,4.97,Registered 11 months              0 days,,22,150~200,2015-01-07
18,CanadaCandy,4.96,Registered 9 months              0 days,,16,150~200,2015-01-07
19,stiffstyles,5.00,Registered 10 months              0 days,,125,300~500,2015-01-07
20,b1g1mpact,4.89,Registered 10 months              0 days,,51,200~300,2015-01-07
21,Mike,4.52,Registered 1 years 0 months              0 days,,71,40~55,2015-01-07
22,GetBTC,,,,,,2015-01-07
23,agora,,,,0,0,2015-01-07
24,Satire,4.76,Registered 7 months              0 days,,35,100~150,2015-01-07
25,theRoadLessToxic,,,,,,2015-01-07
26,PremiumIMPORT,5,Registered 19 days              0 days,,10,10~15,2015-01-07
27,EZTest,,,,,,2015-01-07
28,I_dont_know,5.00,Registered 1 years 0 months              0 days,,3,200~300,2015-01-07
29,JenJen,,,,,,2015-01-07
30,maligan,5.00,Registered 1 years 0 months              0 days,,7,300~500,2015-01-07
31,Montfort,5.00,Registered 5 months              0 days,,97,300~500,2015-01-07
32,nanosuit1,4.71,Registered 5 months              0 days,,28,55~70,2015-01-07
33,Caslava,4.94,Registered 10 months              0 days,,17,300~500,2015-01-07
34,Croix,5.00,Registered 1 months              0 days,,10,15~25,2015-01-07
35,fastandsafe1234,4.62,Registered 9 months              0 days,,8,300~500,2015-01-07
36,accept,4.96,Registered 1 months              0 days,,21,70~100,2015-01-07
37,RichDadPoorDad,4.92,Registered 10 months              0 days,,31,15~25,2015-01-07
38,collapses,5,Registered 10 months              0 days,,2,6~10,2015-01-07
39,NamesRango227,4.93,Registered 10 months              0 days,,3,70~100,2015-01-07
40,PillsAndDrugs,4.906,Registered 7 months              0 days,,9,500~1000,2015-01-07
41,advancedgrowthlabs,4.992,Registered 10 months              0 days,,35,1000+,2015-01-07
42,IsolatedWarrior,4.99,Registered 11 months              0 days,,2,100~150,2015-01-07
