,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,HappyHippy2.0,4.98,13 hours,,35,100~150,2014-08-20
1,GoingPostal,4.971,0 hours,,86,1000+,2014-08-20
2,Dimercurio,5.00,0 hours,,9,150~200,2014-08-20
3,Meds2Buy,5,8 hours,,59,3~5,2014-08-20
4,sereal,4.97,4 hours,,40,70~100,2014-08-20
5,ShopAgent,4.96,1 hours,,62,100~150,2014-08-20
6,blow,5.00,6 hours,,11,25~40,2014-08-20
7,Illadelph,5,1 hours,,6,1~2,2014-08-20
8,dgslabz,4.975,12 hours,,18,500~1000,2014-08-20
9,InsideTheWhale,4.98,0 hours,,96,200~300,2014-08-20
10,shoeshunge,4.94,8 hours,,13,100~150,2014-08-20
11,sweshroom,4.91,13 hours,,18,25~40,2014-08-20
12,starrynight,4.95,3 hours,,19,200~300,2014-08-20
13,blackhand,4.99,6 hours,,117,300~500,2014-08-20
14,stiffstyles,4.92,3 hours,,65,100~150,2014-08-20
15,Iamapoorboytoo,4.72,19 hours,,2,40~55,2014-08-20
16,fakeasanything,4.81,4 hours,,5,300~500,2014-08-20
17,b1g1mpact,4.99,2 hours,,45,100~150,2014-08-20
18,Mike,4.67,0 hours,,60,25~40,2014-08-20
19,EverythingOnIt,5.00,0 hours,,24,55~70,2014-08-20
20,agora,,,,0,0,2014-08-20
21,geoffreygiraffe,5.000,9 hours,,42,500~1000,2014-08-20
22,CityLights,4.55,2 days 19 hours,,5,25~40,2014-08-20
23,Doritos,4.90,1 hours,,15,70~100,2014-08-20
24,GreenSlip,,1 days 15 hours,,6,0,2014-08-20
25,REALDEAL,5.00,7 hours,,9,150~200,2014-08-20
26,CowBe11s,4.70,1 days 2 hours,,6,200~300,2014-08-20
27,mikehamer,5.00,7 hours,,43,200~300,2014-08-20
28,Lovebomb,2,4 hours,,5,3~5,2014-08-20
29,BlueViking,4.985,On Vacation Mode since 3 hours,,31,1000+,2014-08-20
30,Hackyboy,4.92,1 hours,,123,300~500,2014-08-20
31,Dipsy,4.78,0 hours,,6,100~150,2014-08-20
32,MrSunshine,4.72,8 hours,,27,300~500,2014-08-20
33,hot-potato,5,12 hours,,6,3~5,2014-08-20
34,illwun,5.00,5 hours,,12,25~40,2014-08-20
35,KryptykOG,,,,,,2014-08-20
36,DoctorNick,4.94,4 hours,,15,100~150,2014-08-20
37,passman,4.945,10 hours,,133,1000+,2014-08-20
38,arctic,4.97,14 hours,,2,100~150,2014-08-20
39,Mr.Lewis,4.77,0 hours,,39,150~200,2014-08-20
40,HUARWE,4.95,1 days 8 hours,,14,100~150,2014-08-20
41,TheBestCannabis,4.98,7 hours,,12,200~300,2014-08-20
42,LABGRADEPHARMA,5.00,7 hours,,8,300~500,2014-08-20
43,RagnarLodbrok,4.95,15 hours,,30,150~200,2014-08-20
44,collapses,5,3 hours,,2,3~5,2014-08-20
45,MrNiceGuy007,4.79,4 hours,,18,150~200,2014-08-20
