,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 9 months              3 days,,33,200~300,2014-11-25
1,HumboldtFarms,4.90,Registered 3 months              3 days,,30,300~500,2014-11-25
2,DeWeed,4.91,Registered 6 months              0 days,,3,70~100,2014-11-25
3,oxyking,5.00,Registered 5 months              0 days,,1,70~100,2014-11-25
4,ProxyKing,,Registered 2 months              0 days,,4,0,2014-11-25
5,MITAK,5.00,Registered 1 months              0 days,,14,10~15,2014-11-25
6,littlegoblin,4.91,Registered 8 months              0 days,,15,200~300,2014-11-25
7,Rebel_Alliance,4.995,Registered 9 months              0 days,,7,500~1000,2014-11-25
8,cossacks,4.98,Registered 8 months              0 days,,3,500~1000,2014-11-25
9,reximusmaximus,5.00,Registered 17 days              0 days,,8,25~40,2014-11-25
10,AGP,4.93,Registered 8 months              0 days,,7,100~150,2014-11-25
11,Top_Gear_UK,4.847,Registered 9 months              1 days,,37,1000+,2014-11-25
12,CashCo,5.00,Registered 9 months              0 days,,9,100~150,2014-11-25
13,indianpilldaddy,5.00,Registered 9 months              0 days,,137,100~150,2014-11-25
14,Perron,5.00,Registered 3 months              0 days,,33,300~500,2014-11-25
15,GoingPostal,4.971,Registered 11 months              0 days,,98,1000+,2014-11-25
16,OzAlpha,4.99,Registered 9 months              0 days,,34,200~300,2014-11-25
17,purebase,4.85,Registered 5 months              0 days,,15,200~300,2014-11-25
18,VoucherExpress,4.93,Registered 6 months              0 days,,5,300~500,2014-11-25
19,TheXFactor,4.91,Registered 5 months              0 days,,11,150~200,2014-11-25
20,Addyshack,4.968,Registered 11 months              3 days,,4,1000+,2014-11-25
21,Meds2Buy,5.00,Registered 5 months              0 days,,82,25~40,2014-11-25
22,Kiefernzapfen,5.00,Registered 1 months              0 days,,4,15~25,2014-11-25
23,Fire_Fire,4.98,Registered 8 months              0 days,,7,300~500,2014-11-25
24,babykale420,4.96,Registered 9 months              0 days,,17,150~200,2014-11-25
25,summertime,4.960,Registered 11 months              0 days,,7,500~1000,2014-11-25
26,WeRoll,4.82,Registered 10 months              0 days,,11,300~500,2014-11-25
27,bostongeorge14,4.93,Registered 2 months              0 days,,29,300~500,2014-11-25
28,CrazedChemist,5,Registered 1 months              0 days,,12,6~10,2014-11-25
29,sereal,4.98,Registered 11 months              0 days,,34,100~150,2014-11-25
30,ShopAgent,4.82,Registered 7 months              0 days,,58,100~150,2014-11-25
31,T5_NBOMe,4.00,Registered 9 months              0 days,,29,25~40,2014-11-25
32,Flyfelix,4.99,Registered 11 months              0 days,,6,150~200,2014-11-25
33,blow,4.76,Registered 5 months              0 days,,19,100~150,2014-11-25
34,Mpower,4.71,Registered 2 months              0 days,,53,100~150,2014-11-25
35,SocksRocksLocks,4.95,Registered 11 months              0 days,,6,100~150,2014-11-25
36,chipzahoy,4.98,Registered 5 months              0 days,,44,300~500,2014-11-25
37,AngelEyes,4.99,Registered 11 months              0 days,,16,200~300,2014-11-25
38,theblossom,5.00,Registered 9 months              0 days,,25,150~200,2014-11-25
39,Recoil,4.94,Registered 3 months              0 days,,4,100~150,2014-11-25
40,dgslabz,4.976,Registered 9 months              0 days,,26,1000+,2014-11-25
41,dirt_cheap_china,5,Registered 1 months              0 days,,35,1~2,2014-11-25
42,craigman,5.00,Registered 6 months              0 days,,11,25~40,2014-11-25
43,ladyskywalker,5.00,Registered 4 months              0 days,,6,200~300,2014-11-25
44,AL-LADin,5.00,Registered 5 months              0 days,,8,55~70,2014-11-25
45,shoeshunge,4.98,Registered 7 months              0 days,,9,300~500,2014-11-25
46,Quantum.Black.Widow,4.93,Registered 9 months              0 days,,31,300~500,2014-11-25
47,sweshroom,4.96,Registered 9 months              0 days,,34,100~150,2014-11-25
48,etimbuk,4.79,Registered 15 days              0 days,,143,55~70,2014-11-25
49,Hollands-Best,4.83,Registered 6 months              0 days,,56,200~300,2014-11-25
50,AtomicLove,5.00,Registered 1 months              0 days,,6,100~150,2014-11-25
51,SW_Psychedelics,5.00,Registered 1 months              0 days,,4,40~55,2014-11-25
52,methaqualone,5.00,Registered 7 months              0 days,,3,70~100,2014-11-25
53,Mephman,5.00,Registered 4 months              0 days,,15,300~500,2014-11-25
54,salamalejkum,4.94,Registered 9 months              0 days,,83,150~200,2014-11-25
55,OpenSource,5.00,Registered 11 months              0 days,,3,100~150,2014-11-25
56,Angelina,4.893,Registered 9 months              0 days,,21,500~1000,2014-11-25
57,panacea,4.945,Registered 4 months              0 days,,12,500~1000,2014-11-25
58,pimpdaddydelux,4.71,Registered 1 months              0 days,,11,25~40,2014-11-25
59,rainbowbear,4.97,Registered 9 months              0 days,,16,150~200,2014-11-25
60,blackhand,4.995,Registered 11 months              0 days,,118,500~1000,2014-11-25
61,Products4You,4.67,Registered 11 months              0 days,,38,40~55,2014-11-25
62,DrEarnhardt,4.814,Registered 11 months              0 days,,34,1000+,2014-11-25
63,AustralianHash,5.00,Registered 8 months              0 days,,4,200~300,2014-11-25
64,TessellatedLSD,5,Registered 7 days              0 days,,5,6~10,2014-11-25
65,karmasyndicate,5.00,Registered 1 months              0 days,,23,150~200,2014-11-25
66,whiteyford,4.948,Registered 11 months              0 days,,7,500~1000,2014-11-25
67,SomeonewhoISme,5,Registered 17 days              0 days,,16,3~5,2014-11-25
68,HAPPYholland,4.962,Registered 9 months              0 days,,22,1000+,2014-11-25
69,FlyingDutchmen,5.00,Registered 4 months              0 days,,37,15~25,2014-11-25
70,digimon,5.00,Registered 2 months              0 days,,4,55~70,2014-11-25
71,PumpkinSpice,,Registered 5 days              0 days,,3,0,2014-11-25
72,SnackTime,4.85,Registered 1 months              0 days,,7,100~150,2014-11-25
73,lifecare,4.81,Registered 6 months              0 days,,10,70~100,2014-11-25
74,roll_on,4.99,Registered 3 months              0 days,,6,100~150,2014-11-25
75,stiffstyles,5.00,Registered 9 months              0 days,,82,200~300,2014-11-25
76,Iamapoorboytoo,4.75,Registered 9 months              0 days,,3,40~55,2014-11-25
77,fakeasanything,4.811,Registered 9 months              0 days,,6,500~1000,2014-11-25
78,QualityWeed,5.00,Registered 9 months              0 days,,5,200~300,2014-11-25
79,b1g1mpact,4.85,Registered 9 months              0 days,,50,200~300,2014-11-25
80,Mike,4.74,Registered 11 months              0 days,,66,40~55,2014-11-25
81,Adderall,4.83,Registered 11 months              5 days,,11,25~40,2014-11-25
82,rabbithole,4.99,Registered 9 months              0 days,,2,300~500,2014-11-25
83,Just_Say_Know,4.88,Registered 2 months              0 days,,5,150~200,2014-11-25
84,GetBTC,5.00,Registered 5 months              0 days,,23,70~100,2014-11-25
85,ProGear,4.90,Registered 2 months              0 days,,17,100~150,2014-11-25
86,sambalam8,4.97,Registered 9 months              0 days,,7,200~300,2014-11-25
87,Renegade,4.92,Registered 9 months              0 days,,3,100~150,2014-11-25
88,mrniceguy2all,,Registered 11 days              5 days,,1,0,2014-11-25
89,agora,,,,0,0,2014-11-25
90,Meerkovo,5.00,Registered 9 months              0 days,,3,40~55,2014-11-25
91,Carpet,4.94,Registered 2 months              0 days,,13,100~150,2014-11-25
92,Weedee_gonzales,5,Registered 19 days              0 days,,14,3~5,2014-11-25
93,DRmagic,4.97,Registered 11 months              0 days,,8,70~100,2014-11-25
94,EZTest,4.94,Registered 9 months              0 days,,47,200~300,2014-11-25
95,europedrugs,4.89,Registered 8 months              0 days,,30,200~300,2014-11-25
96,Righteous,4.976,Registered 11 months              0 days,,16,500~1000,2014-11-25
97,wholesalesexpills,,Registered 17 days              6 days,,6,0,2014-11-25
98,JenJen,5.00,Registered 18 days              0 days,,6,40~55,2014-11-25
99,HighENDD,4.85,Registered 10 months              0 days,,7,100~150,2014-11-25
100,swampdonkey,4.64,Registered 2 months              0 days,,8,25~40,2014-11-25
101,psychotropix,4.97,Registered 6 months              0 days,,52,300~500,2014-11-25
102,stardust39,4.83,Registered 1 months              0 days,,32,150~200,2014-11-25
103,cannabisrailroad,5.00,Registered 1 months              0 days,,10,70~100,2014-11-25
104,mikehamer,4.99,Registered 10 months              0 days,,43,200~300,2014-11-25
105,GreenMountainMan,4.89,Registered 2 months              0 days,,13,100~150,2014-11-25
106,Montfort,5.00,Registered 4 months              0 days,,87,70~100,2014-11-25
107,tim2001,5.00,Registered 4 months              0 days,,1,55~70,2014-11-25
108,Hackyboy,4.91,Registered 11 months              0 days,,121,500~1000,2014-11-25
109,Dipsy,4.79,Registered 10 months              0 days,,12,100~150,2014-11-25
110,MrSunshine,4.779,Registered 11 months              0 days,,51,500~1000,2014-11-25
111,Beachside,4.81,Registered 10 months              0 days,,13,300~500,2014-11-25
112,Owsley_Stanley,4.92,Registered 7 months              0 days,,19,150~200,2014-11-25
113,hot-potato,5,Registered 6 months              0 days,,10,10~15,2014-11-25
114,AusMate,4.93,Registered 10 months              0 days,,28,300~500,2014-11-25
115,SeattlesBestCannabis,5.00,Registered 5 months              0 days,,14,300~500,2014-11-25
116,KryptykOG,4.93,Registered 10 months              0 days,,40,300~500,2014-11-25
117,DoctorNick,4.95,Registered 9 months              0 days,,15,150~200,2014-11-25
118,KittenHuffer,4.99,Registered 8 months              0 days,,16,200~300,2014-11-25
119,passman,4.953,Registered 11 months              0 days,,133,1000+,2014-11-25
120,OneKing,4.57,Registered 2 months              1 days,,25,55~70,2014-11-25
121,Croix,5,Registered 13 days              0 days,,10,1~2,2014-11-25
122,accept,5.00,Registered 14 days              0 days,,11,15~25,2014-11-25
123,arctic,4.98,Registered 9 months              0 days,,3,300~500,2014-11-25
124,ashylarry,4.99,Registered 11 months              0 days,,2,70~100,2014-11-25
125,Aus_Postman_Pat,5.00,Registered 1 months              0 days,,10,40~55,2014-11-25
126,catfish916,4.95,Registered 2 months              0 days,,10,70~100,2014-11-25
127,TheProfessionals,5.00,Registered 16 days              0 days,,71,150~200,2014-11-25
128,insta_grams,4.90,Registered 9 months              0 days,,6,150~200,2014-11-25
129,morfinomimetica,4.79,Registered 9 months              0 days,,17,200~300,2014-11-25
130,RichDadPoorDad,5.00,Registered 9 months              0 days,,43,10~15,2014-11-25
131,Oikos,5.00,Registered 5 months              0 days,,5,150~200,2014-11-25
132,xdoc,5.00,Registered 11 months              0 days,,13,70~100,2014-11-25
133,TheBestCannabis,4.96,Registered 9 months              0 days,,35,300~500,2014-11-25
134,casinoking,5,Registered 5 months              1 days,,2,10~15,2014-11-25
135,vicious86,4.995,Registered 11 months              0 days,,4,500~1000,2014-11-25
136,EuroSupplyTeam,4.86,Registered 9 months              0 days,,8,40~55,2014-11-25
137,VladdyRS,4.97,Registered 7 months              0 days,,7,200~300,2014-11-25
138,LABGRADEPHARMA,5.000,Registered 9 months              0 days,,6,500~1000,2014-11-25
139,Saralea,4.99,Registered 11 months              0 days,,4,200~300,2014-11-25
140,RagnarLodbrok,4.92,Registered 7 months              3 days,,19,200~300,2014-11-25
141,MIKEandIKE,,Registered 0 days              0 days,,3, 1~2,2014-11-25
142,BenjaminButton,2.69,Registered 8 months              0 days,,1,40~55,2014-11-25
143,simonlabond,5.00,Registered 10 months              0 days,,4,150~200,2014-11-25
144,RCS4YOU,5.00,Registered 3 months              0 days,,19,15~25,2014-11-25
145,advancedgrowthlabs,4.991,Registered 9 months              0 days,,30,1000+,2014-11-25
146,junglebunny318,,Registered 4 months              0 days,,1,0,2014-11-25
147,TeamLotus,,Registered 0 days              0 days,,25,0,2014-11-25
148,macin,4.35,Registered 8 months              0 days,,60,150~200,2014-11-25
149,3dames,4.98,Registered 11 months              0 days,,14,100~150,2014-11-25
150,luckyluciannomdma,5.00,Registered 6 months              0 days,,6,25~40,2014-11-25
151,Markovich,4.983,Registered 11 months              0 days,,14,1000+,2014-11-25
152,dosensuppe,5.00,Registered 10 months              0 days,,13,40~55,2014-11-25
153,Apollonian,4.980,Registered 10 months              0 days,,6,500~1000,2014-11-25
154,gammagoblin,4.985,Registered 10 months              0 days,,13,1000+,2014-11-25
155,OzGrow,4.97,Registered 9 months              0 days,,12,200~300,2014-11-25
156,StrainHunters,5.00,Registered 5 months              0 days,,4,25~40,2014-11-25
157,Lord_Of_Weed,4.99,Registered 2 months              0 days,,4,100~150,2014-11-25
158,DoctorDollar,4,Registered 3 months              0 days,,4,6~10,2014-11-25
159,AUsTORe,5.00,Registered 1 months              0 days,,48,100~150,2014-11-25
160,MRUKSBEST,4.91,Registered 7 months              0 days,,43,200~300,2014-11-25
161,cashflow,4.87,Registered 9 months              0 days,,2,70~100,2014-11-25
162,CarlBildt,4.75,Registered 9 months              0 days,,29,70~100,2014-11-25
163,SusnaSmith,4.990,Registered 11 months              0 days,,14,1000+,2014-11-25
164,The.Mad.Packer,5,Registered 11 days              0 days,,23,3~5,2014-11-25
165,LowLands,5.00,Registered 8 months              0 days,,30,150~200,2014-11-25
166,ConcentratesKing,4.977,Registered 7 months              0 days,,20,500~1000,2014-11-25
167,dubntuff,4.82,Registered 13 days              1 days,,1,10~15,2014-11-25
168,nogravity,4.98,Registered 11 months              0 days,,17,300~500,2014-11-25
169,High-Society,4.97,Registered 1 months              0 days,,43,200~300,2014-11-25
170,Ms.MollyMuffins,4.53,Registered 2 months              0 days,,13,70~100,2014-11-25
171,frosties2014,4.62,Registered 5 months              0 days,,4,55~70,2014-11-25
172,Petch,4.99,Registered 9 months              0 days,,17,500~1000,2014-11-25
173,elvis,4.974,Registered 9 months              0 days,,3,500~1000,2014-11-25
174,cosmicbites,4.91,Registered 11 months              0 days,,12,100~150,2014-11-25
175,EdWestwick,4.99,Registered 2 months              0 days,,8,200~300,2014-11-25
176,safelygraze,5.00,Registered 11 months              0 days,,2,25~40,2014-11-25
177,MedRight,5.00,Registered 6 months              0 days,,11,200~300,2014-11-25
178,ColumbiaMagic,5.00,Registered 14 days              0 days,,3,15~25,2014-11-25
179,HappyDrugs,4.76,Registered 6 months              0 days,,20,150~200,2014-11-25
180,DankBoss101,4.97,Registered 9 months              0 days,,12,300~500,2014-11-25
181,UnitedNations,4.97,Registered 4 months              0 days,,6,150~200,2014-11-25
182,CC-UK,5.00,Registered 17 days              0 days,,8,40~55,2014-11-25
183,laWnmoWermAn,4.99,Registered 11 months              0 days,,8,300~500,2014-11-25
184,bcdirect,4.68,Registered 9 months              0 days,,9,200~300,2014-11-25
185,Legal_Eyes,4.86,Registered 5 months              0 days,,12,300~500,2014-11-25
