,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,WALLSTREETx2,,,,,,2014-10-05
1,mollyjohnson,,,,,,2014-10-05
2,TOPSHOP,,,,,,2014-10-05
3,ShopAgent,5.00,Registered 6 months 6 days              8 hours,,61,100~150,2014-10-05
4,32dxbv!vrwndid,5,Registered 4 months 21 days              1 days 4 hours,,4,6~10,2014-10-05
5,Addies4Days,,,,,,2014-10-05
6,Quantum.Black.Widow,,,,,,2014-10-05
7,sweshroom,4.93,Registered 7 months 21 days              20 hours,,15,40~55,2014-10-05
8,CanadaCandy,,,,,,2014-10-05
9,blackhand,4.99,Registered 9 months 24 days              7 hours,,117,500~1000,2014-10-05
10,mr.cashout,,,,,,2014-10-05
11,stiffstyles,5.00,Registered 7 months 13 days              9 hours,,70,200~300,2014-10-05
12,Mike,,,,,,2014-10-05
13,agora,,,,0,0,2014-10-05
14,DrChemist2,,,,,,2014-10-05
15,psychotropix,,,,,,2014-10-05
16,DutchPride,,,,,,2014-10-05
17,mikehamer,,,,,,2014-10-05
18,aussieherbalsmoke,5.00,Registered 7 months 9 days              21 hours,,7,15~25,2014-10-05
19,tim2001,,,,,,2014-10-05
20,Hackyboy,,,,,,2014-10-05
21,MrSunshine,4.77,Registered 9 months 27 days              4 hours,,50,500~1000,2014-10-05
22,fastandsafe1234,,,,,,2014-10-05
23,xdoc,5.00,Registered 9 months 11 days              2 hours,,15,55~70,2014-10-05
24,RagnarLodbrok,4.94,Registered 5 months 16 days              4 hours,,31,200~300,2014-10-05
25,MrNiceGuy007,,,,,,2014-10-05
26,RCS4YOU,,,,,,2014-10-05
27,advancedgrowthlabs,,,,,,2014-10-05
28,HollandOnline,,,,,,2014-10-05
29,HollyMolly,,,,,,2014-10-05
30,dosensuppe,5.00,Registered 8 months 28 days              2 hours,,17,25~40,2014-10-05
31,AusKing,4.93,Registered 1 months 3 days              1 days 18 hours,,42,15~25,2014-10-05
32,cashflow,,,,,,2014-10-05
33,GrowerLove,,,,,,2014-10-05
34,ElDorado,,,,,,2014-10-05
35,DrWhite,4.98,Registered 8 months 24 days              3 hours,,33,70~100,2014-10-05
36,peterpan1234,,,,,,2014-10-05
37,ukxtc-,,,,,,2014-10-05
38,stussy,5.00,Registered 4 months 15 days              5 hours,,19,150~200,2014-10-05
39,listonishere,,,,,,2014-10-05
40,DOC999,,,,,,2014-10-05
41,RXChemist,,,,,,2014-10-05
42,Shaws,,,,,,2014-10-05
43,MagicHat,4.82,Registered 9 months 15 days              0 hours,,49,300~500,2014-10-05
44,TheLittleGuys,,,,,,2014-10-05
45,rc4me,,,,,,2014-10-05
46,OpioidGod,,,,,,2014-10-05
47,smart666tiger,4.67,Registered 8 months 25 days              5 days,,63,200~300,2014-10-05
48,captainkirk,4.991,Registered 6 months 20 days              0 hours,,318,1000+,2014-10-05
49,fake,,,,,,2014-10-05
50,happyday,,,,,,2014-10-05
51,Amsint,,,,,,2014-10-05
52,reallytired,4.93,Registered 5 months 9 days              0 hours,,6,25~40,2014-10-05
53,hadherall,,,,,,2014-10-05
54,AsianVixen,,Registered 7 months 22 days              1 days 3 hours,,77,0,2014-10-05
55,optiman,5.00,Registered 8 months 4 days              0 hours,,151,300~500,2014-10-05
56,AlbertHeijn,,,,,,2014-10-05
57,Oao,5.00,Registered 7 months 24 days              0 hours,,6,40~55,2014-10-05
58,livinglarge,5.00,Registered 8 months 27 days              0 hours,,77,200~300,2014-10-05
59,pastperfect,,,,,,2014-10-05
60,wakeside917,4.80,Registered 8 months 12 days              1 hours,,136,300~500,2014-10-05
61,PleasureNator,,,,,,2014-10-05
62,AusXTC,,,,,,2014-10-05
63,DANARCHIST666,,,,,,2014-10-05
64,Klaymen,,,,,,2014-10-05
65,RepAAA,4.96,Registered 9 months 16 days              7 hours,,145,150~200,2014-10-05
66,budbrother,,,,,,2014-10-05
67,ShroomXpress,,,,,,2014-10-05
68,teddyruckspin,,,,,,2014-10-05
69,weaponsguy,4.65,Registered 8 months 17 days              0 hours,,12,40~55,2014-10-05
70,GlockBoyz,,Registered 13 days              0 hours,,8, 3~5,2014-10-05
71,Spacelab,,,,,,2014-10-05
72,Fast_Lane,,,,,,2014-10-05
73,pdxblack,,,,,,2014-10-05
74,Evangitis,,,,,,2014-10-05
75,AgentSmith008,,,,,,2014-10-05
76,carteldelnorte,,,,,,2014-10-05
77,echo,5.00,Registered 6 months 18 days              3 hours,,20,150~200,2014-10-05
78,starbuy,,,,,,2014-10-05
79,NoComment,,,,,,2014-10-05
80,tambourineman,,,,,,2014-10-05
81,ShakeDownStreetUSA,,,,,,2014-10-05
82,HollandDutch,,,,,,2014-10-05
83,MjJo,,,,,,2014-10-05
84,ES-Light,5.00,Registered 4 months 15 days              1 days 9 hours,,59,70~100,2014-10-05
85,Organix2,,,,,,2014-10-05
86,natasmadas,,,,,,2014-10-05
87,Gandalf,,,,,,2014-10-05
88,subs4daze,,,,,,2014-10-05
89,rocketship,,,,,,2014-10-05
90,only,4.82,Registered 10 months 4 days              0 hours,,101,70~100,2014-10-05
91,Bigdeal100,4.97,Registered 7 months 9 days              1 days 6 hours,,228,70~100,2014-10-05
92,thagoods,,,,,,2014-10-05
93,buddercup,,,,,,2014-10-05
94,mssource,,,,,,2014-10-05
