,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months              0 days,,31,100~150,2014-11-13
1,HumboldtFarms,4.92,Registered 2 months              0 days,,35,200~300,2014-11-13
2,DeWeed,4.90,Registered 6 months              0 days,,3,70~100,2014-11-13
3,oxyking,5.00,Registered 5 months              0 days,,1,70~100,2014-11-13
4,GrandWizardsLair,4.98,Registered 9 months              0 days,,5,200~300,2014-11-13
5,Rebel_Alliance,4.99,Registered 9 months              0 days,,7,500~1000,2014-11-13
6,ThePartyDepot,5.00,Registered 6 months              0 days,,5,100~150,2014-11-13
7,cossacks,4.98,Registered 8 months              0 days,,3,300~500,2014-11-13
8,reximusmaximus,5,Registered 5 days              0 days,,1,1~2,2014-11-13
9,SeattlesBest,4.97,Registered 11 months              1 days,,14,300~500,2014-11-13
10,checkpoint,4.88,Registered 9 months              0 days,,31,70~100,2014-11-13
11,Comebackhaze48,4.89,Registered 6 months              0 days,,30,70~100,2014-11-13
12,AGP,4.91,Registered 8 months              0 days,,4,100~150,2014-11-13
13,Top_Gear_UK,4.838,Registered 9 months              1 days,,36,1000+,2014-11-13
14,RCsupplierAG,4.64,Registered 20 days              0 days,,4,15~25,2014-11-13
15,HappyHippy2.0,4.99,Registered 8 months              0 days,,29,150~200,2014-11-13
16,AmsterdamOnline,4.95,Registered 2 months              0 days,,8,25~40,2014-11-13
17,xinhai,4.969,Registered 9 months              0 days,,11,1000+,2014-11-13
18,CashCo,5.00,Registered 9 months              0 days,,9,100~150,2014-11-13
19,indianpilldaddy,5.00,Registered 9 months              0 days,,96,100~150,2014-11-13
20,RealAidoneus,5.00,Registered 8 months              0 days,,3,150~200,2014-11-13
21,Perron,5.00,Registered 2 months              0 days,,27,200~300,2014-11-13
22,GoingPostal,4.972,Registered 10 months              0 days,,95,1000+,2014-11-13
23,Dimercurio,5.00,Registered 7 months              0 days,,9,300~500,2014-11-13
24,MrKidX,5.00,Registered 6 months              0 days,,6,15~25,2014-11-13
25,bartard,5.00,Registered 1 months              0 days,,13,15~25,2014-11-13
26,themoneyteam777,4.96,Registered 3 months              0 days,,8,70~100,2014-11-13
27,weed4you,5.00,Registered 10 months              0 days,,6,300~500,2014-11-13
28,HumboldtHerbs,5,Registered 1 months              2 days,,24,1~2,2014-11-13
29,OzAlpha,5.00,Registered 9 months              0 days,,36,200~300,2014-11-13
30,pharmerjo,4.96,Registered 8 months              1 days,,7,200~300,2014-11-13
31,Narcolepsy,5.00,Registered 8 months              0 days,,5,70~100,2014-11-13
32,purebase,4.86,Registered 5 months              0 days,,11,150~200,2014-11-13
33,WALLSTREETx2,5.000,Registered 8 months              0 days,,16,1000+,2014-11-13
34,Addies,5,Registered 9 months              2 days,,2,3~5,2014-11-13
35,mollyjohnson,4.69,Registered 8 months              0 days,,3,100~150,2014-11-13
36,VoucherExpress,4.94,Registered 5 months              0 days,,11,300~500,2014-11-13
37,TheXFactor,4.92,Registered 5 months              0 days,,9,100~150,2014-11-13
38,DevilWeedSeeds,4.78,Registered 11 months              0 days,,5,70~100,2014-11-13
39,thcsupport,,Registered 5 days              0 days,,4,0,2014-11-13
40,CornerApothecary,5.00,Registered 8 months              0 days,,4,55~70,2014-11-13
41,bcndrugs,4.67,Registered 4 months              0 days,,9,500~1000,2014-11-13
42,AussieExpress,5.00,Registered 6 months              0 days,,4,15~25,2014-11-13
43,Mann-Drog,4.94,Registered 2 months              0 days,,1,55~70,2014-11-13
44,Meds2Buy,5.00,Registered 5 months              0 days,,82,25~40,2014-11-13
45,Kiefernzapfen,5,Registered 25 days              0 days,,4,3~5,2014-11-13
46,HighGirl,,Registered 1 days              0 days,,1,0,2014-11-13
47,Fire_Fire,4.97,Registered 8 months              0 days,,7,200~300,2014-11-13
48,Codex,5,Registered 6 days              0 days,,4,6~10,2014-11-13
49,babykale420,4.97,Registered 9 months              0 days,,7,150~200,2014-11-13
50,summertime,4.959,Registered 11 months              0 days,,5,500~1000,2014-11-13
51,WeRoll,4.80,Registered 10 months              0 days,,11,300~500,2014-11-13
52,Premiumgear,5.00,Registered 7 months              0 days,,13,150~200,2014-11-13
53,bostongeorge14,4.97,Registered 2 months              0 days,,26,200~300,2014-11-13
54,CrazedChemist,,Registered 20 days              0 days,,17,0,2014-11-13
55,sereal,4.98,Registered 11 months              0 days,,36,100~150,2014-11-13
56,ShopAgent,5.00,Registered 7 months              0 days,,58,100~150,2014-11-13
57,Flyfelix,4.99,Registered 10 months              0 days,,6,150~200,2014-11-13
