,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 11 months              0 days,,34,500~1000,2015-01-21
1,brother_satellite,4.94,Registered 1 months              0 days,,11,25~40,2015-01-21
2,HumboldtFarms,4.952,Registered 5 months              2 days,,25,500~1000,2015-01-21
3,ReDEyE,,Registered 1 months              5 days,,5, 1~2,2015-01-21
4,MITAK,5.00,Registered 3 months              0 days,,17,25~40,2015-01-21
5,littlegoblin,4.91,Registered 10 months              0 days,,19,300~500,2015-01-21
6,Rebel_Alliance,4.991,Registered 11 months              1 days,,6,500~1000,2015-01-21
7,checkpoint,4.96,Registered 12 months              0 days,,24,150~200,2015-01-21
8,Comebackhaze48,4.87,Registered 8 months              0 days,,31,100~150,2015-01-21
9,Top_Gear_UK,4.895,Registered 11 months              0 days,,66,1000~2000,2015-01-21
10,HappyHippy2.0,4.97,Registered 11 months              0 days,,18,200~300,2015-01-21
11,AmsterdamOnline,4.99,Registered 5 months              3 days,,23,150~200,2015-01-21
12,hogstandard,4.98,Registered 10 months              0 days,,7,100~150,2015-01-21
13,RivendellOrganics,5.00,Registered 13 days              0 days,,2,10~15,2015-01-21
14,xinhai,4.971,Registered 11 months              0 days,,13,1000~2000,2015-01-21
15,CashCo,5.00,Registered 11 months              0 days,,18,150~200,2015-01-21
16,indianpilldaddy,5.00,Registered 11 months              0 days,,155,200~300,2015-01-21
17,Herbe,5,Registered 10 days              0 days,,14,1~2,2015-01-21
18,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-21
19,themoneyteam777,4.96,Registered 5 months              1 days,,12,70~100,2015-01-21
20,weed4you,4.998,Registered 1 years 0 months              1 days,,6,500~1000,2015-01-21
21,HumboldtHerbs,5,Registered 3 months              0 days,,20,6~10,2015-01-21
22,OzAlpha,4.98,Registered 11 months              0 days,,31,300~500,2015-01-21
23,pharmerjo,4.94,Registered 10 months              0 days,,6,200~300,2015-01-21
24,purebase,4.86,Registered 7 months              0 days,,13,200~300,2015-01-21
25,WALLSTREETx2,5.000,Registered 11 months              0 days,,19,2000~3000,2015-01-21
26,DonTuriddu,4.47,Registered 9 months              0 days,,14,150~200,2015-01-21
27,mollyjohnson,4.72,Registered 11 months              0 days,,2,150~200,2015-01-21
28,OregonTrail,5.00,Registered 2 months              0 days,,8,40~55,2015-01-21
29,knappen,5.00,Registered 2 months              0 days,,7,15~25,2015-01-21
30,TheXFactor,4.95,Registered 7 months              0 days,,11,200~300,2015-01-21
31,DevilWeedSeeds,4.81,Registered 1 years 1 months              0 days,,4,100~150,2015-01-21
32,hanspoel,5.00,Registered 11 months              1 days,,2,40~55,2015-01-21
33,t3h_fonz,4.96,Registered 2 months              0 days,,17,25~40,2015-01-21
34,CornerApothecary,5.00,Registered 10 months              0 days,,1,70~100,2015-01-21
35,bcndrugs,4.666,Registered 6 months              0 days,,6,1000~1500,2015-01-21
36,OrangeHill,5,Registered 2 months             On Vacation Mode since 6 hours,,9,3~5,2015-01-21
37,Addyshack,4.973,Registered 1 years 0 months              1 days,,15,1000~1500,2015-01-21
38,AussieExpress,5.00,Registered 8 months              0 days,,1,25~40,2015-01-21
39,AmsterdamExport,5.00,Registered 2 months              0 days,,10,100~150,2015-01-21
40,Mann-Drog,4.97,Registered 4 months              0 days,,1,100~150,2015-01-21
41,Meds2Buy,4.91,Registered 7 months              3 days,,82,40~55,2015-01-21
42,tinacmarks,5,Registered 1 months              0 days,,65,6~10,2015-01-21
43,Kiefernzapfen,4.94,Registered 3 months              0 days,,14,70~100,2015-01-21
44,tripledip,4.92,Registered 3 months              0 days,,8,25~40,2015-01-21
45,mampulver,5,Registered 1 months              1 days,,3,3~5,2015-01-21
46,babykale420,4.98,Registered 11 months              0 days,,23,200~300,2015-01-21
47,summertime,4.951,Registered 1 years 1 months              0 days,,9,1000~1500,2015-01-21
48,WeRoll,4.838,Registered 1 years 0 months              0 days,,6,500~1000,2015-01-21
49,cocktails,4.89,Registered 2 months              0 days,,17,100~150,2015-01-21
50,Premiumgear,5.00,Registered 10 months              2 days,,14,200~300,2015-01-21
51,bostongeorge14,4.876,Registered 4 months              0 days,,64,500~1000,2015-01-21
52,CrazedChemist,5.00,Registered 2 months              0 days,,25,100~150,2015-01-21
53,CrystalBurns,5.00,Registered 5 months              0 days,,1,25~40,2015-01-21
54,sereal,4.98,Registered 1 years 1 months              0 days,,37,150~200,2015-01-21
