,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,shoeshunge,4.94,9 hours,,12,70~100,2014-08-09
1,stiffstyles,4.94,8 hours,,86,100~150,2014-08-09
2,EverythingOnIt,5.00,9 hours,,23,40~55,2014-08-09
3,agora,,,,0,0,2014-08-09
4,DoctorNick,4.93,8 hours,,15,100~150,2014-08-09
5,passman,4.956,3 hours,,133,1000+,2014-08-09
6,RagnarLodbrok,4.95,9 hours,,30,150~200,2014-08-09
7,L0rzo,4.95,1 days 0 hours,,2,15~25,2014-08-09
8,StoneIsland,4.995,0 hours,,40,500~1000,2014-08-09
9,smart666tiger,4.66,6 days,,66,200~300,2014-08-09
10,fake,4.778,6 hours,,518,500~1000,2014-08-09
11,keydemon,5.00,11 hours,,8,40~55,2014-08-09
12,wakeside917,4.83,2 hours,,136,200~300,2014-08-09
13,PleasureNator,5.00,0 hours,,18,25~40,2014-08-09
14,~BigBoy,4.98,17 hours,,12,70~100,2014-08-09
15,pleiadian,4.92,2 hours,,1,10~15,2014-08-09
16,norman,5.00,1 days 0 hours,,10,15~25,2014-08-09
17,echo,5.00,14 hours,,29,150~200,2014-08-09
18,messi,4.95,15 hours,,25,500~1000,2014-08-09
19,Bigdeal100,4.96,7 hours,,217,55~70,2014-08-09
20,5588,5.00,2 hours,,41,300~500,2014-08-09
