,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.000,Registered 11 months              0 days,,32,500~1000,2015-02-09
1,HumboldtFarms,4.921,Registered 5 months              0 days,,28,1000~1500,2015-02-09
2,ReDEyE,5.00,Registered 1 months              0 days,,5,40~55,2015-02-09
3,MITAK,5.00,Registered 4 months              4 days,,18,40~55,2015-02-09
4,GrandWizardsLair,4.97,Registered 1 years 0 months              0 days,,6,300~500,2015-02-09
5,littlegoblin,4.92,Registered 11 months              1 days,,19,300~500,2015-02-09
6,Rebel_Alliance,4.991,Registered 11 months              0 days,,7,500~1000,2015-02-09
7,checkpoint,4.96,Registered 1 years 0 months              0 days,,12,200~300,2015-02-09
8,Comebackhaze48,4.81,Registered 9 months              2 days,,31,150~200,2015-02-09
9,Top_Gear_UK,4.906,Registered 11 months              0 days,,66,1000~2000,2015-02-09
10,HappyHippy2.0,4.97,Registered 11 months              1 days,,17,200~300,2015-02-09
11,CoolStoryBabe,,Registered 10 days             On Vacation Mode since 9 hours,,0,0,2015-02-09
12,hogstandard,4.98,Registered 10 months              0 days,,7,100~150,2015-02-09
13,RivendellOrganics,5.00,Registered 1 months              0 days,,1,40~55,2015-02-09
14,xinhai,4.973,Registered 12 months              0 days,,11,2000~3000,2015-02-09
15,moderationiskey,5.00,Registered 1 months              5 days,,3,25~40,2015-02-09
16,Doritos_Doritos,5,Registered 9 days              0 days,,12,3~5,2015-02-09
17,CashCo,5.00,Registered 11 months              0 days,,17,150~200,2015-02-09
18,indianpilldaddy,5.00,Registered 12 months              1 days,,156,200~300,2015-02-09
19,RealAidoneus,4.99,Registered 11 months              0 days,,3,200~300,2015-02-09
20,TestSubject,5.00,Registered 12 months              0 days,,1,100~150,2015-02-09
21,bartard,4.89,Registered 4 months              0 days,,13,70~100,2015-02-09
22,themoneyteam777,4.96,Registered 6 months              0 days,,13,70~100,2015-02-09
23,weed4you,4.998,Registered 1 years 1 months              0 days,,6,500~1000,2015-02-09
24,HumboldtHerbs,5.00,Registered 4 months              0 days,,20,15~25,2015-02-09
25,OzAlpha,4.99,Registered 11 months              1 days,,22,300~500,2015-02-09
26,pharmerjo,4.94,Registered 10 months              4 days,,6,200~300,2015-02-09
27,purebase,4.83,Registered 8 months              0 days,,9,200~300,2015-02-09
28,WALLSTREETx2,5.000,Registered 11 months              0 days,,9,2000~3000,2015-02-09
29,Addies,5,Registered 11 months              1 days,,2,6~10,2015-02-09
