,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 10 months              0 days,,33,300~500,2015-01-02
1,brother_satellite,5,Registered 22 days              1 days,,13,10~15,2015-01-02
2,HumboldtFarms,4.944,Registered 4 months              1 days,,32,500~1000,2015-01-02
3,-TarNation-,5.00,Registered 1 months              1 days,,5,70~100,2015-01-02
4,GrandWizardsLair,4.97,Registered 11 months              0 days,,8,300~500,2015-01-02
5,littlegoblin,4.92,Registered 10 months              0 days,,5,300~500,2015-01-02
6,Rebel_Alliance,4.990,Registered 10 months              0 days,,7,500~1000,2015-01-02
7,SantasTrees,4.46,Registered 28 days              0 days,,17,100~150,2015-01-02
8,reximusmaximus,5.00,Registered 1 months              0 days,,8,200~300,2015-01-02
9,checkpoint,,,,,,2015-01-02
10,Comebackhaze48,4.90,Registered 7 months              1 days,,30,100~150,2015-01-02
11,Top_Gear_UK,4.882,Registered 10 months              0 days,,64,1000+,2015-01-02
12,HappyHippy2.0,4.99,Registered 10 months              0 days,,21,200~300,2015-01-02
13,hogstandard,5.00,Registered 9 months              1 days,,9,70~100,2015-01-02
14,xinhai,4.970,Registered 10 months              0 days,,13,1000+,2015-01-02
15,moderationiskey,5,Registered 10 days              0 days,,3,3~5,2015-01-02
16,indianpilldaddy,5.00,Registered 10 months              0 days,,144,150~200,2015-01-02
17,RealAidoneus,5.00,Registered 10 months              2 days,,3,200~300,2015-01-02
18,Perron,5.00,Registered 4 months              0 days,,13,300~500,2015-01-02
19,Dimercurio,5.000,Registered 9 months              0 days,,9,500~1000,2015-01-02
20,MrKidX,4.97,Registered 8 months              0 days,,11,70~100,2015-01-02
21,themoneyteam777,4.96,Registered 5 months              5 days,,12,70~100,2015-01-02
22,HumboldtHerbs,5,Registered 3 months              0 days,,20,6~10,2015-01-02
23,pharmerjo,4.94,Registered 9 months              3 days,,6,200~300,2015-01-02
24,purebase,4.86,Registered 7 months              0 days,,8,200~300,2015-01-02
25,WALLSTREETx2,4.997,Registered 10 months              0 days,,14,1000+,2015-01-02
26,mollyjohnson,4.61,Registered 10 months              0 days,,5,100~150,2015-01-02
27,OregonTrail,5.00,Registered 1 months              0 days,,3,25~40,2015-01-02
28,knappen,5,Registered 1 months              0 days,,7,10~15,2015-01-02
29,TheXFactor,4.94,Registered 7 months              2 days,,11,200~300,2015-01-02
30,hanspoel,5.00,Registered 11 months              3 days,,2,25~40,2015-01-02
31,bcndrugs,4.680,Registered 5 months              2 days,,6,500~1000,2015-01-02
32,OrangeHill,5,Registered 1 months              3 days,,1,3~5,2015-01-02
33,Addyshack,4.976,Registered 1 years 0 months              0 days,,27,1000+,2015-01-02
34,AmsterdamExport,4.91,Registered 1 months              1 days,,8,55~70,2015-01-02
