,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.000,Registered 1 years 0 months              3 days,,31,1000~1500,2015-03-03
1,HumboldtFarms,4.881,Registered 6 months              0 days,,38,1000~1500,2015-03-03
2,ReDEyE,4.99,Registered 2 months              0 days,,7,100~150,2015-03-03
3,MITAK,5.00,Registered 4 months              5 days,,17,40~55,2015-03-03
4,GrandWizardsLair,4.97,Registered 1 years 1 months              0 days,,4,300~500,2015-03-03
5,littlegoblin,4.91,Registered 12 months              3 days,,14,300~500,2015-03-03
6,Rebel_Alliance,4.992,Registered 1 years 0 months              1 days,,7,500~1000,2015-03-03
7,checkpoint,4.97,Registered 1 years 1 months              0 days,,16,200~300,2015-03-03
8,Comebackhaze48,4.78,Registered 9 months              0 days,,24,150~200,2015-03-03
9,Top_Gear_UK,4.922,Registered 1 years 0 months              0 days,,61,2000~3000,2015-03-03
10,HappyHippy2.0,4.97,Registered 1 years 0 months              0 days,,15,200~300,2015-03-03
11,galaxytreez,,Registered 1 days              1 days,,9,0,2015-03-03
12,dmvnationsupply,,Registered 3 days              2 days,,1,0,2015-03-03
13,AmsterdamOnline,4.99,Registered 6 months              0 days,,3,200~300,2015-03-03
14,hogstandard,4.98,Registered 11 months              2 days,,3,150~200,2015-03-03
15,RivendellOrganics,5.00,Registered 1 months              0 days,,3,70~100,2015-03-03
16,xinhai,4.975,Registered 1 years 0 months              0 days,,13,2000~3000,2015-03-03
17,Doritos_Doritos,4,Registered 1 months              3 days,,12,6~10,2015-03-03
18,CashCo,5.00,Registered 1 years 0 months              0 days,,15,150~200,2015-03-03
19,indianpilldaddy,5.00,Registered 1 years 0 months              0 days,,156,200~300,2015-03-03
20,DragonEmperor,,Registered 6 days              0 days,,7,0,2015-03-03
21,RealAidoneus,4.99,Registered 12 months              5 days,,3,300~500,2015-03-03
22,TestSubject,5.00,Registered 1 years 0 months              0 days,,1,100~150,2015-03-03
23,Perron,4.99,Registered 6 months              0 days,,19,300~500,2015-03-03
24,GoingPostal,4.959,Registered 1 years 2 months              1 days,,92,3000~4000,2015-03-03
25,themoneyteam777,4.95,Registered 7 months              3 days,,13,70~100,2015-03-03
26,Warbeast,5.00,Registered 1 years 2 months              1 days,,1,300~500,2015-03-03
27,weed4you,4.998,Registered 1 years 2 months              0 days,,6,500~1000,2015-03-03
28,HumboldtHerbs,5.00,Registered 5 months              0 days,,20,15~25,2015-03-03
29,pharmerjo,4.94,Registered 11 months              0 days,,7,300~500,2015-03-03
30,WALLSTREETx2,5.000,Registered 1 years 0 months              0 days,,15,2000~3000,2015-03-03
31,Addies,5,Registered 1 years 0 months              1 days,,2,6~10,2015-03-03
32,DonTuriddu,4.69,Registered 10 months              0 days,,14,300~500,2015-03-03
33,OregonTrail,5.00,Registered 3 months              0 days,,7,150~200,2015-03-03
34,knappen,5.00,Registered 3 months              0 days,,5,15~25,2015-03-03
35,hanspoel,4.99,Registered 1 years 1 months              1 days,,8,100~150,2015-03-03
36,1dboladay,4.29,Registered 11 months              0 days,,16,25~40,2015-03-03
37,bcndrugs,4.625,Registered 7 months              0 days,,5,1000~1500,2015-03-03
38,Addyshack,4.975,Registered 1 years 2 months              0 days,,12,1000~2000,2015-03-03
39,AussieExpress,5.00,Registered 9 months              0 days,,3,40~55,2015-03-03
40,Mann-Drog,4.98,Registered 5 months              0 days,,1,150~200,2015-03-03
41,Meds2Buy,4.80,Registered 8 months              1 days,,82,70~100,2015-03-03
42,tinacmarks,5.00,Registered 3 months              0 days,,65,6~10,2015-03-03
43,Kiefernzapfen,4.96,Registered 4 months              0 days,,14,150~200,2015-03-03
44,710HookUp,4.96,Registered 1 years 0 months              0 days,,8,300~500,2015-03-03
45,MIcasa-SUcasa,5.00,Registered 1 months              0 days,,18,15~25,2015-03-03
46,Fire_Fire,4.95,Registered 12 months              2 days,,14,300~500,2015-03-03
47,tripledip,4.97,Registered 5 months              2 days,,8,70~100,2015-03-03
48,babykale420,4.98,Registered 1 years 0 months              0 days,,4,300~500,2015-03-03
49,LucyUK,5.00,Registered 12 days              0 days,,6,70~100,2015-03-03
50,WeRoll,4.840,Registered 1 years 1 months              1 days,,6,500~1000,2015-03-03
51,cocktails,4.60,Registered 3 months              2 days,,14,200~300,2015-03-03
52,AmmoKing,5,Registered 1 months             On Vacation Mode since 1 hours,,1,1~2,2015-03-03
53,bostongeorge14,4.867,Registered 5 months              0 days,,74,1000~1500,2015-03-03
54,CrazedChemist,5.00,Registered 4 months              0 days,,12,200~300,2015-03-03
55,high-times,5.00,Registered 17 days              0 days,,27,15~25,2015-03-03
56,CrystalBurns,4.86,Registered 6 months              0 days,,4,40~55,2015-03-03
57,sereal,4.98,Registered 1 years 2 months              0 days,,39,150~200,2015-03-03
58,ShopAgent,4.77,Registered 11 months              1 days,,58,150~200,2015-03-03
59,T5_NBOMe,4.79,Registered 1 years 0 months              0 days,,28,300~500,2015-03-03
60,Walt-Disney,4.98,Registered 3 months              0 days,,10,100~150,2015-03-03
61,Flyfelix,4.99,Registered 1 years 2 months              1 days,,6,200~300,2015-03-03
62,blow,4.82,Registered 8 months              0 days,,28,150~200,2015-03-03
63,NowOrNever2015,5.00,Registered 18 days              0 days,,19,10~15,2015-03-03
64,cultmadeline,4.997,Registered 1 years 0 months              0 days,,14,2000~3000,2015-03-03
65,Eos,4.98,Registered 1 years 1 months              0 days,,6,300~500,2015-03-03
66,brownjames,4.94,Registered 1 years 0 months              0 days,,7,300~500,2015-03-03
67,CocaParis,4.98,Registered 1 years 2 months              0 days,,14,100~150,2015-03-03
68,AngelEyes,4.99,Registered 1 years 2 months              0 days,,14,300~500,2015-03-03
69,Cocaine_Oxy_Vape_Australia,5.00,Registered 1 months              0 days,,20,25~40,2015-03-03
70,theblossom,5.00,Registered 1 years 0 months              0 days,,28,200~300,2015-03-03
71,androgenie,4.87,Registered 1 years 0 months              1 days,,6,100~150,2015-03-03
72,CousinMolly,4,Registered 1 years 1 months              3 days,,2,6~10,2015-03-03
73,Boggalertz2,5,Registered 2 months              0 days,,5,3~5,2015-03-03
74,YouOnPills,5.00,Registered 3 months              0 days,,4,10~15,2015-03-03
75,aussie,5.00,Registered 1 months              0 days,,8,15~25,2015-03-03
76,dirt_cheap_china,4,Registered 4 months              1 days,,36,15~25,2015-03-03
77,Febbraio2468,4.83,Registered 1 years 2 months              0 days,,5,100~150,2015-03-03
78,InsideTheWhale,4.96,Registered 11 months              0 days,,86,500~1000,2015-03-03
79,ladyskywalker,4.93,Registered 8 months              0 days,,10,300~500,2015-03-03
80,AL-LADin,5.00,Registered 8 months              1 days,,7,70~100,2015-03-03
81,shoeshunge,4.99,Registered 10 months              0 days,,1,300~500,2015-03-03
82,OzymandiasPharma,5.00,Registered 2 months              5 days,,6,40~55,2015-03-03
83,GoodmedsDK,4.98,Registered 9 months              1 days,,19,200~300,2015-03-03
84,Weed4bits,4.83,Registered 2 months              0 days,,25,70~100,2015-03-03
85,BudBuddy,5.00,Registered 8 months              1 days,,1,40~55,2015-03-03
86,thomascheer,4.75,Registered 2 months              0 days,,150,70~100,2015-03-03
87,CDARWIN,4.98,Registered 3 months              0 days,,14,200~300,2015-03-03
88,MoodyMayhem,4.86,Registered 1 years 2 months              0 days,,36,300~500,2015-03-03
89,midwestmedical,5.00,Registered 1 years 2 months              0 days,,5,100~150,2015-03-03
90,etimbuk,4.81,Registered 3 months              0 days,,253,500~1000,2015-03-03
91,GreenBlvd,4.843,Registered 10 months              0 days,,4,500~1000,2015-03-03
92,MollyMuse,4.994,Registered 1 years 0 months              0 days,,4,500~1000,2015-03-03
93,Hollands-Best,4.844,Registered 9 months              0 days,,91,500~1000,2015-03-03
94,AtomicLove,5.00,Registered 4 months              0 days,,12,300~500,2015-03-03
95,RealDope,4.922,Registered 8 months              1 days,,7,500~1000,2015-03-03
96,microgirlmonroe,4.85,Registered 1 months              2 days,,20,25~40,2015-03-03
97,PremiumSpores,5,Registered 14 days              3 days,,4,3~5,2015-03-03
98,CZmadeMan,4.90,Registered 11 months              0 days,,29,70~100,2015-03-03
99,HollandsHerbs,5.00,Registered 18 days              0 days,,3,15~25,2015-03-03
100,Cannaseed,4.83,Registered 1 years 0 months              0 days,,3,15~25,2015-03-03
101,starrynight,4.911,Registered 1 years 1 months              0 days,,14,500~1000,2015-03-03
102,HumboldtsFinest,4.971,Registered 1 years 2 months              0 days,,1,1000~1500,2015-03-03
103,panacea,4.849,Registered 7 months              0 days,,12,1000~1500,2015-03-03
104,rainbowbear,4.97,Registered 1 years 0 months              0 days,,18,200~300,2015-03-03
105,ProStudioEtLabore,5.00,Registered 12 months              0 days,,2,70~100,2015-03-03
106,grimreaper,4.98,Registered 10 months              0 days,,2,200~300,2015-03-03
107,CallMeJoe,4.99,Registered 9 months              0 days,,8,200~300,2015-03-03
108,blackhand,4.996,Registered 1 years 2 months              0 days,,120,500~1000,2015-03-03
109,Pleatherette,5.00,Registered 3 months              2 days,,1,25~40,2015-03-03
110,DrEarnhardt,4.807,Registered 1 years 2 months              0 days,,34,2000~3000,2015-03-03
111,TessellatedLSD,4.98,Registered 3 months              3 days,,5,150~200,2015-03-03
112,karmasyndicate,4.949,Registered 4 months              0 days,,35,500~1000,2015-03-03
113,subzero!!,5,Registered 1 months              0 days,,9,10~15,2015-03-03
114,whiteyford,4.943,Registered 1 years 2 months              1 days,,28,500~1000,2015-03-03
115,RichPorter,4.93,Registered 1 years 2 months              0 days,,6,150~200,2015-03-03
116,SomeonewhoISme,5.00,Registered 3 months              0 days,,10,200~300,2015-03-03
117,axa,5.00,Registered 1 years 0 months              1 days,,12,300~500,2015-03-03
118,goku420,4.93,Registered 1 months              0 days,,1,15~25,2015-03-03
119,UrLocalBudTender,,Registered 3 days              2 days,,6,0,2015-03-03
120,krautling,4.96,Registered 8 months              0 days,,5,200~300,2015-03-03
