,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 10 months              0 days,,34,500~1000,2015-01-08
1,brother_satellite,5.00,Registered 28 days              0 days,,11,25~40,2015-01-08
2,HumboldtFarms,4.950,Registered 4 months              0 days,,31,500~1000,2015-01-08
3,NorCoKing776,,Registered 1 days              1 days,,1,0,2015-01-08
4,MITAK,5.00,Registered 3 months              0 days,,17,25~40,2015-01-08
5,-TarNation-,4.82,Registered 1 months              5 days,,5,70~100,2015-01-08
6,GrandWizardsLair,4.97,Registered 11 months              0 days,,10,300~500,2015-01-08
7,littlegoblin,4.90,Registered 10 months              0 days,,14,300~500,2015-01-08
8,Rebel_Alliance,4.990,Registered 10 months              0 days,,7,500~1000,2015-01-08
9,reximusmaximus,4.99,Registered 2 months              0 days,,8,200~300,2015-01-08
10,checkpoint,4.95,Registered 11 months              0 days,,29,150~200,2015-01-08
11,Comebackhaze48,4.86,Registered 8 months              1 days,,31,100~150,2015-01-08
12,Top_Gear_UK,4.881,Registered 10 months              0 days,,64,1000~2000,2015-01-08
13,HappyHippy2.0,4.99,Registered 10 months              0 days,,21,200~300,2015-01-08
14,AmsterdamOnline,4.99,Registered 4 months              0 days,,20,100~150,2015-01-08
15,hogstandard,5.00,Registered 9 months              0 days,,10,100~150,2015-01-08
16,RivendellOrganics,,Registered 0 days              0 days,,2,0,2015-01-08
17,xinhai,4.971,Registered 11 months              1 days,,13,1000~2000,2015-01-08
18,moderationiskey,5,Registered 16 days              0 days,,4,6~10,2015-01-08
19,CashCo,5.00,Registered 10 months              2 days,,9,100~150,2015-01-08
20,indianpilldaddy,5.00,Registered 10 months              0 days,,151,150~200,2015-01-08
21,RealAidoneus,5.00,Registered 10 months              1 days,,3,200~300,2015-01-08
22,TestSubject,5.00,Registered 11 months              0 days,,1,70~100,2015-01-08
23,Perron,5.00,Registered 4 months              0 days,,25,300~500,2015-01-08
24,GoingPostal,4.964,Registered 1 years 0 months              0 days,,97,1000+,2015-01-08
25,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-08
26,MrKidX,4.97,Registered 8 months              0 days,,11,70~100,2015-01-08
27,themoneyteam777,4.96,Registered 5 months              0 days,,12,70~100,2015-01-08
28,weed4you,4.998,Registered 1 years 0 months              0 days,,6,500~1000,2015-01-08
29,HumboldtHerbs,5,Registered 3 months              0 days,,20,6~10,2015-01-08
30,pharmerjo,4.94,Registered 9 months              1 days,,6,200~300,2015-01-08
31,purebase,4.86,Registered 7 months              5 days,,7,200~300,2015-01-08
32,WALLSTREETx2,5.000,Registered 10 months              0 days,,23,1000+,2015-01-08
33,mollyjohnson,4.67,Registered 10 months              0 days,,4,150~200,2015-01-08
34,OregonTrail,5.00,Registered 1 months              0 days,,1,40~55,2015-01-08
35,knappen,5.00,Registered 1 months              0 days,,7,10~15,2015-01-08
36,TheXFactor,4.94,Registered 7 months              0 days,,11,200~300,2015-01-08
37,hanspoel,5.00,Registered 11 months              2 days,,2,25~40,2015-01-08
38,bcndrugs,4.674,Registered 5 months              0 days,,6,500~1000,2015-01-08
39,Addyshack,4.972,Registered 1 years 0 months              5 days,,27,1000+,2015-01-08
40,Mann-Drog,4.96,Registered 4 months              0 days,,1,70~100,2015-01-08
41,Meds2Buy,4.93,Registered 7 months              0 days,,82,40~55,2015-01-08
42,tinacmarks,5,Registered 1 months              0 days,,66,6~10,2015-01-08
43,Kiefernzapfen,4.98,Registered 2 months              1 days,,4,70~100,2015-01-08
44,Fire_Fire,4.97,Registered 10 months              0 days,,9,300~500,2015-01-08
45,tripledip,4.93,Registered 3 months              0 days,,8,15~25,2015-01-08
46,mampulver,5,Registered 1 months              0 days,,3,3~5,2015-01-08
47,babykale420,4.98,Registered 11 months              0 days,,24,200~300,2015-01-08
48,summertime,4.949,Registered 1 years 1 months              0 days,,7,1000+,2015-01-08
49,WeRoll,4.83,Registered 11 months              0 days,,6,500~1000,2015-01-08
50,cocktails,4.79,Registered 1 months              0 days,,17,70~100,2015-01-08
51,bostongeorge14,4.829,Registered 3 months              0 days,,58,500~1000,2015-01-08
52,CrazedChemist,5.00,Registered 2 months              0 days,,24,55~70,2015-01-08
53,CrystalBurns,5.00,Registered 5 months              0 days,,2,15~25,2015-01-08
54,sereal,4.98,Registered 1 years 1 months              0 days,,36,150~200,2015-01-08
55,laflamablanca101,4.33,Registered 1 months              0 days,,19,70~100,2015-01-08
56,tomsmith0626,4.88,Registered 11 months              0 days,,34,150~200,2015-01-08
57,ShopAgent,4.76,Registered 9 months              2 days,,58,150~200,2015-01-08
58,T5_NBOMe,4.66,Registered 10 months              0 days,,29,150~200,2015-01-08
59,Flyfelix,4.99,Registered 1 years 0 months              1 days,,6,150~200,2015-01-08
60,blow,4.78,Registered 6 months              0 days,,19,150~200,2015-01-08
61,SocksRocksLocks,4.95,Registered 1 years 0 months              0 days,,6,100~150,2015-01-08
62,chipzahoy,4.947,Registered 6 months              0 days,,58,500~1000,2015-01-08
63,CocaParis,4.98,Registered 1 years 0 months              0 days,,11,100~150,2015-01-08
64,theblossom,4.99,Registered 10 months              0 days,,28,200~300,2015-01-08
65,dgslabz,4.978,Registered 11 months              1 days,,26,1000+,2015-01-08
66,androgenie,4.86,Registered 10 months              0 days,,3,100~150,2015-01-08
67,CousinMolly,4,Registered 1 years 0 months              0 days,,3,6~10,2015-01-08
68,SuperSchonn,4.92,Registered 7 months              1 days,,1,55~70,2015-01-08
69,NordicShrooms,4.96,Registered 11 months              0 days,,3,100~150,2015-01-08
70,WeedSamaritan,4.859,Registered 10 months              0 days,,16,1000~1500,2015-01-08
71,Boggalertz2,5,Registered 9 days              0 days,,6,1~2,2015-01-08
72,BulkShipping,5,Registered 9 days              0 days,,8,3~5,2015-01-08
73,dirt_cheap_china,5,Registered 2 months              0 days,,36,10~15,2015-01-08
74,JimmytheGent,4.99,Registered 6 months              0 days,,10,300~500,2015-01-08
75,craigman,5.00,Registered 8 months              0 days,,14,55~70,2015-01-08
76,InsideTheWhale,4.94,Registered 9 months              0 days,,92,300~500,2015-01-08
77,ladyskywalker,5.00,Registered 6 months              0 days,,6,200~300,2015-01-08
78,AL-LADin,5.00,Registered 6 months              0 days,,9,55~70,2015-01-08
79,OzymandiasPharma,5,Registered 16 days              0 days,,11,3~5,2015-01-08
80,Quantum.Black.Widow,4.93,Registered 10 months              0 days,,32,300~500,2015-01-08
81,Persephone,5.00,Registered 1 months              0 days,,2,15~25,2015-01-08
82,WestCoastCure,4.87,Registered 7 months              0 days,,20,200~300,2015-01-08
83,Hesh!,4.50,Registered 10 months              0 days,,17,10~15,2015-01-08
84,Weed4bits,5,Registered 9 days              0 days,,7,6~10,2015-01-08
