,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,DeWeed,4.89,2 days 21 hours,,1,70~100,2014-08-14
1,littlegoblin,4.99,0 hours,,14,70~100,2014-08-14
2,Rebel_Alliance,4.99,3 hours,,7,300~500,2014-08-14
3,Sir-ACAB,4.93,2 days 21 hours,,4,70~100,2014-08-14
4,ThePartyDepot,5.00,2 days 13 hours,,7,70~100,2014-08-14
5,_drugs.inc_,5,6 months 25 days,,18,1~2,2014-08-14
6,cossacks,4.98,1 hours,,7,200~300,2014-08-14
7,checkpoint,4.75,15 hours,,36,25~40,2014-08-14
8,GermanTerminal,4.99,17 hours,,33,300~500,2014-08-14
9,Comebackhaze48,5.00,0 hours,,19,25~40,2014-08-14
10,AGP,4.90,13 hours,,2,70~100,2014-08-14
11,Top_Gear_UK,4.863,14 hours,,23,500~1000,2014-08-14
12,HappyHippy2.0,4.98,3 hours,,35,100~150,2014-08-14
13,hogstandard,5.00,6 hours,,11,55~70,2014-08-14
14,CashCo,5.00,2 days 8 hours,,9,55~70,2014-08-14
15,indianpilldaddy,5.00,14 hours,,88,55~70,2014-08-14
16,RealAidoneus,5.00,20 hours,,3,70~100,2014-08-14
17,remoutlet,4.85,4 days,,2,100~150,2014-08-14
18,GoingPostal,4.970,0 hours,,86,1000+,2014-08-14
19,Dimercurio,5.00,4 hours,,4,100~150,2014-08-14
20,themoneyteam777,5.00,1 hours,,7,10~15,2014-08-14
21,Warbeast,5.00,21 hours,,1,200~300,2014-08-14
22,weed4you,5.00,6 hours,,3,300~500,2014-08-14
23,DopeMan,4.990,0 hours,,4,1000+,2014-08-14
24,earthworld777,5,2 months 4 days,,6,1~2,2014-08-14
25,pharmerjo,4.95,19 hours,,6,100~150,2014-08-14
26,purebase,5.00,2 hours,,12,25~40,2014-08-14
27,WALLSTREETx2,5.000,2 hours,,14,1000+,2014-08-14
28,Addies,5,14 days,,2,3~5,2014-08-14
29,topdeals,4.64,4 months 29 days,,14,25~40,2014-08-14
30,mollyjohnson,4.71,4 days,,1,100~150,2014-08-14
31,VoucherExpress,,24 days,,1,0,2014-08-14
32,DevilWeedSeeds,5.00,13 hours,,2,55~70,2014-08-14
33,hanspoel,5,5 hours,,2,3~5,2014-08-14
34,CannabisRelief,4.95,0 hours,,7,200~300,2014-08-14
35,safeway2buy,5,19 hours,,11,6~10,2014-08-14
36,1dboladay,5.00,9 hours,,14,15~25,2014-08-14
37,bcndrugs,4.93,13 hours,,6,70~100,2014-08-14
38,Addyshack,4.969,7 hours,,7,500~1000,2014-08-14
39,AussieExpress,5.00,2 days 8 hours,,2,15~25,2014-08-14
40,Meds2Buy,5,1 days 4 hours,,59,3~5,2014-08-14
41,northernconnection,4.92,1 days 2 hours,,18,100~150,2014-08-14
42,710HookUp,4.95,5 hours,,1,300~500,2014-08-14
43,kwikeemart,4.29,On Vacation Mode since 2 days 11 hours,,19,15~25,2014-08-14
44,MedicalRC,5,1 months 7 days,,2,10~15,2014-08-14
45,Fire_Fire,4.99,2 days 14 hours,,6,100~150,2014-08-14
46,PillfirePharmacy,5.00,9 hours,,12,100~150,2014-08-14
47,babykale420,4.97,0 hours,,16,70~100,2014-08-14
48,SpaceBoy,5.00,18 hours,,10,150~200,2014-08-14
49,WeRoll,4.76,2 hours,,6,200~300,2014-08-14
50,Corey_Worthington,,5 months 6 days,,3,0,2014-08-14
51,mossman,5,2 hours,,2,6~10,2014-08-14
52,Premiumgear,5.00,13 hours,,19,100~150,2014-08-14
53,sereal,4.97,1 hours,,41,70~100,2014-08-14
54,HARRODS,4.60,6 days,,9,70~100,2014-08-14
55,ShopAgent,5.00,1 hours,,62,70~100,2014-08-14
56,T5_NBOMe,3.73,5 days,,28,25~40,2014-08-14
57,Flyfelix,4.99,2 days 8 hours,,8,100~150,2014-08-14
58,blow,5.00,1 hours,,10,15~25,2014-08-14
59,tzzht,5,11 hours,,4,6~10,2014-08-14
60,creator1988,,3 months 8 days,,2,0,2014-08-14
61,cultmadeline,4.999,5 hours,,8,500~1000,2014-08-14
62,Illadelph,5,6 hours,,6,1~2,2014-08-14
63,brownjames,5.00,1 hours,,4,25~40,2014-08-14
64,SocksRocksLocks,4.95,2 days 3 hours,,4,100~150,2014-08-14
65,chipzahoy,4.90,0 hours,,32,25~40,2014-08-14
66,CocaParis,4.97,On Vacation Mode since 1 days 8 hours,,2,70~100,2014-08-14
67,AngelEyes,4.99,12 hours,,0,100~150,2014-08-14
68,rx4cheap,5.00,2 days 15 hours,,5,70~100,2014-08-14
69,zable,4.980,0 hours,,21,500~1000,2014-08-14
70,rockyroad88,5,29 days,,4,6~10,2014-08-14
71,theblossom,5.00,5 hours,,20,70~100,2014-08-14
72,dgslabz,4.974,1 days 8 hours,,18,500~1000,2014-08-14
73,androgenie,,,,,,2014-08-14
74,CousinMolly,4,5 days,,1,6~10,2014-08-14
75,WeedSamaritan,4.841,5 hours,,13,500~1000,2014-08-14
76,KushDepot,4.89,8 hours,,10,55~70,2014-08-14
77,32dxbv!vrwndid,5,17 hours,,4,1~2,2014-08-14
78,cashmonay13,3.56,3 months 14 days,,8,15~25,2014-08-14
79,landamann,5,3 hours,,15,3~5,2014-08-14
80,JimmytheGent,5,2 hours,,8,1~2,2014-08-14
81,InfinityBeyond,,2 months 4 days,,1, 1~2,2014-08-14
82,cheqdropz,0,3 months 8 days,,2,6~10,2014-08-14
83,craigman,5,1 days 8 hours,,6,1~2,2014-08-14
84,ladyskywalker,5.00,1 days 4 hours,,8,40~55,2014-08-14
85,AL-LADin,5.00,1 days 23 hours,,13,25~40,2014-08-14
86,shoeshunge,4.94,11 hours,,12,70~100,2014-08-14
87,Quantum.Black.Widow,4.93,17 hours,,37,200~300,2014-08-14
88,GoodmedsDK,5.00,1 hours,,10,70~100,2014-08-14
89,WestCoastCure,5.00,1 hours,,13,55~70,2014-08-14
90,xedov,5,1 months 21 days,,9,6~10,2014-08-14
91,Hanffrei,5.00,1 days 22 hours,,2,15~25,2014-08-14
92,Hesh!,4.45,22 days,,6,10~15,2014-08-14
93,BudBuddy,5.00,2 hours,,2,10~15,2014-08-14
94,MoodyMayhem,4.87,4 hours,,18,200~300,2014-08-14
95,sweshroom,4.90,2 days 20 hours,,19,25~40,2014-08-14
96,ucard,5.00,0 hours,,3,25~40,2014-08-14
97,SweetMeats,4,6 months 5 days,,2,6~10,2014-08-14
98,GreenBlvd,4.91,0 hours,,3,200~300,2014-08-14
99,spdr001,5,12 hours,,1,3~5,2014-08-14
100,Hollands-Best,4.99,5 hours,,26,100~150,2014-08-14
101,RealDope,4.91,16 hours,,6,100~150,2014-08-14
102,BlackBazar,4.51,1 days 2 hours,,17,100~150,2014-08-14
103,LionwareTradingCo,,On Vacation Mode since 14 hours,,1,0,2014-08-14
104,CZmadeMan,5,17 hours,,32,3~5,2014-08-14
105,ImportDirect,4.97,1 hours,,29,200~300,2014-08-14
106,Cannaseed,4.83,1 days 14 hours,,3,10~15,2014-08-14
107,starrynight,4.95,9 hours,,19,200~300,2014-08-14
108,Mephman,5.00,0 hours,,11,55~70,2014-08-14
109,easilydone,4,8 days,,3,6~10,2014-08-14
110,HumboldtsFinest,5.000,8 hours,,4,500~1000,2014-08-14
111,kratas,0,4 months 11 days,,5,1~2,2014-08-14
112,panacea,5.00,2 hours,,9,70~100,2014-08-14
113,gallo666,4,3 months 0 days,,6,3~5,2014-08-14
114,rainbowbear,5.00,6 hours,,29,70~100,2014-08-14
115,DutchDope,4.81,7 hours,,43,300~500,2014-08-14
116,ProStudioEtLabore,5.00,3 hours,,2,40~55,2014-08-14
117,grimreaper,5.00,1 hours,,6,15~25,2014-08-14
118,CanadaCandy,4.92,5 hours,,10,40~55,2014-08-14
119,CallMeJoe,5.00,2 hours,,5,15~25,2014-08-14
120,blackhand,4.99,5 hours,,117,300~500,2014-08-14
121,superdrugsoz,,0 hours,,2, 3~5,2014-08-14
122,samedaydispatch,,1 months 2 days,,1,0,2014-08-14
123,FattusCatteratus,4.98,3 hours,,19,300~500,2014-08-14
124,DrEarnhardt,4.812,8 hours,,58,1000+,2014-08-14
125,AustralianHash,5.00,3 hours,,4,150~200,2014-08-14
126,sayno2drugs,5.00,5 hours,,3,200~300,2014-08-14
127,Bisto,4.94,15 hours,,17,200~300,2014-08-14
128,DutchDrugExpert,4.00,4 months 14 days,,2,10~15,2014-08-14
129,DomoPost,4.97,1 hours,,7,200~300,2014-08-14
130,whiteyford,4.96,4 hours,,17,200~300,2014-08-14
131,RichPorter,4.92,21 hours,,6,40~55,2014-08-14
132,axa,5.00,3 hours,,11,150~200,2014-08-14
133,InternationalChems,5,10 hours,,5,6~10,2014-08-14
134,krautling,4.91,1 hours,,1,55~70,2014-08-14
135,UKBTC,5,5 hours,,3,6~10,2014-08-14
136,pflegerin,4.60,8 hours,,1,25~40,2014-08-14
137,beige4you,5.00,11 hours,,1,100~150,2014-08-14
138,HAPPYholland,4.967,0 hours,,20,500~1000,2014-08-14
139,Republic,5.00,1 hours,,2,15~25,2014-08-14
140,FlyingDutchmen,,5 days,,36,0,2014-08-14
141,creamsicle,,1 days 10 hours,,1,0,2014-08-14
142,LunaC,5.00,6 days,,3,150~200,2014-08-14
143,freestylerfreak13a,4.96,1 months 19 days,,34,25~40,2014-08-14
144,drdex,5,0 hours,,2,6~10,2014-08-14
145,FASTandSERIOUS,4.80,1 months 3 days,,24,150~200,2014-08-14
146,RawPower,5,14 hours,,10,1~2,2014-08-14
147,cola,1,5 months 25 days,,5,1~2,2014-08-14
148,stiffstyles,4.94,9 hours,,86,100~150,2014-08-14
149,~sweetpuff~,5,2 days 7 hours,,19,10~15,2014-08-14
