,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,Sir-ACAB,5.00,12 hours,,5,70~100,2014-08-03
1,ThePartyDepot,5.00,0 hours,,16,55~70,2014-08-03
2,cossacks,4.98,10 hours,,3,150~200,2014-08-03
3,GermanTerminal,4.99,6 hours,,30,300~500,2014-08-03
4,Top_Gear_UK,4.86,0 hours,,23,500~1000,2014-08-03
5,HappyHippy2.0,4.98,0 hours,,37,100~150,2014-08-03
6,hogstandard,5.00,5 hours,,12,40~55,2014-08-03
7,CashCo,5.00,1 days 3 hours,,9,55~70,2014-08-03
8,indianpilldaddy,5.00,0 hours,,88,55~70,2014-08-03
9,DoctorHack,4.70,12 hours,,65,70~100,2014-08-03
10,remoutlet,4.90,8 days,,14,100~150,2014-08-03
11,GoingPostal,4.972,0 hours,,99,1000+,2014-08-03
12,DopeMan,4.990,0 hours,,6,1000+,2014-08-03
13,OzAlpha,5.00,1 hours,,12,200~300,2014-08-03
14,DonTuriddu,4.57,1 days 4 hours,,16,70~100,2014-08-03
15,CornerApothecary,5.00,9 hours,,1,40~55,2014-08-03
16,bcndrugs,5.00,3 hours,,5,40~55,2014-08-03
17,Addyshack,4.971,1 hours,,5,500~1000,2014-08-03
18,SHEpang,4,2 months 27 days,,5,6~10,2014-08-03
19,PillfirePharmacy,5.00,1 days 10 hours,,14,100~150,2014-08-03
20,eurobrutha,,14 hours,,10, 1~2,2014-08-03
21,babykale420,4.98,0 hours,,15,70~100,2014-08-03
22,SpaceBoy,5.00,21 hours,,10,150~200,2014-08-03
23,WeRoll,4.75,9 hours,,6,200~300,2014-08-03
24,sereal,4.97,8 hours,,39,70~100,2014-08-03
25,ShopAgent,4.98,4 hours,,62,70~100,2014-08-03
26,cultmadeline,5.000,5 hours,,11,500~1000,2014-08-03
27,Eos,4.99,19 hours,,9,200~300,2014-08-03
28,Illadelph,5,3 hours,,5,1~2,2014-08-03
29,brownjames,5.00,10 hours,,3,15~25,2014-08-03
30,SocksRocksLocks,4.95,4 hours,,4,100~150,2014-08-03
31,chipzahoy,4.89,9 hours,,30,25~40,2014-08-03
32,rx4cheap,5.00,20 hours,,5,40~55,2014-08-03
33,theblossom,5.00,0 hours,,21,70~100,2014-08-03
34,dgslabz,4.973,3 hours,,20,500~1000,2014-08-03
35,WeedSamaritan,4.839,0 hours,,14,500~1000,2014-08-03
36,KushDepot,,,,,,2014-08-03
37,32dxbv!vrwndid,,17 hours,,4,0,2014-08-03
38,InsideTheWhale,4.99,0 hours,,89,150~200,2014-08-03
39,AL-LADin,5.00,1 hours,,12,15~25,2014-08-03
40,shoeshunge,4.94,18 hours,,9,70~100,2014-08-03
41,Quantum.Black.Widow,4.93,4 days,,37,150~200,2014-08-03
42,sweshroom,4.90,10 hours,,18,25~40,2014-08-03
43,boosie5150,4.995,12 hours,,6,500~1000,2014-08-03
44,ImportDirect,4.97,1 days 4 hours,,30,200~300,2014-08-03
45,Mephman,5.00,6 hours,,5,40~55,2014-08-03
46,HumboldtsFinest,5.000,17 hours,,2,500~1000,2014-08-03
47,panacea,5.00,2 hours,,9,40~55,2014-08-03
48,rainbowbear,5.00,9 hours,,30,70~100,2014-08-03
49,DutchDope,4.87,0 hours,,43,300~500,2014-08-03
50,CanadaCandy,4.92,20 hours,,10,40~55,2014-08-03
51,blackhand,4.99,10 hours,,118,300~500,2014-08-03
52,superdrugsoz,,,,,,2014-08-03
53,FattusCatteratus,4.97,12 hours,,24,300~500,2014-08-03
54,DrEarnhardt,4.807,2 hours,,52,1000+,2014-08-03
55,sayno2drugs,5.00,6 hours,,9,200~300,2014-08-03
56,DomoPost,,,,,,2014-08-03
57,whiteyford,4.96,3 hours,,15,200~300,2014-08-03
58,axa,5.00,3 hours,,10,150~200,2014-08-03
59,InternationalChems,5,4 hours,,5,6~10,2014-08-03
60,HAPPYholland,4.955,8 hours,,20,500~1000,2014-08-03
61,LunaC,5.00,17 hours,,4,150~200,2014-08-03
62,Praetorian,4.97,6 hours,,2,300~500,2014-08-03
63,HustleDaily,5,1 days 19 hours,,6,1~2,2014-08-03
64,stiffstyles,5.00,0 hours,,82,70~100,2014-08-03
65,~sweetpuff~,5,11 hours,,19,6~10,2014-08-03
66,Iamapoorboytoo,4.71,15 hours,,2,40~55,2014-08-03
67,fakeasanything,4.81,0 hours,,4,300~500,2014-08-03
68,QualityWeed,5.00,0 hours,,8,100~150,2014-08-03
69,b1g1mpact,4.99,2 hours,,45,100~150,2014-08-03
70,Mike,4.58,0 hours,,56,15~25,2014-08-03
71,EverythingOnIt,5.00,0 hours,,23,40~55,2014-08-03
72,ChronicChef,5.00,14 hours,,6,10~15,2014-08-03
73,Renegade,4.81,21 hours,,13,55~70,2014-08-03
74,Dracaufeu,4.95,5 hours,,10,200~300,2014-08-03
75,agora,,,,0,0,2014-08-03
76,geoffreygiraffe,5.00,2 hours,,47,500~1000,2014-08-03
77,Doritos,4.90,4 hours,,16,40~55,2014-08-03
78,GreenSlip,,4 hours,,4,0,2014-08-03
79,OZ-TEAM,5.00,7 hours,,5,150~200,2014-08-03
80,EZTest,5.00,2 hours,,37,100~150,2014-08-03
81,Northwest_Nuggets,5.00,6 hours,,4,70~100,2014-08-03
82,DutchPride,4.90,2 hours,,47,150~200,2014-08-03
83,REALDEAL,5.00,12 hours,,6,150~200,2014-08-03
84,TeamZissou,4.64,1 days 17 hours,,25,15~25,2014-08-03
85,ozexpress,4.99,4 hours,,6,200~300,2014-08-03
86,Hackyboy,4.95,17 hours,,121,300~500,2014-08-03
87,snakeoil,5.00,3 hours,,4,40~55,2014-08-03
88,MrSunshine,4.70,1 days 2 hours,,28,300~500,2014-08-03
89,hot-potato,5,3 hours,,6,1~2,2014-08-03
90,AusMate,4.89,4 hours,,22,100~150,2014-08-03
91,SeattlesBestCannabis,,,,,,2014-08-03
92,KryptykOG,4.93,2 hours,,38,150~200,2014-08-03
93,Dutched,5.00,9 hours,,9,15~25,2014-08-03
94,DoctorNick,4.93,9 hours,,14,100~150,2014-08-03
95,KittenHuffer,4.96,4 hours,,4,150~200,2014-08-03
96,Caslava,4.95,17 hours,,10,150~200,2014-08-03
97,passman,4.938,9 hours,,137,1000+,2014-08-03
98,arctic,4.97,6 hours,,3,100~150,2014-08-03
99,Apotheke,4.97,1 days 12 hours,,35,40~55,2014-08-03
100,insta_grams,4.84,12 hours,,8,70~100,2014-08-03
101,SilkySm00th,4.90,0 hours,,11,70~100,2014-08-03
102,ferrisbueller,5.00,2 hours,,8,25~40,2014-08-03
103,HUARWE,4.96,8 hours,,12,100~150,2014-08-03
104,xdoc,5.00,2 hours,,11,55~70,2014-08-03
105,ogbryan,4.99,1 hours,,5,100~150,2014-08-03
106,casinoking,5,3 hours,,2,3~5,2014-08-03
107,vicious86,5.00,10 hours,,9,300~500,2014-08-03
108,LABGRADEPHARMA,5.00,9 hours,,6,200~300,2014-08-03
109,collapses,5,13 hours,,2,3~5,2014-08-03
110,DutchDeal,5.00,4 hours,,16,70~100,2014-08-03
111,klicka,5.00,9 hours,,22,15~25,2014-08-03
112,simonlabond,5.00,2 hours,,6,100~150,2014-08-03
113,THCXpert,4.94,0 hours,,25,200~300,2014-08-03
114,advancedgrowthlabs,4.99,2 hours,,24,500~1000,2014-08-03
115,JustSmuggledN!,4.853,0 hours,,25,1000+,2014-08-03
116,HollandOnline,5.000,5 hours,,59,1000+,2014-08-03
117,KingSaosin,4.99,0 hours,,8,100~150,2014-08-03
118,PureFireMeds,4.873,2 hours,,65,1000+,2014-08-03
119,QualityHydroBuds,4.88,0 hours,,3,150~200,2014-08-03
120,AmishMafia,5.00,3 hours,,9,70~100,2014-08-03
121,TheOutlets!,4.92,0 hours,,21,150~200,2014-08-03
122,luckyluciannomdma,5.00,5 days,,8,10~15,2014-08-03
123,Markovich,4.99,18 hours,,10,300~500,2014-08-03
124,PeterLustig,4.84,17 hours,,18,100~150,2014-08-03
125,gammagoblin,5.00,1 days 8 hours,,11,500~1000,2014-08-03
126,getro,4.38,9 hours,,15,15~25,2014-08-03
127,Lion,4.785,5 days,,116,500~1000,2014-08-03
128,BudBoss,,,,,,2014-08-03
129,deathsquadlabs,5.00,11 hours,,17,15~25,2014-08-03
130,MRUKSBEST,,,,,,2014-08-03
131,CarlBildt,4.73,14 hours,,47,55~70,2014-08-03
132,SusnaSmith,4.987,0 hours,,16,1000+,2014-08-03
133,MeyerLansky2,5.00,1 days 7 hours,,27,40~55,2014-08-03
134,LowLands,5.00,18 hours,,9,70~100,2014-08-03
135,ConcentratesKing,4.95,1 hours,,19,200~300,2014-08-03
136,nogravity,4.95,11 hours,,6,150~200,2014-08-03
137,AUS-Domestic-Depot,5.00,19 hours,,2,15~25,2014-08-03
138,elvis,4.97,3 hours,,3,300~500,2014-08-03
139,cosmicbites,5.00,0 hours,,11,40~55,2014-08-03
140,WhiteStallion,4.95,7 hours,,19,200~300,2014-08-03
141,HappyDrugs,5.00,2 hours,,19,15~25,2014-08-03
142,DankBoss101,,,,,,2014-08-03
143,preview-of-freedom,5.00,0 hours,,32,200~300,2014-08-03
144,laWnmoWermAn,5.00,3 hours,,5,200~300,2014-08-03
145,Legal_Eyes,4.95,8 hours,,34,70~100,2014-08-03
146,Simple-Simon,5,13 days,,22,6~10,2014-08-03
147,flawlessfakeids,5.00,2 hours,,13,40~55,2014-08-03
148,medibuds,4.976,14 hours,,37,1000+,2014-08-03
149,ElDorado,4.99,0 hours,,18,100~150,2014-08-03
150,L0rzo,4.95,4 days,,3,15~25,2014-08-03
151,Budworx,4.958,1 hours,,39,1000+,2014-08-03
152,XTandMD,5.00,5 hours,,41,25~40,2014-08-03
153,RICHARD_KUKLINSKI,5,8 hours,,21,1~2,2014-08-03
154,onyx64,5.00,1 hours,,10,25~40,2014-08-03
155,zunidog,4.65,6 days,,1,25~40,2014-08-03
156,cerberus,4.98,10 hours,,59,70~100,2014-08-03
157,dutchquality_1256,4.98,17 hours,,13,55~70,2014-08-03
158,godfatherNL,4.89,4 hours,,35,70~100,2014-08-03
159,the_g0dfather,5.00,0 hours,,28,70~100,2014-08-03
160,gearheadsr,4.95,15 hours,,5,70~100,2014-08-03
161,Dr_Mephistopheles,5,30 days,,6,6~10,2014-08-03
162,DrWhite,5.00,1 days 10 hours,,37,40~55,2014-08-03
163,Ace_Of_Spades,4.90,7 hours,,14,100~150,2014-08-03
164,apuaustralia,4.90,9 hours,,3,40~55,2014-08-03
165,Straightbiz,5.00,0 hours,,9,15~25,2014-08-03
166,stussy,5.00,12 hours,,7,100~150,2014-08-03
167,DarkVendor,4.88,21 hours,,23,25~40,2014-08-03
168,Spinifex,5.00,1 hours,,7,55~70,2014-08-03
169,NORWEGIANcom,5,0 hours,,5,15~25,2014-08-03
170,VanillaSky,4.97,13 hours,,1,150~200,2014-08-03
171,Pharmacare,4.998,2 hours,,28,500~1000,2014-08-03
172,ChinaChem,5.00,7 hours,,46,25~40,2014-08-03
173,StoneIsland,4.994,8 hours,,32,500~1000,2014-08-03
174,RXChemist,4.98,0 hours,,254,100~150,2014-08-03
175,joey1225,,6 days,,3,0,2014-08-03
176,Seeds_Co,5.00,18 hours,,10,25~40,2014-08-03
177,GucciBuds,,,,,,2014-08-03
178,space100...,5,22 hours,,26,3~5,2014-08-03
179,MrCronk,4.934,12 hours,,43,1000+,2014-08-03
180,NoQuarter,5.00,2 hours,,9,150~200,2014-08-03
181,deadmaufive,5.00,6 hours,,4,150~200,2014-08-03
182,Peddler,5,1 days 17 hours,,4,6~10,2014-08-03
183,RastainPeace,4.93,21 hours,,33,15~25,2014-08-03
184,Maggots,5.00,3 hours,,4,55~70,2014-08-03
185,Fappy,4.95,5 hours,,44,300~500,2014-08-03
186,Clausewitz,5,16 hours,,6,6~10,2014-08-03
187,saleenF1,4.93,1 days 13 hours,,5,15~25,2014-08-03
188,Phoenix_UK,5.00,4 hours,,9,70~100,2014-08-03
189,RosesGarden,4.99,22 hours,,19,300~500,2014-08-03
190,solid,4.93,2 hours,,26,200~300,2014-08-03
191,TrevorPhilipsEnterprises,4.75,3 hours,,6,55~70,2014-08-03
192,JuliusCaesar,3,0 hours,,14,6~10,2014-08-03
193,MagicHat,4.90,0 hours,,54,150~200,2014-08-03
194,Bake-My-Day,4.91,14 hours,,11,55~70,2014-08-03
195,OZBOSS,4.95,10 hours,,5,100~150,2014-08-03
196,TheIceLady,4.92,8 hours,,16,200~300,2014-08-03
197,GoombaShop,4.93,12 hours,,38,15~25,2014-08-03
198,gold,5.00,0 hours,,9,100~150,2014-08-03
199,TheLittleGuys,4.98,0 hours,,10,300~500,2014-08-03
200,SafeCoin,5.00,12 hours,,3,10~15,2014-08-03
201,rc4me,5,5 hours,,387,3~5,2014-08-03
202,kriminalexxx,5.00,0 hours,,25,70~100,2014-08-03
203,globalmethods,,0 hours,,11, 1~2,2014-08-03
204,cyberzen,4.88,19 hours,,166,300~500,2014-08-03
205,smart666tiger,4.61,5 days,,67,200~300,2014-08-03
206,TheKellyGang,4.52,8 days,,7,70~100,2014-08-03
207,namedeclined,4.53,0 hours,,30,15~25,2014-08-03
208,Bettingescrow,4.83,23 days,,6,25~40,2014-08-03
209,captainkirk,4.986,1 days 1 hours,,278,1000+,2014-08-03
210,knackersbags88,,6 days,,2,0,2014-08-03
211,03welle,4.81,4 hours,,6,100~150,2014-08-03
212,RTBArms,4.90,13 hours,,1,10~15,2014-08-03
213,SBM,0,1 months 8 days,,1,1~2,2014-08-03
214,persianrugsuk,4.99,9 hours,,22,150~200,2014-08-03
