,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.991,Registered 1 years 1 months              0 days,,6,1000~1500,2015-03-29
1,HumboldtFarms,4.929,Registered 7 months              0 days,,49,1000~2000,2015-03-29
2,ReDEyE,4.99,Registered 3 months              1 days,,9,150~200,2015-03-29
3,GrandWizardsLair,4.98,Registered 1 years 1 months              0 days,,6,300~500,2015-03-29
4,littlegoblin,4.90,Registered 1 years 0 months              0 days,,16,500~1000,2015-03-29
5,Sir-ACAB,4.94,Registered 1 years 2 months              5 days,,2,100~150,2015-03-29
6,TheImportStore,5.00,Registered 10 days              1 days,,3,40~55,2015-03-29
7,SeattlesBest,4.976,Registered 1 years 3 months              1 days,,23,500~1000,2015-03-29
8,checkpoint,4.97,Registered 1 years 2 months              1 days,,17,300~500,2015-03-29
9,Comebackhaze48,4.75,Registered 10 months              5 days,,24,150~200,2015-03-29
10,Top_Gear_UK,4.919,Registered 1 years 1 months              1 days,,29,2000~3000,2015-03-29
11,HappyHippy2.0,4.97,Registered 1 years 1 months              4 days,,12,200~300,2015-03-29
12,galaxytreez,5,Registered 28 days              5 days,,9,10~15,2015-03-29
13,AmsterdamOnline,4.99,Registered 7 months              6 days,,3,200~300,2015-03-29
14,hogstandard,4.98,Registered 1 years 0 months              0 days,,5,150~200,2015-03-29
15,RivendellOrganics,5.00,Registered 2 months              4 days,,1,100~150,2015-03-29
16,xinhai,4.977,Registered 1 years 1 months              0 days,,13,2000~3000,2015-03-29
17,Doritos_Doritos,4,Registered 1 months              0 days,,18,10~15,2015-03-29
18,CashCo,5.00,Registered 1 years 1 months              1 days,,18,150~200,2015-03-29
19,indianpilldaddy,5.00,Registered 1 years 1 months              0 days,,157,300~500,2015-03-29
20,Perron,4.99,Registered 7 months              0 days,,15,500~1000,2015-03-29
21,GoingPostal,4.963,Registered 1 years 3 months              0 days,,106,3000~4000,2015-03-29
22,Dimercurio,5.000,Registered 11 months              0 days,,11,1000~1500,2015-03-29
23,MrKidX,4.97,Registered 11 months              0 days,,10,200~300,2015-03-29
24,themoneyteam777,4.95,Registered 8 months              0 days,,15,100~150,2015-03-29
25,MitchHedberg,5,Registered 5 days              0 days,,6,3~5,2015-03-29
26,weed4you,4.998,Registered 1 years 3 months              5 days,,6,500~1000,2015-03-29
27,HumboldtHerbs,5.00,Registered 5 months              0 days,,20,25~40,2015-03-29
28,OzAlpha,4.98,Registered 1 years 1 months              0 days,,18,500~1000,2015-03-29
29,pharmerjo,4.94,Registered 1 years 0 months              5 days,,6,300~500,2015-03-29
30,WALLSTREETx2,5.000,Registered 1 years 1 months              0 days,,7,3000~4000,2015-03-29
31,DonTuriddu,4.71,Registered 11 months              0 days,,14,300~500,2015-03-29
32,mollyjohnson,4.68,Registered 1 years 1 months              6 days,,3,150~200,2015-03-29
33,OregonTrail,5.00,Registered 4 months              0 days,,7,200~300,2015-03-29
34,hanspoel,4.99,Registered 1 years 1 months              0 days,,8,150~200,2015-03-29
35,t3h_fonz,4.95,Registered 4 months              0 days,,17,55~70,2015-03-29
36,1dboladay,4.32,Registered 1 years 0 months              1 days,,16,25~40,2015-03-29
37,MrMaserati,,Registered 4 days              0 days,,21,0,2015-03-29
38,Addyshack,4.973,Registered 1 years 2 months              0 days,,11,1000~2000,2015-03-29
39,AussieExpress,4.98,Registered 10 months              1 days,,5,55~70,2015-03-29
40,Plumsauce,5.00,Registered 9 days              0 days,,8,100~150,2015-03-29
41,Meds2Buy,4.76,Registered 9 months              6 days,,82,100~150,2015-03-29
42,tinacmarks,5.00,Registered 3 months              0 days,,65,10~15,2015-03-29
43,Kiefernzapfen,4.97,Registered 5 months              0 days,,5,150~200,2015-03-29
44,MIcasa-SUcasa,5.00,Registered 2 months              4 days,,18,15~25,2015-03-29
45,Fire_Fire,4.945,Registered 1 years 0 months              0 days,,14,500~1000,2015-03-29
46,babykale420,4.98,Registered 1 years 1 months              0 days,,15,300~500,2015-03-29
47,summertime,4.942,Registered 1 years 3 months              0 days,,7,1000~1500,2015-03-29
48,BlackRhinoLabs,,Registered 24 days              1 days,,13,0,2015-03-29
49,cocktails,4.56,Registered 4 months              0 days,,25,200~300,2015-03-29
50,bostongeorge14,4.874,Registered 6 months              0 days,,84,1000~2000,2015-03-29
51,CrazedChemist,5.00,Registered 5 months              0 days,,17,300~500,2015-03-29
52,sereal,4.99,Registered 1 years 3 months              0 days,,38,150~200,2015-03-29
53,SamSpadeAgora,,Registered 6 days              0 days,,3, 1~2,2015-03-29
54,T5_NBOMe,4.83,Registered 1 years 1 months              0 days,,28,500~1000,2015-03-29
55,eurodrugs,,Registered 10 days              0 days,,14, 1~2,2015-03-29
56,cheap_euros,5,Registered 7 days              0 days,,1,1~2,2015-03-29
57,Flyfelix,4.99,Registered 1 years 3 months              0 days,,6,200~300,2015-03-29
58,blow,4.86,Registered 9 months              0 days,,25,200~300,2015-03-29
59,tzzht,5.00,Registered 8 months              4 days,,6,25~40,2015-03-29
60,joogman,4.98,Registered 2 months              1 days,,5,55~70,2015-03-29
61,cultmadeline,4.996,Registered 1 years 1 months              1 days,,10,2000~3000,2015-03-29
62,SocksRocksLocks,4.96,Registered 1 years 3 months              0 days,,6,150~200,2015-03-29
63,chipzahoy,4.894,Registered 9 months              4 days,,78,500~1000,2015-03-29
64,TheWolfOfDarknet,,Registered 6 days              5 days,,10,0,2015-03-29
65,CocaParis,4.98,Registered 1 years 3 months              0 days,,22,150~200,2015-03-29
66,AngelEyes,4.99,Registered 1 years 3 months              1 days,,9,300~500,2015-03-29
67,Cocaine_Oxy_Vape_Australia,4.79,Registered 2 months              6 days,,16,25~40,2015-03-29
68,SupplyGuy,5,Registered 15 days              0 days,,4,3~5,2015-03-29
69,theblossom,5.00,Registered 1 years 0 months              0 days,,29,200~300,2015-03-29
70,TWIXBARZ,,Registered 4 days              0 days,,5,0,2015-03-29
71,dgslabz,4.969,Registered 1 years 1 months              0 days,,24,1000~2000,2015-03-29
72,androgenie,4.88,Registered 1 years 1 months              6 days,,5,100~150,2015-03-29
73,Boggalertz2,5,Registered 2 months              0 days,,5,3~5,2015-03-29
74,Overdos3d,5,Registered 5 days              0 days,,48,1~2,2015-03-29
75,aussie,4.83,Registered 2 months              0 days,,15,70~100,2015-03-29
76,JimmytheGent,4.989,Registered 9 months              0 days,,11,500~1000,2015-03-29
77,craigman,5.00,Registered 10 months              0 days,,15,150~200,2015-03-29
78,InsideTheWhale,4.955,Registered 12 months              1 days,,95,500~1000,2015-03-29
79,ladyskywalker,4.93,Registered 8 months              0 days,,11,500~1000,2015-03-29
80,Quantum.Black.Widow,4.86,Registered 1 years 1 months              0 days,,50,300~500,2015-03-29
81,GoodmedsDK,4.97,Registered 10 months              0 days,,22,300~500,2015-03-29
82,WestCoastCure,4.88,Registered 10 months              1 days,,5,300~500,2015-03-29
83,Weed4bits,4.82,Registered 2 months              0 days,,23,100~150,2015-03-29
84,thomascheer,4.54,Registered 3 months              0 days,,79,100~150,2015-03-29
85,footstool,,Registered 6 days              0 days,,22, 3~5,2015-03-29
86,CDARWIN,4.98,Registered 4 months              0 days,,14,200~300,2015-03-29
87,Pharma-deal,,Registered 6 days              3 days,,7,0,2015-03-29
88,MoodyMayhem,4.87,Registered 1 years 3 months              5 days,,36,300~500,2015-03-29
89,midwestmedical,5.00,Registered 1 years 3 months              0 days,,6,100~150,2015-03-29
90,etimbuk,4.831,Registered 4 months              0 days,,291,1000~1500,2015-03-29
91,GreenBlvd,4.833,Registered 11 months              0 days,,4,1000~1500,2015-03-29
92,Shroomson,4.98,Registered 10 months              1 days,,1,200~300,2015-03-29
93,AtomicLove,4.99,Registered 5 months              0 days,,5,500~1000,2015-03-29
94,dankbudz,5.00,Registered 1 months              0 days,,38,25~40,2015-03-29
95,CZmadeMan,4.91,Registered 12 months              0 days,,29,70~100,2015-03-29
96,Cannaseed,4.85,Registered 1 years 1 months              0 days,,4,15~25,2015-03-29
97,HashishUK,,Registered 4 days              1 days,,4,0,2015-03-29
98,HumboldtsFinest,4.972,Registered 1 years 3 months              1 days,,4,1000~1500,2015-03-29
99,salamalejkum,4.84,Registered 1 years 1 months              0 days,,93,300~500,2015-03-29
100,OpenSource,5.00,Registered 1 years 3 months              0 days,,2,100~150,2015-03-29
101,Angelina,4.911,Registered 1 years 1 months              0 days,,27,1000~1500,2015-03-29
102,gallo666,4,Registered 1 years 1 months              4 days,,15,6~10,2015-03-29
103,rainbowbear,4.97,Registered 1 years 1 months              0 days,,18,200~300,2015-03-29
104,ProStudioEtLabore,5.00,Registered 1 years 0 months              0 days,,2,70~100,2015-03-29
105,grimreaper,4.99,Registered 11 months              0 days,,2,200~300,2015-03-29
106,cokeman,4.90,Registered 22 days              4 days,,4,70~100,2015-03-29
107,Sun-tzu,5.00,Registered 4 months              0 days,,18,15~25,2015-03-29
108,blackhand,4.996,Registered 1 years 3 months              0 days,,119,500~1000,2015-03-29
109,DrEarnhardt,4.816,Registered 1 years 3 months              0 days,,39,2000~3000,2015-03-29
110,AustralianHash,4.99,Registered 1 years 0 months              0 days,,8,200~300,2015-03-29
111,TessellatedLSD,4.98,Registered 4 months              1 days,,5,200~300,2015-03-29
112,sayno2drugs,4.988,Registered 1 years 1 months              0 days,,8,500~1000,2015-03-29
113,Bisto,4.934,Registered 1 years 1 months              0 days,,25,1000~1500,2015-03-29
114,karmasyndicate,4.945,Registered 5 months              0 days,,33,500~1000,2015-03-29
115,subzero!!,5,Registered 2 months              1 days,,12,15~25,2015-03-29
116,whiteyford,4.946,Registered 1 years 3 months              0 days,,29,500~1000,2015-03-29
117,Customcandy,4,Registered 9 days              1 days,,10,6~10,2015-03-29
118,RichPorter,4.93,Registered 1 years 3 months              4 days,,6,150~200,2015-03-29
119,SomeonewhoISme,5.00,Registered 4 months              0 days,,5,300~500,2015-03-29
120,Drug.King,5,Registered 14 days              0 days,,15,10~15,2015-03-29
121,axa,5.00,Registered 1 years 1 months              0 days,,12,300~500,2015-03-29
122,igi123,4.98,Registered 1 years 0 months              0 days,,6,300~500,2015-03-29
123,UrLocalBudTender,5.00,Registered 1 months              1 days,,20,40~55,2015-03-29
124,krautling,4.96,Registered 9 months              0 days,,10,200~300,2015-03-29
125,OzJuice,5.00,Registered 4 months              0 days,,42,40~55,2015-03-29
126,Republic,5.00,Registered 1 years 1 months              0 days,,2,100~150,2015-03-29
127,Thefairtrader,4.61,Registered 1 years 0 months              0 days,,31,300~500,2015-03-29
128,digimon,5.00,Registered 6 months              0 days,,7,100~150,2015-03-29
129,TerraGreen,4.94,Registered 9 months              5 days,,1,70~100,2015-03-29
130,Bamsefar,5.00,Registered 3 months              6 days,,15,70~100,2015-03-29
131,lifecare,4.71,Registered 10 months              0 days,,9,150~200,2015-03-29
132,Noogz,4.66,Registered 2 months              0 days,,11,55~70,2015-03-29
133,stiffstyles,4.99,Registered 1 years 1 months              0 days,,106,500~1000,2015-03-29
134,UKChemicals,5.00,Registered 5 months              0 days,,6,100~150,2015-03-29
135,fulltime,5.00,Registered 24 days              1 days,,8,25~40,2015-03-29
136,canadianforger,4.981,Registered 1 years 3 months              0 days,,49,1000~2000,2015-03-29
137,fakeasanything,4.827,Registered 1 years 1 months              0 days,,6,1000~1500,2015-03-29
138,QualityWeed,4.997,Registered 1 years 1 months              0 days,,10,500~1000,2015-03-29
139,b1g1mpact,4.82,Registered 1 years 1 months              4 days,,50,300~500,2015-03-29
140,Mike,4.61,Registered 1 years 3 months              0 days,,73,55~70,2015-03-29
141,Adderall,4.66,Registered 1 years 3 months              1 days,,7,55~70,2015-03-29
142,rabbithole,4.99,Registered 1 years 1 months              0 days,,2,500~1000,2015-03-29
143,aftershop,4.91,Registered 5 months              0 days,,8,100~150,2015-03-29
144,sonicboom,4,Registered 1 years 3 months              4 days,,3,10~15,2015-03-29
145,sambalam8,4.96,Registered 1 years 1 months              1 days,,7,300~500,2015-03-29
