,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 9 months              0 days,,33,200~300,2014-12-01
1,HumboldtFarms,4.90,Registered 3 months              1 days,,31,300~500,2014-12-01
2,DeWeed,4.91,Registered 7 months              0 days,,3,70~100,2014-12-01
3,ProxyKing,,Registered 2 months              0 days,,4,0,2014-12-01
4,MITAK,5.00,Registered 1 months              0 days,,11,10~15,2014-12-01
5,GrandWizardsLair,4.98,Registered 10 months              0 days,,6,200~300,2014-12-01
6,littlegoblin,4.93,Registered 9 months              0 days,,15,200~300,2014-12-01
7,Rebel_Alliance,4.995,Registered 9 months              0 days,,7,500~1000,2014-12-01
8,ThePartyDepot,5.00,Registered 6 months              3 days,,4,100~150,2014-12-01
9,cossacks,4.98,Registered 8 months              0 days,,3,500~1000,2014-12-01
10,reximusmaximus,5.00,Registered 23 days              0 days,,10,40~55,2014-12-01
11,Drug.Store,,Registered 22 days              0 days,,67,0,2014-12-01
12,SeattlesBest,4.97,Registered 11 months              1 days,,7,300~500,2014-12-01
13,Comebackhaze48,4.91,Registered 6 months              1 days,,29,70~100,2014-12-01
14,AGP,4.93,Registered 8 months              0 days,,7,100~150,2014-12-01
15,Top_Gear_UK,4.850,Registered 9 months              0 days,,37,1000+,2014-12-01
16,RCsupplierAG,4.77,Registered 1 months              0 days,,4,70~100,2014-12-01
17,xinhai,4.971,Registered 9 months              0 days,,11,1000+,2014-12-01
18,CashCo,5.00,Registered 9 months              2 days,,9,100~150,2014-12-01
19,indianpilldaddy,5.00,Registered 9 months              0 days,,137,100~150,2014-12-01
20,OzVEGAS,5,Registered 11 days              1 days,,7,1~2,2014-12-01
21,RealAidoneus,5.00,Registered 9 months              4 days,,3,200~300,2014-12-01
22,TestSubject,5.00,Registered 9 months              0 days,,3,55~70,2014-12-01
23,Perron,5.00,Registered 3 months              0 days,,19,300~500,2014-12-01
24,GoingPostal,4.970,Registered 11 months              0 days,,98,1000+,2014-12-01
25,Dimercurio,5.000,Registered 7 months              0 days,,2,500~1000,2014-12-01
26,MrKidX,4.93,Registered 7 months              0 days,,15,25~40,2014-12-01
27,themoneyteam777,4.96,Registered 4 months              1 days,,12,70~100,2014-12-01
28,purebase,4.85,Registered 6 months             On Vacation Mode since 6 hours,,14,200~300,2014-12-01
29,WALLSTREETx2,5.000,Registered 9 months              0 days,,31,1000+,2014-12-01
30,Addies,5,Registered 9 months              0 days,,2,6~10,2014-12-01
31,mollyjohnson,4.66,Registered 9 months              0 days,,2,100~150,2014-12-01
32,knappen,5,Registered 17 days              0 days,,7,1~2,2014-12-01
33,TheXFactor,4.92,Registered 6 months              0 days,,11,150~200,2014-12-01
34,t3h_fonz,5.00,Registered 16 days              0 days,,19,10~15,2014-12-01
35,1dboladay,4.19,Registered 8 months              0 days,,14,25~40,2014-12-01
36,AussieExpress,5.00,Registered 6 months              2 days,,1,25~40,2014-12-01
37,Meds2Buy,5.00,Registered 5 months              1 days,,82,25~40,2014-12-01
38,Kiefernzapfen,5.00,Registered 1 months              0 days,,6,15~25,2014-12-01
39,Fire_Fire,4.98,Registered 9 months              1 days,,7,300~500,2014-12-01
40,Codex,5,Registered 24 days              0 days,,6,10~15,2014-12-01
41,babykale420,4.97,Registered 9 months              0 days,,17,150~200,2014-12-01
42,summertime,4.961,Registered 11 months              0 days,,10,500~1000,2014-12-01
43,WeRoll,4.82,Registered 10 months              0 days,,11,300~500,2014-12-01
44,mossman,5,Registered 6 months              1 days,,1,6~10,2014-12-01
45,Premiumgear,5.00,Registered 8 months              1 days,,12,200~300,2014-12-01
46,bostongeorge14,4.97,Registered 2 months              0 days,,29,300~500,2014-12-01
47,CrazedChemist,5.00,Registered 1 months              0 days,,11,15~25,2014-12-01
48,sereal,4.98,Registered 11 months              0 days,,35,100~150,2014-12-01
49,ShopAgent,4.76,Registered 8 months              0 days,,58,100~150,2014-12-01
50,T5_NBOMe,4.10,Registered 9 months              0 days,,29,40~55,2014-12-01
51,Flyfelix,4.99,Registered 11 months              0 days,,6,150~200,2014-12-01
52,blow,4.77,Registered 5 months              0 days,,20,100~150,2014-12-01
53,SocksRocksLocks,4.95,Registered 11 months              1 days,,7,100~150,2014-12-01
54,chipzahoy,4.97,Registered 5 months              0 days,,81,300~500,2014-12-01
55,alphadweller,5,Registered 2 months              1 days,,4,6~10,2014-12-01
56,theblossom,4.97,Registered 9 months              0 days,,16,150~200,2014-12-01
57,Recoil,4.94,Registered 3 months              1 days,,4,100~150,2014-12-01
58,dgslabz,4.976,Registered 10 months              1 days,,26,1000+,2014-12-01
59,androgenie,4.91,Registered 9 months              1 days,,3,70~100,2014-12-01
60,CousinMolly,4,Registered 11 months              0 days,,5,6~10,2014-12-01
61,WeedSamaritan,4.843,Registered 9 months              2 days,,14,500~1000,2014-12-01
62,YouOnPills,5,Registered 23 days              0 days,,12,6~10,2014-12-01
