,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 1 months              0 days,,64,1000~1500,2015-04-04
1,HumboldtFarms,4.931,Registered 7 months              0 days,,53,2000~3000,2015-04-04
2,GrandWizardsLair,4.98,Registered 1 years 2 months              0 days,,6,300~500,2015-04-04
3,galaxytreez,5.00,Registered 1 months              0 days,,9,15~25,2015-04-04
4,xinhai,4.973,Registered 1 years 1 months              0 days,,13,2000~3000,2015-04-04
5,indianpilldaddy,5.00,Registered 1 years 1 months              0 days,,157,300~500,2015-04-04
6,GoingPostal,4.964,Registered 1 years 3 months              0 days,,105,3000~4000,2015-04-04
7,Dimercurio,5.000,Registered 12 months              0 days,,11,1000~1500,2015-04-04
8,MitchHedberg,5,Registered 12 days              0 days,,8,10~15,2015-04-04
9,goodfornothing,4.99,Registered 1 years 3 months              0 days,,28,150~200,2015-04-04
10,OzAlpha,4.97,Registered 1 years 1 months              0 days,,17,500~1000,2015-04-04
11,t3h_fonz,4.95,Registered 4 months              0 days,,17,55~70,2015-04-04
12,MIcasa-SUcasa,5.00,Registered 2 months              1 days,,18,15~25,2015-04-04
13,babykale420,4.98,Registered 1 years 1 months              0 days,,15,300~500,2015-04-04
14,CrazedChemist,5.00,Registered 5 months              0 days,,17,300~500,2015-04-04
15,blow,4.83,Registered 9 months              0 days,,29,200~300,2015-04-04
16,joogman,4.98,Registered 2 months              0 days,,5,70~100,2015-04-04
17,cultmadeline,4.997,Registered 1 years 1 months              0 days,,8,2000~3000,2015-04-04
18,SmileyPostman,5.00,Registered 14 days              0 days,,6,25~40,2015-04-04
19,SocksRocksLocks,4.96,Registered 1 years 3 months              0 days,,4,150~200,2015-04-04
20,chipzahoy,4.896,Registered 9 months              0 days,,78,500~1000,2015-04-04
21,CocaParis,4.99,Registered 1 years 3 months              0 days,,21,150~200,2015-04-04
22,Cocaine_Oxy_Vape_Australia,5.00,Registered 2 months              0 days,,7,25~40,2015-04-04
23,theblossom,4.98,Registered 1 years 1 months              0 days,,29,200~300,2015-04-04
24,TWIXBARZ,5,Registered 12 days              0 days,,5,3~5,2015-04-04
25,DiscountedElectronics,,Registered 2 days              0 days,,4,0,2015-04-04
26,dgslabz,4.969,Registered 1 years 2 months              0 days,,21,2000~3000,2015-04-04
27,JimmytheGent,4.981,Registered 9 months              0 days,,11,500~1000,2015-04-04
28,craigman,5.00,Registered 11 months              0 days,,17,150~200,2015-04-04
29,InsideTheWhale,4.946,Registered 1 years 0 months              0 days,,94,500~1000,2015-04-04
30,GoodmedsDK,4.97,Registered 10 months              1 days,,22,300~500,2015-04-04
31,thomascheer,4.55,Registered 3 months              0 days,,79,100~150,2015-04-04
32,footstool,5,Registered 13 days              0 days,,22,6~10,2015-04-04
33,CDARWIN,4.98,Registered 4 months              0 days,,14,200~300,2015-04-04
34,MoodyMayhem,4.87,Registered 1 years 3 months              0 days,,36,300~500,2015-04-04
35,etimbuk,4.837,Registered 4 months              0 days,,291,1000~1500,2015-04-04
36,microgirlmonroe,4.87,Registered 2 months              0 days,,20,40~55,2015-04-04
37,dankbudz,5.00,Registered 1 months              0 days,,40,25~40,2015-04-04
38,Mephman,5.00,Registered 9 months              0 days,,10,300~500,2015-04-04
39,Angelina,4.911,Registered 1 years 2 months              0 days,,27,1000~1500,2015-04-04
40,rainbowbear,4.97,Registered 1 years 1 months              0 days,,18,200~300,2015-04-04
41,DrEarnhardt,4.815,Registered 1 years 3 months              0 days,,55,2000~3000,2015-04-04
42,sayno2drugs,4.988,Registered 1 years 1 months              0 days,,11,500~1000,2015-04-04
43,SomeonewhoISme,5.00,Registered 4 months              0 days,,5,300~500,2015-04-04
44,axa,5.00,Registered 1 years 1 months              0 days,,11,300~500,2015-04-04
45,krautling,4.96,Registered 10 months              0 days,,10,200~300,2015-04-04
46,OzJuice,5.00,Registered 4 months              0 days,,51,55~70,2015-04-04
47,digimon,5.00,Registered 6 months              0 days,,9,100~150,2015-04-04
48,stiffstyles,4.99,Registered 1 years 1 months              0 days,,102,500~1000,2015-04-04
49,UKChemicals,5.00,Registered 5 months              0 days,,7,100~150,2015-04-04
50,canadianforger,4.982,Registered 1 years 3 months              0 days,,50,1000~2000,2015-04-04
51,b1g1mpact,4.82,Registered 1 years 1 months              2 days,,50,300~500,2015-04-04
52,Mike,4.61,Registered 1 years 3 months              0 days,,55,55~70,2015-04-04
53,MagicMan,5.00,Registered 4 months              0 days,,2,70~100,2015-04-04
54,ProGear,4.953,Registered 6 months              0 days,,19,500~1000,2015-04-04
55,GnarlyGnome,4.97,Registered 8 months              0 days,,13,100~150,2015-04-04
56,Talking_Tom,5.00,Registered 4 months              0 days,,18,40~55,2015-04-04
57,ONAXKing,4.74,Registered 1 months              0 days,,4,70~100,2015-04-04
58,NextDayValium,5.00,Registered 1 years 0 months              0 days,,3,200~300,2015-04-04
59,jesusofrave,5,Registered 1 years 3 months              0 days,,12,6~10,2015-04-04
60,theRoadLessToxic,4.96,Registered 4 months              0 days,,24,150~200,2015-04-04
61,jacobslvr,5.00,Registered 2 months              0 days,,14,70~100,2015-04-04
62,DRmagic,4.98,Registered 1 years 3 months              0 days,,6,300~500,2015-04-04
63,EZTest,4.96,Registered 1 years 1 months              0 days,,53,300~500,2015-04-04
64,A1CRACK,5,Registered 11 days              0 days,,7,6~10,2015-04-04
65,bionik,4.94,Registered 1 years 1 months              0 days,,11,200~300,2015-04-04
66,maligan,5.000,Registered 1 years 3 months              0 days,,10,500~1000,2015-04-04
67,PharmacyNorway,4,Registered 4 months              0 days,,6,6~10,2015-04-04
68,cannabisrailroad,4.99,Registered 5 months              0 days,,5,300~500,2015-04-04
69,HurryUpandBuy,4.66,Registered 2 months              0 days,,12,70~100,2015-04-04
70,Dr-Lude,4.91,Registered 2 months              0 days,,8,25~40,2015-04-04
71,TrustedFOX,5,Registered 1 months              0 days,,6,1~2,2015-04-04
72,TheEntity,4.94,Registered 1 years 1 months              0 days,,5,300~500,2015-04-04
73,GreenMountainMan,4.93,Registered 7 months              0 days,,15,300~500,2015-04-04
74,Montfort,4.915,Registered 8 months              0 days,,82,500~1000,2015-04-04
75,WellnessCenter,5.00,Registered 28 days              0 days,,41,100~150,2015-04-04
76,snakeoil,4.98,Registered 1 years 1 months              0 days,,7,200~300,2015-04-04
77,bestaussiegear,4.944,Registered 9 months              0 days,,23,500~1000,2015-04-04
