,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,indianpilldaddy,,,,,,2014-10-23
1,Perron,5.00,Registered 1 months 29 days              1 hours,,39,150~200,2014-10-23
2,GoingPostal,4.969,Registered 10 months 7 days              3 hours,,95,1000+,2014-10-23
3,earthworld777,5,Registered 5 months 12 days              4 months 16 days,,6,1~2,2014-10-23
4,replicator,,,,,,2014-10-23
5,WALLSTREETx2,5.000,Registered 8 months 8 days              0 hours,,16,1000+,2014-10-23
6,topdeals,4.37,Registered 8 months 1 days              7 months 12 days,,14,25~40,2014-10-23
7,mollyjohnson,,,,,,2014-10-23
8,TOPSHOP,5.00,Registered 2 months 6 days              2 hours,,15,15~25,2014-10-23
9,CornerApothecary,5.00,Registered 7 months 28 days              1 days 1 hours,,1,55~70,2014-10-23
10,Addyshack,4.975,Registered 9 months 29 days              2 days 3 hours,,18,500~1000,2014-10-23
11,Mann-Drog,4.87,Registered 1 months 14 days              8 hours,,1,25~40,2014-10-23
12,Kiefernzapfen,,Registered 5 days              21 hours,,4,0,2014-10-23
13,summertime,4.953,Registered 10 months 21 days              0 hours,,9,500~1000,2014-10-23
14,bostongeorge14,4.98,Registered 1 months 11 days              0 hours,,18,100~150,2014-10-23
15,tomsmith0626,4.88,Registered 8 months 22 days              1 hours,,7,150~200,2014-10-23
16,ShopAgent,,,,,,2014-10-23
17,JackRabbitSilms,,Registered 6 days              1 days 9 hours,,3,0,2014-10-23
18,blow,4.84,Registered 3 months 27 days              0 hours,,20,70~100,2014-10-23
19,CocaParis,4.97,Registered 10 months 3 days              0 hours,,7,70~100,2014-10-23
20,theblossom,,,,,,2014-10-23
21,Recoil,5.00,Registered 2 months 3 days              2 hours,,4,25~40,2014-10-23
22,dirt_cheap_china,,Registered 5 days              5 hours,,31,0,2014-10-23
23,cheqdropz,,,,,,2014-10-23
24,Febbraio2468,4.81,Registered 10 months 17 days              2 months 2 days,,7,70~100,2014-10-23
25,ladyskywalker,5.00,Registered 3 months 21 days              16 hours,,6,150~200,2014-10-23
26,sweshroom,,,,,,2014-10-23
27,GreenBlvd,4.870,Registered 6 months 7 days              0 hours,,4,500~1000,2014-10-23
