,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 9 months              0 days,,29,300~500,2014-12-12
1,brother_satellite,,Registered 2 days              1 days,,4,0,2014-12-12
2,HumboldtFarms,4.95,Registered 3 months              0 days,,26,500~1000,2014-12-12
3,DeWeed,4.91,Registered 7 months              4 days,,3,70~100,2014-12-12
4,ProxyKing,,Registered 2 months              1 days,,4, 1~2,2014-12-12
5,MITAK,5.00,Registered 2 months              0 days,,11,15~25,2014-12-12
6,-TarNation-,5.00,Registered 26 days              0 days,,5,25~40,2014-12-12
7,GrandWizardsLair,,,,,,2014-12-12
8,littlegoblin,4.93,Registered 9 months              0 days,,18,300~500,2014-12-12
9,Rebel_Alliance,4.989,Registered 10 months              0 days,,7,500~1000,2014-12-12
10,cossacks,,,,,,2014-12-12
11,reximusmaximus,5.00,Registered 1 months              0 days,,8,100~150,2014-12-12
12,SeattlesBest,4.973,Registered 1 years 0 months              0 days,,10,500~1000,2014-12-12
13,checkpoint,4.93,Registered 10 months              0 days,,37,100~150,2014-12-12
14,AGP,,,,,,2014-12-12
15,Top_Gear_UK,,,,,,2014-12-12
16,RCsupplierAG,4.75,Registered 1 months              1 days,,6,70~100,2014-12-12
17,HappyHippy2.0,4.98,Registered 9 months              0 days,,26,200~300,2014-12-12
18,AmsterdamOnline,4.98,Registered 3 months              0 days,,20,55~70,2014-12-12
19,hogstandard,5.00,Registered 8 months              0 days,,8,70~100,2014-12-12
20,xinhai,4.968,Registered 10 months              0 days,,13,1000+,2014-12-12
21,CashCo,5.00,Registered 9 months              1 days,,9,100~150,2014-12-12
22,indianpilldaddy,5.00,Registered 10 months              0 days,,141,150~200,2014-12-12
23,RealAidoneus,5.00,Registered 9 months              1 days,,3,200~300,2014-12-12
24,TestSubject,5.00,Registered 10 months              0 days,,3,55~70,2014-12-12
25,Perron,5.00,Registered 3 months              0 days,,24,300~500,2014-12-12
26,GoingPostal,4.963,Registered 11 months              0 days,,97,1000+,2014-12-12
27,Dimercurio,5.000,Registered 8 months              0 days,,15,500~1000,2014-12-12
28,MrKidX,4.95,Registered 7 months              0 days,,14,55~70,2014-12-12
29,weed4you,4.998,Registered 11 months              0 days,,6,500~1000,2014-12-12
30,HumboldtHerbs,5,Registered 2 months              0 days,,20,3~5,2014-12-12
31,pharmerjo,4.96,Registered 8 months              0 days,,6,200~300,2014-12-12
32,WALLSTREETx2,5.000,Registered 9 months              0 days,,26,1000+,2014-12-12
33,mollyjohnson,4.71,Registered 9 months              0 days,,2,100~150,2014-12-12
34,OregonTrail,5,Registered 23 days              0 days,,1,6~10,2014-12-12
35,knappen,5,Registered 28 days              0 days,,7,6~10,2014-12-12
36,TheXFactor,4.94,Registered 6 months              0 days,,11,150~200,2014-12-12
37,t3h_fonz,5.00,Registered 27 days              0 days,,18,25~40,2014-12-12
38,thcsupport,5,Registered 1 months              0 days,,4,6~10,2014-12-12
39,1dboladay,,,,,,2014-12-12
40,bcndrugs,4.673,Registered 5 months              3 days,,7,500~1000,2014-12-12
41,OrangeHill,5,Registered 24 days              0 days,,1,3~5,2014-12-12
42,Addyshack,4.973,Registered 11 months              0 days,,10,1000+,2014-12-12
43,AussieExpress,5.00,Registered 7 months              4 days,,1,25~40,2014-12-12
44,AmsterdamExport,4.89,Registered 29 days              0 days,,9,25~40,2014-12-12
45,Mann-Drog,4.95,Registered 3 months              0 days,,1,70~100,2014-12-12
46,Meds2Buy,5.00,Registered 6 months              0 days,,82,40~55,2014-12-12
47,tinacmarks,5,Registered 11 days              0 days,,62,1~2,2014-12-12
48,Kiefernzapfen,4.97,Registered 1 months              1 days,,6,40~55,2014-12-12
49,HighGirl,5,Registered 1 months              0 days,,1,1~2,2014-12-12
50,mampulver,5,Registered 3 days              0 days,,6,1~2,2014-12-12
51,babykale420,4.97,Registered 10 months              0 days,,17,200~300,2014-12-12
52,summertime,4.955,Registered 1 years 0 months              0 days,,11,1000+,2014-12-12
53,WeRoll,4.84,Registered 11 months              0 days,,6,300~500,2014-12-12
54,mossman,5,Registered 6 months              0 days,,1,6~10,2014-12-12
55,cocktails,5,Registered 21 days              0 days,,9,6~10,2014-12-12
56,Premiumgear,5.00,Registered 8 months              0 days,,15,200~300,2014-12-12
57,bostongeorge14,4.92,Registered 3 months              0 days,,46,500~1000,2014-12-12
58,CrazedChemist,5.00,Registered 1 months              0 days,,12,25~40,2014-12-12
59,sereal,4.98,Registered 1 years 0 months              0 days,,35,100~150,2014-12-12
60,ShopAgent,4.77,Registered 8 months              0 days,,58,150~200,2014-12-12
61,T5_NBOMe,4.36,Registered 10 months              0 days,,30,55~70,2014-12-12
62,Walt-Disney,4.97,Registered 1 months              0 days,,10,40~55,2014-12-12
63,Flyfelix,4.99,Registered 11 months              0 days,,6,150~200,2014-12-12
64,blow,4.77,Registered 5 months              0 days,,17,100~150,2014-12-12
65,AngelEyes,4.99,Registered 1 years 0 months              0 days,,16,200~300,2014-12-12
66,rx4cheap,5.00,Registered 7 months              0 days,,7,100~150,2014-12-12
67,theblossom,4.97,Registered 9 months              1 days,,25,150~200,2014-12-12
68,Recoil,4.94,Registered 3 months              0 days,,4,100~150,2014-12-12
69,dgslabz,4.977,Registered 10 months              1 days,,24,1000+,2014-12-12
70,androgenie,4.84,Registered 10 months              0 days,,3,70~100,2014-12-12
71,WeedSamaritan,4.850,Registered 10 months              0 days,,16,1000+,2014-12-12
72,KushDepot,4.91,Registered 10 months              2 days,,4,70~100,2014-12-12
73,dirt_cheap_china,5,Registered 1 months              0 days,,35,3~5,2014-12-12
74,JimmytheGent,5.00,Registered 5 months              0 days,,8,300~500,2014-12-12
75,craigman,5.00,Registered 7 months              0 days,,16,25~40,2014-12-12
76,AL-LADin,,,,,,2014-12-12
77,Quantum.Black.Widow,4.93,Registered 9 months              0 days,,31,300~500,2014-12-12
78,GoodmedsDK,4.97,Registered 7 months              0 days,,24,200~300,2014-12-12
79,WestCoastCure,4.82,Registered 6 months              0 days,,20,150~200,2014-12-12
80,BudBuddy,5.00,Registered 5 months              0 days,,2,25~40,2014-12-12
81,thomascheer,,,,,,2014-12-12
82,CDARWIN,4.93,Registered 1 months              0 days,,8,55~70,2014-12-12
83,MoodyMayhem,4.81,Registered 12 months              0 days,,28,300~500,2014-12-12
84,midwestmedical,5.00,Registered 11 months              0 days,,6,40~55,2014-12-12
85,etimbuk,4.62,Registered 1 months              0 days,,154,100~150,2014-12-12
86,GreenBlvd,4.862,Registered 7 months              0 days,,2,500~1000,2014-12-12
87,Shroomson,4.98,Registered 7 months              0 days,,2,70~100,2014-12-12
88,MollyMuse,,,,,,2014-12-12
89,Zorr0,,Registered 8 days              2 days,,6,0,2014-12-12
90,Hollands-Best,4.86,Registered 7 months              0 days,,53,300~500,2014-12-12
91,AtomicLove,5.00,Registered 2 months              0 days,,7,100~150,2014-12-12
92,boosie5150,4.993,Registered 8 months              0 days,,19,1000+,2014-12-12
