,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,HumboldtFarms,,,,,,2015-05-15
1,oxyking,5.00,Registered 11 months              0 days,,1,100~150,2015-05-15
2,ReDEyE,4.99,Registered 5 months              0 days,,9,300~500,2015-05-15
3,GrandWizardsLair,4.98,Registered 1 years 3 months              0 days,,2,300~500,2015-05-15
4,littlegoblin,4.913,Registered 1 years 2 months              0 days,,16,500~1000,2015-05-15
5,Rebel_Alliance,4.993,Registered 1 years 3 months              0 days,,7,1000~1500,2015-05-15
6,reximusmaximus,4.999,Registered 6 months              0 days,,11,1000~1500,2015-05-15
7,SeattlesBest,4.976,Registered 1 years 5 months              0 days,,25,500~1000,2015-05-15
8,checkpoint,4.98,Registered 1 years 3 months              1 days,,17,500~1000,2015-05-15
9,AGP,4.95,Registered 1 years 2 months              0 days,,3,150~200,2015-05-15
10,HappyHippy2.0,,,,,,2015-05-15
11,hogstandard,,,,,,2015-05-15
12,xinhai,4.976,Registered 1 years 3 months              0 days,,12,2000~3000,2015-05-15
13,indianpilldaddy,4.98,Registered 1 years 3 months              0 days,,158,300~500,2015-05-15
14,RealAidoneus,4.98,Registered 1 years 2 months              0 days,,2,300~500,2015-05-15
15,GoingPostal,,,,,,2015-05-15
16,Dimercurio,5.000,Registered 1 years 1 months              0 days,,6,1000~1500,2015-05-15
17,plugsister,5,Registered 1 months              1 days,,9,10~15,2015-05-15
18,HumboldtHerbs,5.00,Registered 7 months              6 days,,20,40~55,2015-05-15
19,OzAlpha,4.970,Registered 1 years 2 months              0 days,,25,500~1000,2015-05-15
20,pharmerjo,4.94,Registered 1 years 1 months              0 days,,6,300~500,2015-05-15
21,WALLSTREETx2,5.000,Registered 1 years 2 months              1 days,,5,3000~4000,2015-05-15
22,OregonTrail,5.00,Registered 5 months              0 days,,6,300~500,2015-05-15
23,TheXFactor,4.86,Registered 11 months              0 days,,5,300~500,2015-05-15
24,Addyshack,4.964,Registered 1 years 4 months              4 days,,19,1000~2000,2015-05-15
25,AussieExpress,4.99,Registered 1 years 0 months              0 days,,5,100~150,2015-05-15
26,Meds2Buy,4.76,Registered 11 months              0 days,,82,150~200,2015-05-15
27,tinacmarks,4.69,Registered 5 months              0 days,,64,15~25,2015-05-15
28,Kiefernzapfen,4.97,Registered 6 months              0 days,,8,200~300,2015-05-15
29,krytocratic_tyranny,5,Registered 14 days              0 days,,3,1~2,2015-05-15
30,MIcasa-SUcasa,,,,,,2015-05-15
31,summertime,4.941,Registered 1 years 5 months              0 days,,11,1000~2000,2015-05-15
32,salviana,,,,,,2015-05-15
33,Premiumgear,5.00,Registered 1 years 1 months              0 days,,11,200~300,2015-05-15
34,foxygirl,,,,,,2015-05-15
35,T5_NBOMe,4.738,Registered 1 years 2 months              0 days,,34,500~1000,2015-05-15
36,eurodrugs,4,Registered 1 months              0 days,,17,15~25,2015-05-15
37,Walt-Disney,4.98,Registered 6 months              0 days,,22,200~300,2015-05-15
38,Flyfelix,4.99,Registered 1 years 4 months              0 days,,24,200~300,2015-05-15
39,joogman,,,,,,2015-05-15
40,GatekeeperProject,,Registered 2 days              0 days,,5,0,2015-05-15
41,cultmadeline,5.000,Registered 1 years 2 months              0 days,,16,2000~3000,2015-05-15
42,black-kush,5.00,Registered 1 months              0 days,,14,25~40,2015-05-15
43,Eos,,,,,,2015-05-15
44,brownjames,4.95,Registered 1 years 2 months              0 days,,6,300~500,2015-05-15
45,SmileyPostman,,,,,,2015-05-15
46,Discounts_R_Us,4.95,Registered 1 months              0 days,,14,100~150,2015-05-15
47,SocksRocksLocks,4.92,Registered 1 years 4 months              1 days,,11,150~200,2015-05-15
48,chipzahoy,,,,,,2015-05-15
49,TheWolfOfDarknet,5,Registered 1 months              0 days,,9,6~10,2015-05-15
50,AngelEyes,,,,,,2015-05-15
51,SupplyGuy,,,,,,2015-05-15
52,theblossom,,,,,,2015-05-15
53,dgslabz,4.957,Registered 1 years 3 months              2 days,,32,2000~3000,2015-05-15
54,androgenie,4.89,Registered 1 years 3 months              5 days,,3,150~200,2015-05-15
55,precurs-shop,,,,,,2015-05-15
56,Overdos3d,,,,,,2015-05-15
57,diondibra,5.00,Registered 4 months              0 days,,8,100~150,2015-05-15
58,craigman,4.99,Registered 1 years 0 months              0 days,,17,200~300,2015-05-15
59,Febbraio2468,4.81,Registered 1 years 5 months              0 days,,5,100~150,2015-05-15
60,InsideTheWhale,4.953,Registered 1 years 1 months              0 days,,85,1000~1500,2015-05-15
61,ladyskywalker,4.949,Registered 10 months              0 days,,12,500~1000,2015-05-15
62,shoeshunge,4.99,Registered 1 years 0 months              0 days,,2,500~1000,2015-05-15
63,Quantum.Black.Widow,4.83,Registered 1 years 2 months              0 days,,48,300~500,2015-05-15
64,GoodmedsDK,4.97,Registered 1 years 0 months              0 days,,22,300~500,2015-05-15
65,thomascheer,,,,,,2015-05-15
66,footstool,4.92,Registered 1 months              0 days,,10,55~70,2015-05-15
67,Pharma-deal,5,Registered 1 months              0 days,,72,6~10,2015-05-15
68,etimbuk,,,,,,2015-05-15
69,AtomicLove,5.000,Registered 7 months              0 days,,8,500~1000,2015-05-15
70,TorCollective,5,Registered 1 months              0 days,,4,3~5,2015-05-15
71,microgirlmonroe,,,,,,2015-05-15
72,CZmadeMan,,,,,,2015-05-15
73,Mephman,4.872,Registered 10 months              0 days,,9,500~1000,2015-05-15
74,HumboldtsFinest,4.971,Registered 1 years 5 months              1 days,,2,1000~1500,2015-05-15
75,salamalejkum,,,,,,2015-05-15
76,Angelina,,,,,,2015-05-15
77,rainbowbear,,,,,,2015-05-15
78,Sun-tzu,,,,,,2015-05-15
79,CallMeJoe,4.99,Registered 11 months             On Vacation Mode since 7 hours,,9,200~300,2015-05-15
80,blackhand,4.997,Registered 1 years 5 months              0 days,,119,1000~1500,2015-05-15
81,sayno2drugs,,,,,,2015-05-15
82,ozgreen,5.00,Registered 1 months              0 days,,10,15~25,2015-05-15
83,Bisto,4.929,Registered 1 years 2 months              0 days,,19,1000~1500,2015-05-15
84,karmasyndicate,4.955,Registered 7 months              0 days,,28,1000~1500,2015-05-15
85,whiteyford,4.951,Registered 1 years 4 months              0 days,,24,1000~1500,2015-05-15
86,Customcandy,,,,,,2015-05-15
87,SomeonewhoISme,5.00,Registered 6 months              0 days,,5,300~500,2015-05-15
88,axa,,,,,,2015-05-15
89,igi123,4.99,Registered 1 years 2 months              0 days,,9,300~500,2015-05-15
90,UrLocalBudTender,,,,,,2015-05-15
91,krautling,,,,,,2015-05-15
92,OzJuice,,,,,,2015-05-15
93,Republic,5.00,Registered 1 years 2 months              0 days,,1,100~150,2015-05-15
94,Thefairtrader,4.67,Registered 1 years 2 months              0 days,,35,500~1000,2015-05-15
95,Praetorian,4.971,Registered 1 years 3 months              0 days,,5,500~1000,2015-05-15
96,lifecare,4.77,Registered 12 months              2 days,,7,200~300,2015-05-15
97,Noogz,4.85,Registered 3 months              0 days,,20,300~500,2015-05-15
98,stiffstyles,,,,,,2015-05-15
99,UKChemicals,5.00,Registered 6 months              0 days,,4,150~200,2015-05-15
100,fulltime,4.88,Registered 2 months              0 days,,20,200~300,2015-05-15
101,canadianforger,,,,,,2015-05-15
102,b1g1mpact,,,,,,2015-05-15
103,Adderall,4.69,Registered 1 years 5 months              0 days,,7,55~70,2015-05-15
104,rabbithole,4.995,Registered 1 years 2 months              0 days,,3,500~1000,2015-05-15
105,ProGear,4.941,Registered 8 months              0 days,,18,1000~1500,2015-05-15
106,sambalam8,4.95,Registered 1 years 2 months              0 days,,10,500~1000,2015-05-15
107,TheStimGuy,4.99,Registered 1 months              0 days,,27,150~200,2015-05-15
108,GnarlyGnome,,,,,,2015-05-15
109,Talking_Tom,,,,,,2015-05-15
110,HigherStandards,4.90,Registered 6 months              1 days,,5,55~70,2015-05-15
111,Kino,4.97,Registered 1 months              0 days,,5,70~100,2015-05-15
112,MrGuapo,,Registered 18 days              1 days,,18,0,2015-05-15
113,OZ-TEAM,4.998,Registered 1 years 1 months              0 days,,20,500~1000,2015-05-15
114,Halaburton,4.87,Registered 1 years 1 months              0 days,,4,100~150,2015-05-15
115,jesusofrave,5,Registered 1 years 5 months              1 days,,12,10~15,2015-05-15
116,theRoadLessToxic,,,,,,2015-05-15
117,jacobslvr,,,,,,2015-05-15
118,rumpelstilzzen,,,,,,2015-05-15
119,DRmagic,4.98,Registered 1 years 5 months              0 days,,3,300~500,2015-05-15
120,EZTest,,,,,,2015-05-15
121,europedrugs,4.932,Registered 1 years 1 months              0 days,,28,500~1000,2015-05-15
122,JenJen,4.99,Registered 6 months              0 days,,15,500~1000,2015-05-15
123,Fanta_King,5.00,Registered 2 months              0 days,,5,40~55,2015-05-15
124,A1CRACK,4.64,Registered 1 months              0 days,,6,70~100,2015-05-15
125,psychotropix,4.984,Registered 12 months              0 days,,85,1000~2000,2015-05-15
126,Northwest_Nuggets,,,,,,2015-05-15
127,TS420,5.00,Registered 1 months              0 days,,23,70~100,2015-05-15
128,UltraViolet-Agora,5.00,Registered 4 months              0 days,,3,15~25,2015-05-15
129,ickysticky,,,,,,2015-05-15
130,MarcelKetman,4.943,Registered 1 years 2 months              0 days,,31,2000~3000,2015-05-15
131,MrSaturn,4.98,Registered 1 years 2 months              0 days,,7,500~1000,2015-05-15
132,Chroncentrates,5.00,Registered 20 days              0 days,,13,55~70,2015-05-15
133,bionik,4.97,Registered 1 years 2 months              0 days,,11,200~300,2015-05-15
