,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 1 months              0 days,,61,1000~1500,2015-04-03
1,HumboldtFarms,4.930,Registered 7 months              0 days,,48,2000~3000,2015-04-03
2,ReDEyE,4.99,Registered 3 months              0 days,,9,200~300,2015-04-03
3,GrandWizardsLair,4.98,Registered 1 years 2 months              0 days,,8,300~500,2015-04-03
4,littlegoblin,4.90,Registered 1 years 1 months              0 days,,16,500~1000,2015-04-03
5,Rebel_Alliance,4.992,Registered 1 years 1 months              0 days,,7,500~1000,2015-04-03
6,TheImportStore,5.00,Registered 16 days              0 days,,2,55~70,2015-04-03
7,reximusmaximus,4.998,Registered 4 months             On Vacation Mode since 2 hours,,12,500~1000,2015-04-03
8,SeattlesBest,4.977,Registered 1 years 3 months              0 days,,23,500~1000,2015-04-03
9,checkpoint,4.97,Registered 1 years 2 months              0 days,,18,300~500,2015-04-03
10,Top_Gear_UK,4.921,Registered 1 years 1 months              0 days,,29,2000~3000,2015-04-03
11,HappyHippy2.0,4.97,Registered 1 years 1 months              0 days,,12,200~300,2015-04-03
12,galaxytreez,5.00,Registered 1 months              0 days,,9,15~25,2015-04-03
13,hogstandard,4.98,Registered 1 years 0 months              0 days,,6,150~200,2015-04-03
14,xinhai,4.976,Registered 1 years 1 months              1 days,,13,2000~3000,2015-04-03
15,moderationiskey,4.72,Registered 3 months              1 days,,3,25~40,2015-04-03
16,Doritos_Doritos,4,Registered 2 months              0 days,,13,10~15,2015-04-03
17,CashCo,5.00,Registered 1 years 1 months              0 days,,18,150~200,2015-04-03
18,indianpilldaddy,5.00,Registered 1 years 1 months              0 days,,157,300~500,2015-04-03
19,TestSubject,5.00,Registered 1 years 1 months              0 days,,1,100~150,2015-04-03
20,GoingPostal,4.964,Registered 1 years 3 months              0 days,,105,3000~4000,2015-04-03
21,Dimercurio,5.000,Registered 12 months              0 days,,11,1000~1500,2015-04-03
22,MrKidX,4.97,Registered 11 months              0 days,,8,200~300,2015-04-03
23,themoneyteam777,4.95,Registered 8 months              0 days,,15,100~150,2015-04-03
24,MitchHedberg,5,Registered 11 days              0 days,,9,6~10,2015-04-03
25,weed4you,4.998,Registered 1 years 3 months              0 days,,6,500~1000,2015-04-03
26,HumboldtHerbs,5.00,Registered 6 months              0 days,,20,25~40,2015-04-03
27,OzAlpha,4.95,Registered 1 years 1 months              6 days,,17,500~1000,2015-04-03
28,WALLSTREETx2,5.000,Registered 1 years 1 months              0 days,,7,3000~4000,2015-04-03
29,DonTuriddu,4.72,Registered 11 months              0 days,,14,300~500,2015-04-03
30,OregonTrail,5.00,Registered 4 months              0 days,,4,300~500,2015-04-03
31,TheXFactor,4.91,Registered 10 months              1 days,,6,300~500,2015-04-03
32,hanspoel,4.99,Registered 1 years 2 months              0 days,,6,150~200,2015-04-03
33,t3h_fonz,4.95,Registered 4 months              0 days,,17,55~70,2015-04-03
34,1dboladay,4.32,Registered 1 years 0 months              4 days,,16,25~40,2015-04-03
35,Addyshack,4.973,Registered 1 years 3 months              0 days,,23,1000~2000,2015-04-03
36,AussieExpress,4.98,Registered 11 months              1 days,,5,55~70,2015-04-03
37,Plumsauce,5.00,Registered 16 days              2 days,,6,150~200,2015-04-03
38,Meds2Buy,4.77,Registered 10 months              0 days,,82,100~150,2015-04-03
39,tinacmarks,5.00,Registered 4 months              0 days,,65,10~15,2015-04-03
40,Kiefernzapfen,4.97,Registered 5 months              0 days,,5,150~200,2015-04-03
41,MIcasa-SUcasa,5.00,Registered 2 months              0 days,,18,15~25,2015-04-03
42,babykale420,4.98,Registered 1 years 1 months              0 days,,14,300~500,2015-04-03
43,LucyUK,4.98,Registered 1 months              0 days,,17,300~500,2015-04-03
44,summertime,4.943,Registered 1 years 3 months              0 days,,7,1000~1500,2015-04-03
45,WeRoll,4.866,Registered 1 years 2 months              0 days,,7,500~1000,2015-04-03
46,cocktails,4.56,Registered 4 months              0 days,,25,200~300,2015-04-03
47,bostongeorge14,4.872,Registered 6 months              1 days,,84,1000~2000,2015-04-03
48,CrazedChemist,5.00,Registered 5 months              0 days,,17,300~500,2015-04-03
49,CrystalBurns,4.88,Registered 7 months              0 days,,4,55~70,2015-04-03
50,sereal,4.99,Registered 1 years 3 months              0 days,,38,150~200,2015-04-03
51,SamSpadeAgora,5,Registered 12 days              0 days,,3,3~5,2015-04-03
52,T5_NBOMe,4.80,Registered 1 years 1 months              0 days,,28,500~1000,2015-04-03
53,eurodrugs,,Registered 16 days              0 days,,12, 1~2,2015-04-03
54,Flyfelix,4.99,Registered 1 years 3 months              6 days,,6,200~300,2015-04-03
55,blow,4.83,Registered 9 months              0 days,,28,200~300,2015-04-03
56,joogman,4.98,Registered 2 months              0 days,,5,70~100,2015-04-03
57,cultmadeline,4.997,Registered 1 years 1 months              0 days,,8,2000~3000,2015-04-03
58,SmileyPostman,5.00,Registered 13 days              0 days,,6,25~40,2015-04-03
59,Discounts_R_Us,,Registered 1 days              0 days,,6, 1~2,2015-04-03
60,SocksRocksLocks,4.96,Registered 1 years 3 months              0 days,,4,150~200,2015-04-03
61,chipzahoy,4.896,Registered 9 months              1 days,,78,500~1000,2015-04-03
62,CocaParis,4.99,Registered 1 years 3 months              0 days,,21,150~200,2015-04-03
63,AngelEyes,4.99,Registered 1 years 3 months              0 days,,6,300~500,2015-04-03
64,Cocaine_Oxy_Vape_Australia,5.00,Registered 2 months              0 days,,7,25~40,2015-04-03
65,theblossom,4.98,Registered 1 years 1 months              0 days,,29,200~300,2015-04-03
66,TWIXBARZ,5,Registered 11 days              0 days,,5,1~2,2015-04-03
