,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 11 months              0 days,,34,500~1000,2015-01-26
1,brother_satellite,4.70,Registered 1 months              2 days,,11,25~40,2015-01-26
2,HumboldtFarms,4.950,Registered 5 months              0 days,,25,1000~1500,2015-01-26
3,ReDEyE,5,Registered 1 months              0 days,,5,10~15,2015-01-26
4,MITAK,5.00,Registered 3 months              1 days,,17,25~40,2015-01-26
5,littlegoblin,4.91,Registered 10 months              2 days,,19,300~500,2015-01-26
6,Rebel_Alliance,4.991,Registered 11 months              1 days,,7,500~1000,2015-01-26
7,reximusmaximus,5.00,Registered 2 months              0 days,,8,300~500,2015-01-26
8,checkpoint,4.96,Registered 1 years 0 months              0 days,,15,200~300,2015-01-26
9,Comebackhaze48,4.84,Registered 8 months              0 days,,31,150~200,2015-01-26
10,Top_Gear_UK,4.899,Registered 11 months              0 days,,66,1000~2000,2015-01-26
11,HappyHippy2.0,4.97,Registered 11 months              0 days,,17,200~300,2015-01-26
12,AmsterdamOnline,4.99,Registered 5 months              0 days,,12,150~200,2015-01-26
13,hogstandard,4.98,Registered 10 months              2 days,,5,100~150,2015-01-26
14,xinhai,4.972,Registered 11 months              0 days,,12,1000~2000,2015-01-26
15,moderationiskey,5,Registered 1 months              0 days,,7,10~15,2015-01-26
16,CashCo,5.00,Registered 11 months              0 days,,18,150~200,2015-01-26
17,Herbe,5,Registered 15 days              2 days,,14,3~5,2015-01-26
18,RealAidoneus,4.99,Registered 10 months              3 days,,3,200~300,2015-01-26
19,Perron,4.99,Registered 5 months              0 days,,19,300~500,2015-01-26
20,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-26
21,MrKidX,4.95,Registered 8 months              0 days,,9,100~150,2015-01-26
22,themoneyteam777,4.96,Registered 6 months              0 days,,12,70~100,2015-01-26
23,weed4you,4.998,Registered 1 years 1 months              1 days,,6,500~1000,2015-01-26
24,HumboldtHerbs,5,Registered 3 months              0 days,,20,10~15,2015-01-26
25,OzAlpha,4.98,Registered 11 months              0 days,,24,300~500,2015-01-26
26,pharmerjo,4.94,Registered 10 months              5 days,,6,200~300,2015-01-26
27,purebase,4.86,Registered 7 months              0 days,,14,200~300,2015-01-26
28,WALLSTREETx2,5.000,Registered 11 months              0 days,,20,2000~3000,2015-01-26
29,Addies,5,Registered 11 months              1 days,,2,6~10,2015-01-26
30,DonTuriddu,4.49,Registered 9 months              0 days,,14,150~200,2015-01-26
31,mollyjohnson,4.71,Registered 11 months              0 days,,2,150~200,2015-01-26
32,OregonTrail,5.00,Registered 2 months              0 days,,6,55~70,2015-01-26
33,knappen,5.00,Registered 2 months              1 days,,7,15~25,2015-01-26
34,TheXFactor,4.94,Registered 7 months              0 days,,12,300~500,2015-01-26
