,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.000,Registered 12 months              0 days,,30,500~1000,2015-02-17
1,brother_satellite,4.73,Registered 2 months              1 days,,10,25~40,2015-02-17
2,HumboldtFarms,4.906,Registered 6 months              0 days,,32,1000~1500,2015-02-17
3,ReDEyE,4.90,Registered 2 months              0 days,,7,70~100,2015-02-17
4,GrandWizardsLair,4.97,Registered 1 years 0 months              0 days,,6,300~500,2015-02-17
5,littlegoblin,4.92,Registered 11 months              0 days,,14,300~500,2015-02-17
6,Rebel_Alliance,4.991,Registered 1 years 0 months              0 days,,7,500~1000,2015-02-17
7,reximusmaximus,5.00,Registered 3 months              0 days,,9,300~500,2015-02-17
8,SeattlesBest,4.973,Registered 1 years 2 months              0 days,,7,500~1000,2015-02-17
9,checkpoint,4.97,Registered 1 years 0 months              0 days,,12,200~300,2015-02-17
10,Comebackhaze48,4.81,Registered 9 months              0 days,,24,150~200,2015-02-17
11,Top_Gear_UK,4.913,Registered 1 years 0 months              0 days,,60,2000~3000,2015-02-17
12,HappyHippy2.0,4.97,Registered 12 months              0 days,,16,200~300,2015-02-17
13,hogstandard,4.98,Registered 11 months              0 days,,6,100~150,2015-02-17
14,xinhai,4.973,Registered 1 years 0 months              0 days,,13,2000~3000,2015-02-17
15,CashCo,5.00,Registered 1 years 0 months              0 days,,17,150~200,2015-02-17
16,indianpilldaddy,5.00,Registered 1 years 0 months              0 days,,156,200~300,2015-02-17
17,Dimercurio,5.000,Registered 10 months              0 days,,6,500~1000,2015-02-17
18,bartard,4.90,Registered 4 months              0 days,,13,70~100,2015-02-17
19,HumboldtHerbs,5.00,Registered 4 months              0 days,,19,15~25,2015-02-17
20,OzAlpha,4.99,Registered 1 years 0 months              0 days,,30,300~500,2015-02-17
21,purebase,4.80,Registered 8 months              0 days,,10,200~300,2015-02-17
22,WALLSTREETx2,5.000,Registered 1 years 0 months              0 days,,10,2000~3000,2015-02-17
23,OregonTrail,5.00,Registered 3 months              0 days,,7,100~150,2015-02-17
24,hanspoel,5.00,Registered 1 years 0 months              0 days,,6,100~150,2015-02-17
25,Weedkingg,5.00,Registered 5 days              0 days,,37,25~40,2015-02-17
26,1dboladay,4.26,Registered 11 months              0 days,,16,25~40,2015-02-17
27,bcndrugs,4.648,Registered 7 months              4 days,,5,1000~1500,2015-02-17
28,AussieExpress,5.00,Registered 9 months              0 days,,3,25~40,2015-02-17
29,Meds2Buy,4.91,Registered 8 months              0 days,,82,55~70,2015-02-17
30,Kiefernzapfen,4.96,Registered 4 months              0 days,,13,150~200,2015-02-17
31,MIcasa-SUcasa,5.00,Registered 28 days              0 days,,18,15~25,2015-02-17
32,Fire_Fire,4.95,Registered 11 months              0 days,,12,300~500,2015-02-17
33,tripledip,4.96,Registered 4 months              0 days,,8,55~70,2015-02-17
34,babykale420,4.98,Registered 1 years 0 months              0 days,,15,300~500,2015-02-17
35,summertime,4.943,Registered 1 years 2 months              1 days,,7,1000~1500,2015-02-17
36,AmmoKing,,Registered 26 days              0 days,,1,0,2015-02-17
37,bostongeorge14,4.846,Registered 5 months              0 days,,74,1000~1500,2015-02-17
38,CrazedChemist,5.00,Registered 3 months              0 days,,14,200~300,2015-02-17
39,sereal,4.98,Registered 1 years 2 months              0 days,,37,150~200,2015-02-17
40,ShopAgent,4.77,Registered 10 months              0 days,,58,150~200,2015-02-17
41,T5_NBOMe,4.76,Registered 1 years 0 months              0 days,,28,300~500,2015-02-17
42,Walt-Disney,4.99,Registered 3 months              0 days,,7,100~150,2015-02-17
43,Flyfelix,4.99,Registered 1 years 1 months              0 days,,6,200~300,2015-02-17
44,blow,4.81,Registered 7 months              0 days,,27,150~200,2015-02-17
45,tzzht,5.00,Registered 7 months              0 days,,4,15~25,2015-02-17
46,joogman,5.00,Registered 27 days              0 days,,9,10~15,2015-02-17
47,cultmadeline,5.000,Registered 12 months              0 days,,13,2000~3000,2015-02-17
48,Eos,4.98,Registered 1 years 1 months              0 days,,7,300~500,2015-02-17
49,brownjames,4.93,Registered 1 years 0 months              0 days,,6,200~300,2015-02-17
50,SocksRocksLocks,4.96,Registered 1 years 1 months              0 days,,9,100~150,2015-02-17
51,chipzahoy,4.951,Registered 8 months              0 days,,75,500~1000,2015-02-17
52,CocaParis,4.98,Registered 1 years 1 months              0 days,,5,100~150,2015-02-17
53,Cocaine_Oxy_Vape_Australia,5.00,Registered 28 days              0 days,,16,15~25,2015-02-17
54,theblossom,5.00,Registered 11 months              0 days,,28,200~300,2015-02-17
55,androgenie,4.87,Registered 1 years 0 months              3 days,,3,100~150,2015-02-17
56,WeedSamaritan,4.871,Registered 1 years 0 months              0 days,,9,1000~1500,2015-02-17
57,Boggalertz2,5,Registered 1 months              0 days,,7,3~5,2015-02-17
58,diondibra,5.00,Registered 1 months              0 days,,3,55~70,2015-02-17
59,craigman,5.00,Registered 9 months              0 days,,14,100~150,2015-02-17
60,InsideTheWhale,4.96,Registered 10 months              0 days,,111,500~1000,2015-02-17
61,ladyskywalker,4.91,Registered 7 months              0 days,,11,300~500,2015-02-17
62,fitnessNherb,5.00,Registered 10 months              0 days,,2,70~100,2015-02-17
63,AL-LADin,5.00,Registered 7 months              0 days,,7,70~100,2015-02-17
64,shoeshunge,4.99,Registered 9 months              0 days,,1,300~500,2015-02-17
65,OzymandiasPharma,5.00,Registered 1 months              0 days,,10,25~40,2015-02-17
66,Quantum.Black.Widow,4.89,Registered 11 months              0 days,,48,300~500,2015-02-17
67,GoodmedsDK,4.99,Registered 9 months              0 days,,18,200~300,2015-02-17
68,WestCoastCure,4.86,Registered 8 months              0 days,,16,300~500,2015-02-17
69,Weed4bits,4.83,Registered 1 months              0 days,,15,70~100,2015-02-17
