,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 2 months              0 days,,76,1000~1500,2015-04-30
1,HumboldtFarms,4.920,Registered 8 months              0 days,,56,2000~3000,2015-04-30
2,ReDEyE,4.99,Registered 4 months              1 days,,7,200~300,2015-04-30
3,GrandWizardsLair,4.98,Registered 1 years 2 months              0 days,,4,300~500,2015-04-30
4,checkpoint,4.98,Registered 1 years 3 months              0 days,,19,300~500,2015-04-30
5,Top_Gear_UK,4.914,Registered 1 years 2 months              0 days,,29,3000~4000,2015-04-30
6,HappyHippy2.0,4.96,Registered 1 years 2 months              1 days,,12,300~500,2015-04-30
7,Doritos_Doritos,4.46,Registered 2 months              0 days,,23,55~70,2015-04-30
8,indianpilldaddy,4.98,Registered 1 years 2 months              0 days,,157,300~500,2015-04-30
9,GoingPostal,4.964,Registered 1 years 4 months              0 days,,116,4000~5000,2015-04-30
10,OzAlpha,4.974,Registered 1 years 2 months              0 days,,26,500~1000,2015-04-30
11,OregonTrail,5.00,Registered 5 months              0 days,,8,300~500,2015-04-30
12,Meds2Buy,4.71,Registered 10 months              0 days,,82,150~200,2015-04-30
13,MIcasa-SUcasa,4.96,Registered 3 months              0 days,,18,25~40,2015-04-30
14,babykale420,4.98,Registered 1 years 2 months              0 days,,13,300~500,2015-04-30
15,salviana,5,Registered 1 months              0 days,,6,1~2,2015-04-30
16,sereal,4.99,Registered 1 years 4 months              0 days,,37,150~200,2015-04-30
17,foxygirl,5,Registered 24 days              0 days,,36,1~2,2015-04-30
18,T5_NBOMe,4.73,Registered 1 years 2 months              0 days,,34,500~1000,2015-04-30
19,eurodrugs,5,Registered 1 months              0 days,,18,6~10,2015-04-30
20,Eos,4.98,Registered 1 years 3 months              0 days,,5,300~500,2015-04-30
21,Discounts_R_Us,5.00,Registered 28 days              0 days,,15,55~70,2015-04-30
22,chipzahoy,4.901,Registered 10 months              0 days,,90,1000~1500,2015-04-30
23,Cocaine_Oxy_Vape_Australia,5.00,Registered 3 months              0 days,,16,40~55,2015-04-30
24,SupplyGuy,5.00,Registered 1 months              0 days,,6,15~25,2015-04-30
25,theblossom,5.00,Registered 1 years 2 months              0 days,,29,200~300,2015-04-30
26,dgslabz,4.961,Registered 1 years 2 months              0 days,,25,2000~3000,2015-04-30
27,androgenie,4.88,Registered 1 years 2 months              0 days,,3,100~150,2015-04-30
28,HonestChronic,,Registered 22 days              1 days,,1,0,2015-04-30
29,precurs-shop,5,Registered 24 days              0 days,,28,6~10,2015-04-30
30,Overdos3d,5.00,Registered 1 months              0 days,,51,25~40,2015-04-30
31,diondibra,5.00,Registered 3 months              0 days,,6,100~150,2015-04-30
32,plasticA,,Registered 27 days              0 days,,7,0,2015-04-30
33,ladyskywalker,4.956,Registered 10 months              0 days,,13,500~1000,2015-04-30
34,Quantum.Black.Widow,4.86,Registered 1 years 2 months              0 days,,52,300~500,2015-04-30
35,BudBuddy,5.00,Registered 10 months              0 days,,1,70~100,2015-04-30
36,thomascheer,4.64,Registered 4 months              0 days,,94,150~200,2015-04-30
37,CDARWIN,4.98,Registered 5 months              0 days,,14,200~300,2015-04-30
38,Pharma-deal,,Registered 1 months              0 days,,72, 1~2,2015-04-30
39,etimbuk,4.831,Registered 5 months              0 days,,312,1000~1500,2015-04-30
40,microgirlmonroe,4.89,Registered 3 months              0 days,,13,55~70,2015-04-30
41,easilydone,4,Registered 1 years 2 months              0 days,,8,6~10,2015-04-30
42,rainbowbear,4.97,Registered 1 years 2 months              1 days,,18,200~300,2015-04-30
43,ProStudioEtLabore,5.00,Registered 1 years 1 months              0 days,,1,100~150,2015-04-30
44,grimreaper,4.99,Registered 1 years 0 months              0 days,,2,300~500,2015-04-30
45,cokeman,4.89,Registered 1 months              0 days,,6,100~150,2015-04-30
46,blackhand,4.997,Registered 1 years 4 months              0 days,,122,1000~1500,2015-04-30
47,Pleatherette,5.00,Registered 5 months              0 days,,1,40~55,2015-04-30
48,whiteyford,4.948,Registered 1 years 4 months              0 days,,8,500~1000,2015-04-30
