,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,aneaglemum,5.00,Registered 8 months 21 days              1 days 9 hours,,0,25~40,2014-10-20
1,ThePartyDepot,5.00,Registered 5 months 6 days              4 hours,,5,70~100,2014-10-20
2,_drugs.inc_,5,Registered 9 months 8 days              9 months 3 days,,18,1~2,2014-10-20
3,SeattlesBest,4.96,Registered 10 months 13 days              11 hours,,20,300~500,2014-10-20
4,GermanTerminal,4.975,Registered 9 months 0 days              7 days,,35,500~1000,2014-10-20
5,AGP,4.91,Registered 7 months 7 days              13 hours,,3,100~150,2014-10-20
6,hogstandard,5.00,Registered 7 months 3 days              4 days,,8,55~70,2014-10-20
7,xinhai,4.967,Registered 8 months 10 days              2 hours,,10,1000+,2014-10-20
8,420TwentyFourSeven,4.90,Registered 9 months 5 days              10 hours,,6,150~200,2014-10-20
9,RealAidoneus,5.00,Registered 7 months 19 days              18 hours,,3,100~150,2014-10-20
10,mob-wives,5,Registered 25 days              5 hours,,9,6~10,2014-10-20
11,themoneyteam777,5.00,Registered 2 months 25 days              23 hours,,7,55~70,2014-10-20
12,weed4you,5.00,Registered 9 months 29 days              8 hours,,6,300~500,2014-10-20
13,HumboldtHerbs,,Registered 18 days              1 days 11 hours,,14,0,2014-10-20
14,pharmerjo,4.96,Registered 7 months 5 days              1 days 18 hours,,7,150~200,2014-10-20
15,purebase,4.83,Registered 4 months 20 days              12 hours,,7,100~150,2014-10-20
16,Addies,5,Registered 8 months 6 days              1 months 0 days,,2,3~5,2014-10-20
17,mollyjohnson,4.62,Registered 8 months 4 days              10 days,,2,100~150,2014-10-20
18,TheXFactor,4.88,Registered 4 months 19 days              4 hours,,7,70~100,2014-10-20
19,DevilWeedSeeds,4.77,Registered 10 months 18 days              1 days 2 hours,,5,70~100,2014-10-20
20,hanspoel,5.00,Registered 8 months 24 days              6 hours,,2,25~40,2014-10-20
21,bcndrugs,4.62,Registered 3 months 7 days              0 hours,,9,300~500,2014-10-20
22,AussieExpress,5.00,Registered 5 months 15 days              1 months 3 days,,2,15~25,2014-10-20
23,Mann-Drog,4.82,Registered 1 months 11 days              1 days 4 hours,,1,25~40,2014-10-20
24,MedicalRC,5,Registered 5 months 7 days              1 months 1 days,,2,10~15,2014-10-20
25,Fire_Fire,4.97,Registered 7 months 19 days              21 hours,,6,200~300,2014-10-20
26,babykale420,4.97,Registered 8 months 11 days              0 hours,,11,150~200,2014-10-20
27,Corey_Worthington,,Registered 7 months 16 days              7 months 14 days,,3,0,2014-10-20
28,T5_NBOMe,3.73,Registered 8 months 7 days              24 days,,28,25~40,2014-10-20
29,creator1988,,Registered 7 months 8 days              5 months 15 days,,2,0,2014-10-20
30,cultmadeline,4.999,Registered 8 months 3 days              1 hours,,10,1000+,2014-10-20
31,syntech,5,Registered 2 months 0 days              1 days 11 hours,,3,6~10,2014-10-20
32,AngelEyes,4.99,Registered 10 months 18 days              0 hours,,4,200~300,2014-10-20
33,rockyroad88,5,Registered 4 months 2 days              14 hours,,4,6~10,2014-10-20
34,CousinMolly,4,Registered 9 months 18 days              2 months 7 days,,1,6~10,2014-10-20
35,SuperSchonn,5,Registered 4 months 24 days              6 hours,,5,15~25,2014-10-20
36,WeedSamaritan,4.838,Registered 8 months 6 days              4 days,,15,500~1000,2014-10-20
37,dirt_cheap_china,,Registered 2 days              1 hours,,20,0,2014-10-20
38,InfinityBeyond,,Registered 9 months 9 days              4 months 11 days,,1, 1~2,2014-10-20
39,Addies4Days,4.89,Registered 29 days              11 days,,1,25~40,2014-10-20
40,AL-LADin,5.00,Registered 3 months 26 days              6 hours,,5,40~55,2014-10-20
41,WestCoastCure,4.78,Registered 4 months 27 days              4 hours,,16,100~150,2014-10-20
42,xedov,3,Registered 6 months 13 days              3 months 28 days,,9,6~10,2014-10-20
43,Hanffrei,5.00,Registered 7 months 28 days              1 months 29 days,,2,15~25,2014-10-20
44,Hesh!,4.45,Registered 8 months 4 days              1 days 1 hours,,6,10~15,2014-10-20
45,OISG,4.94,Registered 1 months 7 days              1 days 9 hours,,3,25~40,2014-10-20
46,MoodyMayhem,4.82,Registered 10 months 7 days              14 hours,,20,200~300,2014-10-20
47,SweetMeats,4,Registered 9 months 16 days              8 months 12 days,,2,6~10,2014-10-20
48,spdr001,5,Registered 4 months 11 days              28 days,,1,3~5,2014-10-20
49,AtomicLove,5.00,Registered 11 days              0 hours,,12,10~15,2014-10-20
50,Cannaseed,4.83,Registered 8 months 21 days              4 days,,3,10~15,2014-10-20
51,starrynight,4.95,Registered 8 months 24 days              11 hours,,20,300~500,2014-10-20
52,Mephman,5.00,Registered 3 months 21 days              3 hours,,7,200~300,2014-10-20
53,Drugdealersclearinghouse,5,Registered 27 days              13 hours,,3,1~2,2014-10-20
54,pimpdaddydelux,,Registered 7 days              16 hours,,6,0,2014-10-20
55,gallo666,4,Registered 7 months 27 days              5 months 7 days,,6,3~5,2014-10-20
56,rainbowbear,5.00,Registered 8 months 11 days              0 hours,,10,150~200,2014-10-20
57,samedaydispatch,,Registered 7 months 27 days              3 months 9 days,,1,0,2014-10-20
58,AustralianHash,5.00,Registered 7 months 14 days              13 hours,,3,200~300,2014-10-20
59,Bisto,4.92,Registered 8 months 6 days              4 days,,14,300~500,2014-10-20
60,DutchDrugExpert,4.00,Registered 7 months 28 days              6 months 22 days,,2,10~15,2014-10-20
