,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 2 months              2 days,,81,1000~1500,2015-05-13
1,HumboldtFarms,4.913,Registered 8 months              1 days,,56,2000~3000,2015-05-13
2,oxyking,5.00,Registered 11 months              0 days,,1,100~150,2015-05-13
3,GrandWizardsLair,4.98,Registered 1 years 3 months              0 days,,3,300~500,2015-05-13
4,Top_Gear_UK,4.914,Registered 1 years 2 months              0 days,,27,3000~4000,2015-05-13
5,HappyHippy2.0,4.96,Registered 1 years 2 months              1 days,,19,300~500,2015-05-13
6,xinhai,4.976,Registered 1 years 3 months              0 days,,12,2000~3000,2015-05-13
7,indianpilldaddy,4.98,Registered 1 years 2 months              0 days,,157,300~500,2015-05-13
8,GoingPostal,4.965,Registered 1 years 4 months              0 days,,116,4000~5000,2015-05-13
9,Dimercurio,5.000,Registered 1 years 1 months              0 days,,7,1000~1500,2015-05-13
10,plugsister,5,Registered 1 months              0 days,,9,6~10,2015-05-13
11,OzAlpha,4.973,Registered 1 years 2 months              0 days,,26,500~1000,2015-05-13
12,OregonTrail,5.00,Registered 5 months              0 days,,8,300~500,2015-05-13
13,Addyshack,4.964,Registered 1 years 4 months              2 days,,19,1000~2000,2015-05-13
14,Meds2Buy,4.76,Registered 11 months              3 days,,82,150~200,2015-05-13
15,tinacmarks,4.69,Registered 5 months              0 days,,64,15~25,2015-05-13
16,Kiefernzapfen,4.97,Registered 6 months              0 days,,8,200~300,2015-05-13
17,krytocratic_tyranny,,Registered 12 days              0 days,,3, 1~2,2015-05-13
18,MIcasa-SUcasa,5.00,Registered 3 months              0 days,,23,40~55,2015-05-13
19,Fire_Fire,4.862,Registered 1 years 2 months              6 days,,14,500~1000,2015-05-13
20,LucyUK,4.876,Registered 2 months              0 days,,18,500~1000,2015-05-13
21,summertime,4.940,Registered 1 years 5 months              0 days,,12,1000~2000,2015-05-13
22,salviana,5,Registered 1 months              0 days,,6,1~2,2015-05-13
23,Premiumgear,5.00,Registered 1 years 1 months              0 days,,11,200~300,2015-05-13
24,CrazedChemist,4.991,Registered 6 months             On Vacation Mode since 8 hours,,27,500~1000,2015-05-13
25,CrystalBurns,4.92,Registered 9 months              0 days,,4,100~150,2015-05-13
26,sereal,4.99,Registered 1 years 5 months              0 days,,36,200~300,2015-05-13
27,foxygirl,5,Registered 1 months              0 days,,62,3~5,2015-05-13
28,T5_NBOMe,4.74,Registered 1 years 2 months              0 days,,34,500~1000,2015-05-13
29,eurodrugs,4,Registered 1 months              4 days,,19,15~25,2015-05-13
30,Walt-Disney,4.98,Registered 6 months              0 days,,24,200~300,2015-05-13
