,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 10 months              0 days,,33,300~500,2014-12-20
1,brother_satellite,5,Registered 9 days              0 days,,8,6~10,2014-12-20
2,HumboldtFarms,4.952,Registered 4 months              0 days,,24,500~1000,2014-12-20
3,DeWeed,4.91,Registered 7 months              3 days,,3,70~100,2014-12-20
4,MITAK,5.00,Registered 2 months              1 days,,12,15~25,2014-12-20
5,-TarNation-,5.00,Registered 1 months              0 days,,4,40~55,2014-12-20
6,GrandWizardsLair,4.97,Registered 10 months              0 days,,10,200~300,2014-12-20
7,littlegoblin,4.94,Registered 9 months              0 days,,5,300~500,2014-12-20
8,Rebel_Alliance,4.989,Registered 10 months              0 days,,7,500~1000,2014-12-20
9,cossacks,4.98,Registered 9 months             On Vacation Mode since 11 hours,,3,500~1000,2014-12-20
10,Comebackhaze48,4.91,Registered 7 months              0 days,,30,100~150,2014-12-20
11,AGP,4.94,Registered 9 months              0 days,,4,150~200,2014-12-20
12,Top_Gear_UK,4.877,Registered 10 months              0 days,,64,1000+,2014-12-20
13,RCsupplierAG,4.84,Registered 1 months              0 days,,3,100~150,2014-12-20
14,HappyHippy2.0,,,,,,2014-12-20
15,AmsterdamOnline,4.99,Registered 4 months              0 days,,15,70~100,2014-12-20
16,hogstandard,5.00,Registered 9 months              0 days,,9,70~100,2014-12-20
17,xinhai,4.969,Registered 10 months              0 days,,10,1000+,2014-12-20
18,CashCo,5.00,Registered 10 months              0 days,,9,100~150,2014-12-20
19,indianpilldaddy,4.99,Registered 10 months              0 days,,141,150~200,2014-12-20
20,RealAidoneus,5.00,Registered 9 months              1 days,,3,200~300,2014-12-20
21,TestSubject,5.00,Registered 10 months              0 days,,1,70~100,2014-12-20
22,GoingPostal,4.965,Registered 12 months              0 days,,97,1000+,2014-12-20
23,Dimercurio,5.000,Registered 8 months              0 days,,13,500~1000,2014-12-20
24,MrKidX,4.96,Registered 7 months              0 days,,11,55~70,2014-12-20
25,themoneyteam777,4.96,Registered 4 months              0 days,,12,70~100,2014-12-20
26,nostifeb,,Registered 1 days              0 days,,6,0,2014-12-20
