,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.990,Registered 1 years 4 months              0 days,,47,1000~1500,2015-07-01
1,Kleo,5.00,Registered 1 months              0 days,,9,70~100,2015-07-01
2,indianpilldaddy,4.98,Registered 1 years 4 months              0 days,,162,300~500,2015-07-01
3,Meds2Buy,4.79,Registered 1 years 0 months              0 days,,82,150~200,2015-07-01
4,DisIsHollanda,4.99,Registered 1 months              0 days,,47,200~300,2015-07-01
5,Overdos3d,5.00,Registered 3 months              0 days,,75,100~150,2015-07-01
6,craigman,5.00,Registered 1 years 1 months              0 days,,13,300~500,2015-07-01
7,etimbuk,4.866,Registered 7 months              0 days,,444,2000~3000,2015-07-01
8,microgirlmonroe,4.80,Registered 5 months              0 days,,13,150~200,2015-07-01
9,blackhand,4.997,Registered 1 years 6 months              0 days,,121,1000~1500,2015-07-01
10,subzero!!,4.50,Registered 5 months              0 days,,35,70~100,2015-07-01
11,b1g1mpact,4.85,Registered 1 years 4 months              0 days,,50,500~1000,2015-07-01
12,ProGear,4.921,Registered 9 months              0 days,,22,1000~2000,2015-07-01
13,MrGuapo,5.00,Registered 2 months              0 days,,36,25~40,2015-07-01
14,theRoadLessToxic,4.97,Registered 6 months              0 days,,12,300~500,2015-07-01
15,EZTest,4.97,Registered 1 years 4 months              0 days,,63,500~1000,2015-07-01
16,LeifGW,4.59,Registered 5 months              0 days,,19,25~40,2015-07-01
17,FoxyRoxy,5.00,Registered 2 months              0 days,,4,70~100,2015-07-01
18,DrugsAnarchyUK,5.00,Registered 2 months              0 days,,15,150~200,2015-07-01
19,Croix,4.99,Registered 7 months              0 days,,8,100~150,2015-07-01
20,accept,4.961,Registered 7 months              0 days,,26,500~1000,2015-07-01
21,Svnslick,4.85,Registered 3 months              0 days,,5,25~40,2015-07-01
22,The_Free_Marketeer,4.98,Registered 6 months              0 days,,8,150~200,2015-07-01
23,LustigeZeit,3,Registered 1 months              4 days,,2,3~5,2015-07-01
24,MrNiceGuy007,4.82,Registered 1 years 6 months              0 days,,10,300~500,2015-07-01
25,SolidSupply,4.98,Registered 2 months              0 days,,28,300~500,2015-07-01
26,The_Drug_Store,4.97,Registered 2 months              0 days,,7,500~1000,2015-07-01
27,fromustou,4.711,Registered 1 years 3 months              0 days,,145,1000~1500,2015-07-01
28,yaoming-ukevolution,4.855,Registered 3 months              0 days,,75,500~1000,2015-07-01
29,ROCKETCHEM,5.00,Registered 5 months              0 days,,111,40~55,2015-07-01
30,AUsTORe,4.939,Registered 8 months              0 days,,53,1000~1500,2015-07-01
31,MRUKSBEST,4.817,Registered 1 years 2 months              2 days,,10,500~1000,2015-07-01
32,Zeus,4.941,Registered 1 years 4 months              0 days,,46,3000~4000,2015-07-01
33,juicyfruits,4.58,Registered 1 years 5 months              1 days,,7,10~15,2015-07-01
34,Xtremenutrition,5,Registered 3 months              0 days,,22,10~15,2015-07-01
35,L0rzo,4.98,Registered 1 years 4 months              0 days,,11,100~150,2015-07-01
36,EvanderHolyfield,4.885,Registered 1 years 1 months              0 days,,10,500~1000,2015-07-01
37,zunidog,4.895,Registered 1 years 4 months              0 days,,134,500~1000,2015-07-01
38,cerberus,4.871,Registered 1 years 6 months              0 days,,106,500~1000,2015-07-01
39,LibertyScales,4.90,Registered 7 months              0 days,,6,70~100,2015-07-01
40,StealthPharmacy,4.993,Registered 3 months              0 days,,35,500~1000,2015-07-01
41,Straightbiz,5.00,Registered 1 years 3 months              0 days,,22,300~500,2015-07-01
42,precursor-sultan,,Registered 17 days              0 days,,8,0,2015-07-01
43,stussy,5.00,Registered 1 years 1 months              0 days,,2,300~500,2015-07-01
44,listonishere,4.912,Registered 1 years 0 months              0 days,,47,1000~2000,2015-07-01
45,RXChemist,4.798,Registered 1 years 1 months              0 days,,609,1000~2000,2015-07-01
46,TheRealNurseJoy,4.842,Registered 1 years 1 months              0 days,,25,500~1000,2015-07-01
47,ParrotFish,4.882,Registered 1 years 6 months              0 days,,9,500~1000,2015-07-01
48,medsXpress,4.93,Registered 5 months              0 days,,12,500~1000,2015-07-01
49,rc4me,4.99,Registered 1 years 3 months              4 days,,584,150~200,2015-07-01
50,smart666tiger,4.80,Registered 1 years 5 months              3 days,,99,500~1000,2015-07-01
51,koptevo,4.89,Registered 1 years 4 months              0 days,,25,300~500,2015-07-01
52,steroidlab,5,Registered 1 months              0 days,,22,15~25,2015-07-01
53,ukmeds,4.962,Registered 1 years 3 months              0 days,,42,1000~2000,2015-07-01
54,theben,4.89,Registered 1 years 1 months              0 days,,178,100~150,2015-07-01
55,QualityRx,4.938,Registered 4 months              0 days,,33,500~1000,2015-07-01
56,WeedMasterUK,4.69,Registered 6 months              0 days,,27,100~150,2015-07-01
57,UKPharma,4.993,Registered 1 years 5 months              0 days,,10,1000~1500,2015-07-01
58,Yourhealthychoice,5.00,Registered 17 days              0 days,,5,40~55,2015-07-01
59,reallytired,4.98,Registered 1 years 2 months              0 days,,6,100~150,2015-07-01
60,optiman,4.957,Registered 1 years 4 months              0 days,,610,4000~5000,2015-07-01
61,adderallFAST,4.98,Registered 25 days              0 days,,3,55~70,2015-07-01
62,americantestosterone.com,5.00,Registered 19 days              0 days,,16,15~25,2015-07-01
63,TheDigital,4.745,Registered 3 months              0 days,,1091,500~1000,2015-07-01
64,MarshallMathers,4.97,Registered 17 days              0 days,,7,40~55,2015-07-01
65,UGL_Domestic,4.93,Registered 5 months              0 days,,3,70~100,2015-07-01
66,Samadha2015,4.93,Registered 3 months              0 days,,41,500~1000,2015-07-01
67,wakeside917,4.88,Registered 1 years 5 months              0 days,,144,500~1000,2015-07-01
68,DMTelf,4.80,Registered 8 months              0 days,,39,200~300,2015-07-01
69,DANARCHIST666,4.95,Registered 11 months              0 days,,3,150~200,2015-07-01
70,marvel-labs,4.980,Registered 6 months              0 days,,25,1000~1500,2015-07-01
71,Heisenberg-meds,4.961,Registered 1 years 6 months              0 days,,37,500~1000,2015-07-01
72,dankmedgradekush101,4.944,Registered 1 years 4 months              0 days,,37,1000~1500,2015-07-01
73,HideDrugstore,5.00,Registered 20 days              0 days,,39,25~40,2015-07-01
74,FatSam,4.76,Registered 1 years 4 months              0 days,,41,500~1000,2015-07-01
75,LorenzoRC,4.93,Registered 5 months              0 days,,17,100~150,2015-07-01
76,cali_kush,4.996,Registered 1 years 0 months              0 days,,17,1000~2000,2015-07-01
77,Luckys,5.00,Registered 7 months              0 days,,20,200~300,2015-07-01
78,MedIndia,4.879,Registered 1 years 1 months              0 days,,24,500~1000,2015-07-01
79,Gotmilk,4.770,Registered 1 years 6 months              0 days,,349,2000~3000,2015-07-01
80,starlight,4.87,Registered 1 years 4 months              0 days,,37,300~500,2015-07-01
81,EuroPills,4.95,Registered 2 months              0 days,,29,150~200,2015-07-01
82,canadasunshine,4.919,Registered 1 years 3 months              0 days,,31,1000~1500,2015-07-01
83,PsiloManufacture,4.883,Registered 1 years 0 months              0 days,,21,1000~1500,2015-07-01
84,mrfox13777,4.99,Registered 3 months              0 days,,7,150~200,2015-07-01
85,ukjuiceman,4.10,Registered 2 months              0 days,,31,15~25,2015-07-01
86,etxmx12,5.00,Registered 7 months              0 days,,14,15~25,2015-07-01
87,Evangitis,4.982,Registered 1 years 4 months              0 days,,40,3000~4000,2015-07-01
88,ThreeKings,4.940,Registered 1 years 5 months              0 days,,121,500~1000,2015-07-01
89,CanadaGold-MDMA,5.00,Registered 1 months              0 days,,43,15~25,2015-07-01
90,Discover,4.954,Registered 1 years 5 months              0 days,,58,2000~3000,2015-07-01
91,doofgear,4.88,Registered 4 months              0 days,,38,200~300,2015-07-01
92,UnknownSeller,4.84,Registered 1 years 4 months              0 days,,15,500~1000,2015-07-01
93,rocketship,4.998,Registered 1 years 1 months              0 days,,15,2000~3000,2015-07-01
94,Bigdeal100,4.97,Registered 1 years 4 months              0 days,,238,200~300,2015-07-01
95,sinmac1906,4.962,Registered 7 months              0 days,,26,1000~2000,2015-07-01
96,medsguru,4.674,Registered 9 months              0 days,,134,1000~1500,2015-07-01
97,SweetShop,5,Registered 10 days              0 days,,21,3~5,2015-07-01
