,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,HumboldtFarms,4.93,Registered 3 months              0 days,,25,500~1000,2014-12-10
1,DeWeed,4.91,Registered 7 months              2 days,,3,70~100,2014-12-10
2,ProxyKing,,Registered 2 months              0 days,,4, 1~2,2014-12-10
3,MITAK,5.00,Registered 2 months              0 days,,11,15~25,2014-12-10
4,-TarNation-,5.00,Registered 23 days              0 days,,5,15~25,2014-12-10
5,littlegoblin,4.91,Registered 9 months              2 days,,15,300~500,2014-12-10
6,Rebel_Alliance,4.989,Registered 9 months              0 days,,7,500~1000,2014-12-10
7,ThePartyDepot,5.00,Registered 6 months              0 days,,7,100~150,2014-12-10
8,cossacks,4.98,Registered 8 months              0 days,,3,500~1000,2014-12-10
9,reximusmaximus,5.00,Registered 1 months              0 days,,3,100~150,2014-12-10
10,SeattlesBest,4.973,Registered 12 months              2 days,,9,300~500,2014-12-10
11,checkpoint,4.93,Registered 10 months              0 days,,37,100~150,2014-12-10
12,Comebackhaze48,4.91,Registered 6 months              0 days,,30,100~150,2014-12-10
13,AGP,4.93,Registered 8 months              0 days,,5,100~150,2014-12-10
14,Top_Gear_UK,4.848,Registered 9 months              0 days,,48,1000+,2014-12-10
15,RCsupplierAG,4.73,Registered 1 months              0 days,,6,70~100,2014-12-10
16,HappyHippy2.0,4.98,Registered 9 months              0 days,,26,200~300,2014-12-10
17,hogstandard,5.00,Registered 8 months              0 days,,8,70~100,2014-12-10
18,xinhai,4.968,Registered 9 months              0 days,,12,1000+,2014-12-10
19,CashCo,5.00,Registered 9 months              0 days,,9,100~150,2014-12-10
20,indianpilldaddy,5.00,Registered 9 months              0 days,,139,150~200,2014-12-10
21,RealAidoneus,5.00,Registered 9 months              0 days,,3,200~300,2014-12-10
22,TestSubject,5.00,Registered 10 months              0 days,,3,55~70,2014-12-10
23,Perron,5.00,Registered 3 months              0 days,,26,300~500,2014-12-10
24,GoingPostal,4.970,Registered 11 months              0 days,,97,1000+,2014-12-10
25,Dimercurio,5.000,Registered 8 months              0 days,,15,500~1000,2014-12-10
26,MrKidX,,,,,,2014-12-10
27,themoneyteam777,4.96,Registered 4 months              0 days,,12,70~100,2014-12-10
28,weed4you,4.998,Registered 11 months              0 days,,6,300~500,2014-12-10
29,HumboldtHerbs,5,Registered 2 months              0 days,,20,3~5,2014-12-10
30,pharmerjo,4.96,Registered 8 months              0 days,,6,200~300,2014-12-10
