,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.000,Registered 11 months              0 days,,32,500~1000,2015-02-05
1,HumboldtFarms,4.919,Registered 5 months              0 days,,28,1000~1500,2015-02-05
2,ReDEyE,5.00,Registered 1 months              0 days,,7,25~40,2015-02-05
3,MITAK,5.00,Registered 4 months              0 days,,18,40~55,2015-02-05
4,littlegoblin,4.91,Registered 11 months              0 days,,19,300~500,2015-02-05
5,Comebackhaze48,4.81,Registered 8 months              0 days,,31,150~200,2015-02-05
6,Top_Gear_UK,4.905,Registered 11 months              0 days,,66,1000~2000,2015-02-05
7,HappyHippy2.0,4.97,Registered 11 months              0 days,,17,200~300,2015-02-05
8,CoolStoryBabe,,Registered 6 days              4 days,,1,0,2015-02-05
9,xinhai,4.973,Registered 11 months              0 days,,11,2000~3000,2015-02-05
10,moderationiskey,5.00,Registered 1 months              2 days,,3,25~40,2015-02-05
11,CashCo,5.00,Registered 11 months              0 days,,17,150~200,2015-02-05
12,indianpilldaddy,5.00,Registered 11 months              0 days,,156,200~300,2015-02-05
13,TestSubject,5.00,Registered 11 months              0 days,,1,100~150,2015-02-05
14,Perron,4.99,Registered 5 months              0 days,,16,300~500,2015-02-05
15,bartard,4.88,Registered 4 months              0 days,,13,55~70,2015-02-05
16,themoneyteam777,4.96,Registered 6 months              1 days,,13,70~100,2015-02-05
17,OzAlpha,4.99,Registered 11 months              0 days,,22,300~500,2015-02-05
18,purebase,4.86,Registered 8 months              0 days,,8,200~300,2015-02-05
19,WALLSTREETx2,5.000,Registered 11 months              0 days,,16,2000~3000,2015-02-05
20,Addies,5,Registered 11 months              0 days,,2,6~10,2015-02-05
21,DonTuriddu,4.55,Registered 9 months              0 days,,14,200~300,2015-02-05
22,OregonTrail,5.00,Registered 2 months              0 days,,6,70~100,2015-02-05
23,knappen,5.00,Registered 2 months              0 days,,5,15~25,2015-02-05
24,t3h_fonz,4.97,Registered 2 months              0 days,,17,40~55,2015-02-05
25,CornerApothecary,5.00,Registered 11 months              0 days,,6,70~100,2015-02-05
26,1dboladay,4.26,Registered 10 months              0 days,,16,25~40,2015-02-05
27,Addyshack,4.976,Registered 1 years 1 months              0 days,,19,1000~2000,2015-02-05
28,Meds2Buy,4.91,Registered 8 months              0 days,,82,55~70,2015-02-05
29,Kiefernzapfen,4.95,Registered 3 months              0 days,,12,100~150,2015-02-05
30,MIcasa-SUcasa,,Registered 15 days              1 days,,18,0,2015-02-05
31,Fire_Fire,4.96,Registered 11 months              0 days,,12,300~500,2015-02-05
32,tripledip,4.95,Registered 4 months              0 days,,8,40~55,2015-02-05
33,summertime,4.946,Registered 1 years 2 months              0 days,,5,1000~1500,2015-02-05
34,Premiumgear,5.00,Registered 10 months              0 days,,14,200~300,2015-02-05
35,AmmoKing,,Registered 14 days              0 days,,4,0,2015-02-05
36,bostongeorge14,4.883,Registered 4 months              0 days,,74,1000~1500,2015-02-05
37,CrazedChemist,5.00,Registered 3 months              0 days,,20,150~200,2015-02-05
38,sereal,4.98,Registered 1 years 1 months              0 days,,36,150~200,2015-02-05
39,ShopAgent,4.77,Registered 10 months              1 days,,58,150~200,2015-02-05
40,T5_NBOMe,4.72,Registered 11 months              0 days,,28,200~300,2015-02-05
41,Flyfelix,4.99,Registered 1 years 1 months              0 days,,6,150~200,2015-02-05
42,blow,4.80,Registered 7 months              0 days,,18,150~200,2015-02-05
43,Eos,4.98,Registered 1 years 0 months              0 days,,8,300~500,2015-02-05
44,SocksRocksLocks,4.96,Registered 1 years 1 months              0 days,,9,100~150,2015-02-05
45,chipzahoy,4.949,Registered 7 months              0 days,,75,500~1000,2015-02-05
46,AngelEyes,4.99,Registered 1 years 2 months              0 days,,8,200~300,2015-02-05
47,rx4cheap,5.00,Registered 9 months              0 days,,30,300~500,2015-02-05
48,Cocaine_Oxy_Vape_Australia,5.00,Registered 15 days              0 days,,11,15~25,2015-02-05
49,theblossom,5.00,Registered 11 months              0 days,,28,200~300,2015-02-05
50,dgslabz,4.973,Registered 1 years 0 months              0 days,,24,1000~2000,2015-02-05
51,androgenie,4.86,Registered 11 months              1 days,,3,100~150,2015-02-05
52,Boggalertz2,5,Registered 1 months              0 days,,6,1~2,2015-02-05
53,aussie,,Registered 26 days              0 days,,5, 1~2,2015-02-05
54,JimmytheGent,4.995,Registered 7 months              0 days,,9,500~1000,2015-02-05
55,craigman,5.00,Registered 9 months              0 days,,15,70~100,2015-02-05
56,InsideTheWhale,4.95,Registered 10 months              0 days,,103,300~500,2015-02-05
57,ladyskywalker,5.00,Registered 7 months              0 days,,10,300~500,2015-02-05
58,shoeshunge,4.99,Registered 9 months              0 days,,1,300~500,2015-02-05
59,OzymandiasPharma,5.00,Registered 1 months              0 days,,8,15~25,2015-02-05
60,Quantum.Black.Widow,4.92,Registered 11 months              0 days,,49,300~500,2015-02-05
61,GoodmedsDK,4.99,Registered 8 months              0 days,,18,200~300,2015-02-05
62,Hesh!,4.54,Registered 11 months              0 days,,17,15~25,2015-02-05
63,thomascheer,4.84,Registered 1 months              0 days,,148,40~55,2015-02-05
