,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,MrandMrsSmith,4.82,18 days,,25,55~70,2014-07-26
1,DeWeed,4.89,1 hours,,7,70~100,2014-07-26
2,littlegoblin,4.98,17 hours,,4,70~100,2014-07-26
3,_drugs.inc_,5,6 months 7 days,,18,1~2,2014-07-26
4,cossacks,4.98,19 hours,,4,150~200,2014-07-26
5,checkpoint,4.71,12 hours,,36,25~40,2014-07-26
6,GermanTerminal,4.99,5 hours,,30,300~500,2014-07-26
7,Comebackhaze48,,,,,,2014-07-26
8,AGP,4.90,0 hours,,4,70~100,2014-07-26
9,Top_Gear_UK,4.87,11 hours,,23,500~1000,2014-07-26
10,HappyHippy2.0,4.98,2 hours,,38,100~150,2014-07-26
11,hogstandard,5.00,2 days 7 hours,,9,40~55,2014-07-26
12,CashCo,5.00,8 hours,,9,40~55,2014-07-26
13,420TwentyFourSeven,4.98,23 hours,,16,150~200,2014-07-26
14,indianpilldaddy,5.00,8 hours,,87,40~55,2014-07-26
15,DoctorHack,4.66,1 hours,,65,55~70,2014-07-26
16,remoutlet,4.90,18 hours,,14,70~100,2014-07-26
17,TestSubject,5.00,13 hours,,1,40~55,2014-07-26
18,GoingPostal,4.972,1 hours,,99,1000+,2014-07-26
19,Dimercurio,5.00,0 hours,,7,70~100,2014-07-26
20,MrKidX,0,11 hours,,3,1~2,2014-07-26
21,Warbeast,5.00,1 days 3 hours,,2,200~300,2014-07-26
22,weed4you,5.00,16 hours,,6,300~500,2014-07-26
23,DopeMan,4.977,On Vacation Mode since 5 hours,,4,500~1000,2014-07-26
24,OzAlpha,5.00,15 hours,,13,150~200,2014-07-26
25,earthworld777,5,1 months 16 days,,6,1~2,2014-07-26
26,pharmerjo,4.94,15 hours,,6,100~150,2014-07-26
27,purebase,5.00,1 days 5 hours,,1,25~40,2014-07-26
28,WALLSTREETx2,5.000,0 hours,,13,500~1000,2014-07-26
29,Addies,5,2 days 10 hours,,2,1~2,2014-07-26
30,topdeals,4.62,4 months 12 days,,14,25~40,2014-07-26
31,DonTuriddu,4.74,10 hours,,16,70~100,2014-07-26
32,mollyjohnson,4.72,19 hours,,1,100~150,2014-07-26
33,VoucherExpress,,4 days,,1,0,2014-07-26
34,CannabisRelief,4.97,0 hours,,8,150~200,2014-07-26
