,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.989,Registered 1 years 3 months              0 days,,72,1000~1500,2015-06-12
1,HumboldtFarms,4.909,Registered 9 months              0 days,,52,3000~4000,2015-06-12
2,Rebel_Alliance,4.993,Registered 1 years 3 months              0 days,,7,1000~1500,2015-06-12
3,SeattlesBest,4.972,Registered 1 years 6 months              0 days,,25,500~1000,2015-06-12
4,checkpoint,4.988,Registered 1 years 4 months              0 days,,20,500~1000,2015-06-12
5,Top_Gear_UK,4.916,Registered 1 years 3 months              0 days,,30,4000~5000,2015-06-12
6,HappyHippy2.0,4.96,Registered 1 years 3 months              0 days,,23,300~500,2015-06-12
7,galaxytreez,5.00,Registered 3 months              1 days,,9,40~55,2015-06-12
8,indianpilldaddy,5.00,Registered 1 years 4 months              0 days,,161,300~500,2015-06-12
9,TestSubject,5.00,Registered 1 years 4 months              0 days,,1,150~200,2015-06-12
10,GoingPostal,4.966,Registered 1 years 5 months              0 days,,117,4000~5000,2015-06-12
11,DoctorAlice,4.67,Registered 12 days              0 days,,5,15~25,2015-06-12
12,Dimercurio,5.000,Registered 1 years 2 months              0 days,,8,1000~1500,2015-06-12
13,MrKidX,4.97,Registered 1 years 1 months              0 days,,10,200~300,2015-06-12
14,plugsister,5,Registered 2 months              0 days,,3,10~15,2015-06-12
15,AmsterdamLiquidXno1,5,Registered 22 days              0 days,,7,6~10,2015-06-12
16,WALLSTREETx2,5.000,Registered 1 years 3 months              0 days,,9,3000~4000,2015-06-12
17,OregonTrail,5.000,Registered 6 months              0 days,,6,500~1000,2015-06-12
18,Meds2Buy,4.78,Registered 1 years 0 months              0 days,,82,150~200,2015-06-12
19,tinacmarks,4.72,Registered 6 months              0 days,,64,25~40,2015-06-12
20,Kiefernzapfen,4.97,Registered 7 months              2 days,,9,200~300,2015-06-12
21,krytocratic_tyranny,5.00,Registered 1 months              1 days,,4,15~25,2015-06-12
22,MIcasa-SUcasa,5.00,Registered 4 months              0 days,,34,55~70,2015-06-12
