,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 10 months              0 days,,33,300~500,2014-12-21
1,brother_satellite,5,Registered 11 days              1 days,,8,6~10,2014-12-21
2,HumboldtFarms,4.954,Registered 4 months              1 days,,24,500~1000,2014-12-21
3,-TarNation-,5.00,Registered 1 months              0 days,,4,40~55,2014-12-21
4,GrandWizardsLair,4.97,Registered 10 months              0 days,,10,300~500,2014-12-21
5,Comebackhaze48,4.92,Registered 7 months              0 days,,30,100~150,2014-12-21
6,Top_Gear_UK,4.879,Registered 10 months              0 days,,64,1000+,2014-12-21
7,RCsupplierAG,4.84,Registered 1 months              0 days,,2,100~150,2014-12-21
8,HappyHippy2.0,4.98,Registered 10 months              1 days,,23,200~300,2014-12-21
9,AmsterdamOnline,4.99,Registered 4 months              1 days,,15,70~100,2014-12-21
10,hogstandard,5.00,Registered 9 months              0 days,,9,70~100,2014-12-21
11,indianpilldaddy,4.99,Registered 10 months              0 days,,141,150~200,2014-12-21
12,GoingPostal,4.964,Registered 1 years 0 months              1 days,,97,1000+,2014-12-21
13,Dimercurio,5.000,Registered 8 months              0 days,,12,500~1000,2014-12-21
14,MrKidX,4.96,Registered 7 months              0 days,,10,55~70,2014-12-21
15,bartard,4.74,Registered 2 months              1 days,,13,40~55,2014-12-21
16,themoneyteam777,4.96,Registered 4 months              1 days,,12,70~100,2014-12-21
17,purebase,4.86,Registered 6 months              0 days,,8,200~300,2014-12-21
18,WALLSTREETx2,5.000,Registered 10 months              0 days,,21,1000+,2014-12-21
19,t3h_fonz,5.00,Registered 1 months              2 days,,18,25~40,2014-12-21
20,Addyshack,4.970,Registered 11 months              0 days,,9,1000+,2014-12-21
21,Meds2Buy,5.00,Registered 6 months              1 days,,82,40~55,2014-12-21
22,tinacmarks,5,Registered 20 days              0 days,,70,1~2,2014-12-21
23,Kiefernzapfen,4.98,Registered 2 months              0 days,,8,55~70,2014-12-21
24,babykale420,4.98,Registered 10 months              0 days,,19,200~300,2014-12-21
25,summertime,4.948,Registered 1 years 0 months              0 days,,3,1000+,2014-12-21
26,WeRoll,4.84,Registered 11 months              0 days,,6,300~500,2014-12-21
27,mossman,5,Registered 7 months              2 days,,1,6~10,2014-12-21
28,cocktails,5.00,Registered 1 months              0 days,,17,15~25,2014-12-21
29,bostongeorge14,4.920,Registered 3 months              0 days,,46,500~1000,2014-12-21
30,CrazedChemist,5.00,Registered 1 months              0 days,,11,55~70,2014-12-21
31,sereal,4.98,Registered 1 years 0 months              0 days,,35,100~150,2014-12-21
32,T5_NBOMe,4.58,Registered 10 months              0 days,,30,70~100,2014-12-21
33,Flyfelix,4.99,Registered 12 months              1 days,,6,150~200,2014-12-21
34,blow,4.78,Registered 5 months              0 days,,17,100~150,2014-12-21
35,SocksRocksLocks,4.95,Registered 11 months              0 days,,0,100~150,2014-12-21
36,chipzahoy,4.967,Registered 6 months              0 days,,84,500~1000,2014-12-21
37,CocaParis,4.98,Registered 12 months              0 days,,10,100~150,2014-12-21
38,theblossom,5.00,Registered 9 months              0 days,,28,150~200,2014-12-21
39,dgslabz,4.973,Registered 10 months              3 days,,23,1000+,2014-12-21
40,androgenie,4.85,Registered 10 months              2 days,,3,100~150,2014-12-21
41,JimmytheGent,4.97,Registered 6 months              0 days,,10,300~500,2014-12-21
42,craigman,5.00,Registered 7 months              0 days,,16,40~55,2014-12-21
43,InsideTheWhale,4.99,Registered 8 months              0 days,,107,300~500,2014-12-21
44,AL-LADin,5.00,Registered 5 months              0 days,,10,55~70,2014-12-21
45,shoeshunge,4.99,Registered 8 months              2 days,,5,300~500,2014-12-21
46,Quantum.Black.Widow,4.93,Registered 9 months              3 days,,31,300~500,2014-12-21
47,GoodmedsDK,4.99,Registered 7 months              0 days,,22,200~300,2014-12-21
48,thomascheer,5,Registered 10 days              0 days,,136,3~5,2014-12-21
49,CDARWIN,4.94,Registered 1 months              0 days,,8,70~100,2014-12-21
50,Hollands-Best,4.85,Registered 7 months              0 days,,59,300~500,2014-12-21
51,AtomicLove,5.00,Registered 2 months              0 days,,12,100~150,2014-12-21
52,boosie5150,4.993,Registered 8 months              0 days,,32,1000+,2014-12-21
53,ImportDirect,4.95,Registered 10 months              0 days,,17,300~500,2014-12-21
54,Cannaseed,4.83,Registered 10 months              2 days,,3,10~15,2014-12-21
55,methaqualone,5.00,Registered 8 months              1 days,,3,70~100,2014-12-21
56,Angelina,4.898,Registered 10 months              0 days,,21,1000+,2014-12-21
57,panacea,4.921,Registered 5 months              1 days,,12,500~1000,2014-12-21
58,pimpdaddydelux,4.69,Registered 2 months              0 days,,15,40~55,2014-12-21
59,rainbowbear,4.97,Registered 10 months              0 days,,21,150~200,2014-12-21
60,blackhand,4.996,Registered 1 years 0 months              0 days,,117,500~1000,2014-12-21
61,Products4You,4.60,Registered 12 months              0 days,,38,40~55,2014-12-21
62,MrPEF,4.66,Registered 2 months              0 days,,36,150~200,2014-12-21
63,Bisto,4.931,Registered 10 months              0 days,,15,500~1000,2014-12-21
64,karmasyndicate,5.00,Registered 2 months              0 days,,29,200~300,2014-12-21
65,whiteyford,4.943,Registered 12 months              0 days,,26,500~1000,2014-12-21
