,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months 3 days              2 days 3 hours,,29,15~25,2014-10-19
1,HumboldtFarms,4.73,Registered 1 months 29 days              4 hours,,37,70~100,2014-10-19
2,DeWeed,,,,,,2014-10-19
3,ProxyKing,,Registered 24 days              20 days,,3,0,2014-10-19
4,MITAK,5,Registered 14 days              4 days,,14,6~10,2014-10-19
5,GrandWizardsLair,4.98,Registered 8 months 22 days              5 hours,,7,200~300,2014-10-19
6,Rebel_Alliance,4.99,Registered 8 months 7 days              11 hours,,7,300~500,2014-10-19
7,cossacks,4.97,Registered 7 months 9 days              16 hours,,6,300~500,2014-10-19
8,Comebackhaze48,,,,,,2014-10-19
9,Top_Gear_UK,4.841,Registered 8 months 6 days              1 days 5 hours,,17,500~1000,2014-10-19
10,CashCo,5.00,Registered 8 months 6 days              2 days 16 hours,,9,100~150,2014-10-19
11,indianpilldaddy,,,,,,2014-10-19
12,Perron,5.00,Registered 1 months 25 days              1 hours,,37,100~150,2014-10-19
13,GoingPostal,4.966,Registered 10 months 3 days              2 hours,,95,1000+,2014-10-19
14,Dimercurio,5.00,Registered 6 months 17 days              0 hours,,8,300~500,2014-10-19
15,MrKidX,5.00,Registered 5 months 20 days              22 hours,,1,15~25,2014-10-19
16,earthworld777,5,Registered 5 months 9 days              4 months 13 days,,6,1~2,2014-10-19
17,replicator,,Registered 6 months 27 days              12 days,,14,0,2014-10-19
18,WALLSTREETx2,5.000,Registered 8 months 5 days              1 hours,,17,1000+,2014-10-19
19,topdeals,4.37,Registered 7 months 28 days              7 months 8 days,,14,25~40,2014-10-19
20,DonTuriddu,4.59,Registered 6 months 4 days              1 hours,,14,150~200,2014-10-19
21,VoucherExpress,4.91,Registered 5 months 0 days              1 hours,,11,150~200,2014-10-19
22,TOPSHOP,5.00,Registered 2 months 2 days              1 hours,,16,15~25,2014-10-19
23,CornerApothecary,5.00,Registered 7 months 25 days              10 hours,,5,55~70,2014-10-19
24,Addyshack,,,,,,2014-10-19
25,Meds2Buy,,,,,,2014-10-19
26,Kiefernzapfen,,Registered 1 days              5 hours,,3,0,2014-10-19
27,summertime,4.946,Registered 10 months 17 days              1 hours,,6,500~1000,2014-10-19
28,WeRoll,4.79,Registered 9 months 7 days              4 hours,,11,300~500,2014-10-19
29,Premiumgear,5.00,Registered 7 months 2 days              4 hours,,13,150~200,2014-10-19
30,bostongeorge14,4.98,Registered 1 months 8 days              1 hours,,18,100~150,2014-10-19
31,sereal,,,,,,2014-10-19
32,tomsmith0626,4.88,Registered 8 months 18 days              17 days,,7,150~200,2014-10-19
33,ShopAgent,5.00,Registered 6 months 19 days              5 hours,,61,100~150,2014-10-19
34,JackRabbitSilms,,Registered 2 days              3 hours,,2,0,2014-10-19
35,Flyfelix,,,,,,2014-10-19
36,blow,4.82,Registered 3 months 23 days              3 hours,,18,70~100,2014-10-19
37,Mpower,5.00,Registered 1 months 2 days              0 hours,,44,15~25,2014-10-19
38,diamonddealer,,Registered 5 months 14 days              22 days,,3,0,2014-10-19
39,Eos,4.99,Registered 9 months 8 days              3 hours,,10,200~300,2014-10-19
40,Illadelph,5,Registered 4 months 8 days              1 months 1 days,,6,1~2,2014-10-19
41,SocksRocksLocks,4.95,Registered 9 months 26 days              0 hours,,7,100~150,2014-10-19
42,chipzahoy,4.98,Registered 4 months 8 days              3 hours,,69,200~300,2014-10-19
43,CocaParis,4.97,Registered 9 months 29 days              2 hours,,7,70~100,2014-10-19
44,rx4cheap,5.00,Registered 5 months 12 days              1 days 1 hours,,7,100~150,2014-10-19
45,zable,4.976,Registered 8 months 6 days              11 hours,,49,500~1000,2014-10-19
46,alphadweller,5,Registered 1 months 6 days              2 days 18 hours,,16,1~2,2014-10-19
47,theblossom,5.00,Registered 7 months 24 days              10 hours,,22,100~150,2014-10-19
48,vonlipwig,,Registered 15 days              7 hours,,2,0,2014-10-19
49,Recoil,5.00,Registered 1 months 29 days              5 hours,,4,25~40,2014-10-19
50,dgslabz,,,,,,2014-10-19
51,androgenie,4.98,Registered 8 months 7 days              2 days 13 hours,,3,70~100,2014-10-19
52,cashmonay13,3.56,Registered 9 months 26 days              5 months 23 days,,8,15~25,2014-10-19
53,JimmytheGent,4.99,Registered 3 months 29 days              8 hours,,3,150~200,2014-10-19
54,cheqdropz,0,Registered 8 months 0 days              5 months 18 days,,2,6~10,2014-10-19
55,craigman,5,Registered 5 months 15 days              13 hours,,7,6~10,2014-10-19
56,Febbraio2468,4.81,Registered 10 months 14 days              1 months 28 days,,7,70~100,2014-10-19
57,ladyskywalker,5.00,Registered 3 months 18 days             On Vacation Mode since 6 hours,,7,150~200,2014-10-19
58,fitnessNherb,5.00,Registered 6 months 3 days              5 hours,,2,40~55,2014-10-19
59,shoeshunge,4.98,Registered 5 months 28 days              7 hours,,7,300~500,2014-10-19
60,Quantum.Black.Widow,,,,,,2014-10-19
61,GoodmedsDK,4.98,Registered 5 months 12 days              1 hours,,19,100~150,2014-10-19
62,sweshroom,,,,,,2014-10-19
63,ucard,4.93,Registered 9 months 13 days              6 hours,,6,40~55,2014-10-19
64,Hollands-Best,4.96,Registered 5 months 14 days              13 hours,,43,200~300,2014-10-19
65,RealDope,4.89,Registered 4 months 13 days              5 hours,,6,200~300,2014-10-19
66,BlackBazar,4.52,Registered 9 months 7 days              12 hours,,18,100~150,2014-10-19
67,LionwareTradingCo,,,,,,2014-10-19
68,CZmadeMan,4.93,Registered 6 months 21 days              8 hours,,29,55~70,2014-10-19
69,boosie5150,4.988,Registered 6 months 16 days              6 hours,,14,1000+,2014-10-19
70,ImportDirect,,,,,,2014-10-19
71,methaqualone,5.00,Registered 6 months 12 days              2 days 2 hours,,3,55~70,2014-10-19
72,easilydone,4,Registered 7 months 28 days              1 months 27 days,,3,6~10,2014-10-19
73,HumboldtsFinest,4.987,Registered 10 months 13 days              1 days 4 hours,,5,500~1000,2014-10-19
74,OpenSource,5.00,Registered 10 months 7 days              22 hours,,4,100~150,2014-10-19
75,Angelina,4.896,Registered 8 months 20 days              2 days 22 hours,,11,500~1000,2014-10-19
76,kratas,0,Registered 9 months 2 days              6 months 19 days,,5,3~5,2014-10-19
77,panacea,4.95,Registered 3 months 12 days              12 hours,,12,300~500,2014-10-19
78,ProStudioEtLabore,5.00,Registered 7 months 22 days              1 hours,,4,55~70,2014-10-19
79,grimreaper,4.98,Registered 5 months 24 days              9 hours,,1,150~200,2014-10-19
80,CanadaCandy,4.96,Registered 6 months 25 days              4 hours,,16,70~100,2014-10-19
