,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 11 months              0 days,,34,500~1000,2015-01-23
1,brother_satellite,4.95,Registered 1 months              3 days,,11,25~40,2015-01-23
2,HumboldtFarms,4.950,Registered 5 months              0 days,,25,1000~1500,2015-01-23
3,ReDEyE,5,Registered 1 months              0 days,,7,3~5,2015-01-23
4,MITAK,5.00,Registered 3 months              0 days,,17,25~40,2015-01-23
5,littlegoblin,4.91,Registered 10 months              0 days,,19,300~500,2015-01-23
6,Rebel_Alliance,4.991,Registered 11 months              0 days,,6,500~1000,2015-01-23
7,checkpoint,4.96,Registered 12 months              0 days,,15,150~200,2015-01-23
8,Comebackhaze48,4.87,Registered 8 months              0 days,,31,100~150,2015-01-23
9,Top_Gear_UK,4.897,Registered 11 months              0 days,,66,1000~2000,2015-01-23
10,HappyHippy2.0,4.97,Registered 11 months              0 days,,18,200~300,2015-01-23
11,AmsterdamOnline,4.99,Registered 5 months              1 days,,19,150~200,2015-01-23
12,hogstandard,4.98,Registered 10 months              0 days,,6,100~150,2015-01-23
13,RivendellOrganics,5.00,Registered 14 days              0 days,,2,15~25,2015-01-23
14,xinhai,4.972,Registered 11 months              0 days,,12,1000~2000,2015-01-23
15,CashCo,5.00,Registered 11 months              0 days,,18,150~200,2015-01-23
16,indianpilldaddy,5.00,Registered 11 months              0 days,,155,200~300,2015-01-23
17,Herbe,5,Registered 12 days              0 days,,14,1~2,2015-01-23
18,RealAidoneus,4.99,Registered 10 months              0 days,,3,200~300,2015-01-23
19,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-23
20,MrKidX,4.95,Registered 8 months              0 days,,12,100~150,2015-01-23
21,themoneyteam777,4.96,Registered 6 months              0 days,,12,70~100,2015-01-23
22,weed4you,4.998,Registered 1 years 0 months              0 days,,6,500~1000,2015-01-23
23,HumboldtHerbs,5,Registered 3 months              0 days,,20,10~15,2015-01-23
24,OzAlpha,4.98,Registered 11 months              0 days,,24,300~500,2015-01-23
25,pharmerjo,4.94,Registered 10 months              2 days,,6,200~300,2015-01-23
26,purebase,4.86,Registered 7 months              0 days,,13,200~300,2015-01-23
27,WALLSTREETx2,5.000,Registered 11 months              0 days,,14,2000~3000,2015-01-23
28,Addies,5,Registered 11 months              0 days,,2,6~10,2015-01-23
29,DonTuriddu,4.48,Registered 9 months              0 days,,14,150~200,2015-01-23
30,mollyjohnson,4.72,Registered 11 months              1 days,,2,150~200,2015-01-23
31,OregonTrail,5.00,Registered 2 months              0 days,,8,55~70,2015-01-23
32,knappen,5.00,Registered 2 months              0 days,,7,15~25,2015-01-23
33,TheXFactor,4.95,Registered 7 months              0 days,,12,200~300,2015-01-23
34,DevilWeedSeeds,4.81,Registered 1 years 1 months              0 days,,4,100~150,2015-01-23
35,hanspoel,5.00,Registered 11 months              2 days,,2,40~55,2015-01-23
36,CornerApothecary,5.00,Registered 11 months              0 days,,1,70~100,2015-01-23
37,bcndrugs,4.659,Registered 6 months              0 days,,6,1000~1500,2015-01-23
38,AussieExpress,5.00,Registered 8 months              0 days,,1,25~40,2015-01-23
39,AmsterdamExport,5.00,Registered 2 months              0 days,,10,150~200,2015-01-23
40,Mann-Drog,4.97,Registered 4 months              0 days,,1,100~150,2015-01-23
41,tinacmarks,5,Registered 1 months              0 days,,65,6~10,2015-01-23
42,Kiefernzapfen,4.90,Registered 3 months              0 days,,12,100~150,2015-01-23
43,Fire_Fire,4.95,Registered 10 months              0 days,,12,300~500,2015-01-23
44,mampulver,5,Registered 1 months              3 days,,3,3~5,2015-01-23
45,babykale420,4.98,Registered 11 months              0 days,,22,200~300,2015-01-23
46,summertime,4.949,Registered 1 years 1 months              0 days,,6,1000~1500,2015-01-23
47,WeRoll,4.839,Registered 1 years 0 months              0 days,,6,500~1000,2015-01-23
48,cocktails,4.90,Registered 2 months              0 days,,17,100~150,2015-01-23
49,AmmoKing,,Registered 0 days              0 days,,1,0,2015-01-23
50,bostongeorge14,4.860,Registered 4 months              0 days,,64,500~1000,2015-01-23
51,CrazedChemist,5.00,Registered 2 months              0 days,,25,100~150,2015-01-23
52,CrystalBurns,5.00,Registered 5 months              0 days,,2,25~40,2015-01-23
53,sereal,4.98,Registered 1 years 1 months              0 days,,37,150~200,2015-01-23
54,tomsmith0626,4.89,Registered 11 months              0 days,,51,150~200,2015-01-23
