,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,DeWeed,4.89,2 days 8 hours,,1,70~100,2014-08-27
1,TDB,5.00,4 hours,,39,150~200,2014-08-27
2,littlegoblin,4.95,1 hours,,14,100~150,2014-08-27
3,Rebel_Alliance,4.99,4 hours,,7,300~500,2014-08-27
4,Sir-ACAB,5.00,2 days 11 hours,,2,100~150,2014-08-27
5,ThePartyDepot,5.00,3 hours,,7,70~100,2014-08-27
6,_drugs.inc_,5,7 months 9 days,,18,1~2,2014-08-27
7,cossacks,4.98,0 hours,,6,200~300,2014-08-27
8,checkpoint,4.79,6 hours,,31,40~55,2014-08-27
9,GermanTerminal,4.993,1 days 8 hours,,36,500~1000,2014-08-27
10,Comebackhaze48,4.94,4 hours,,20,25~40,2014-08-27
11,Top_Gear_UK,4.838,0 hours,,22,500~1000,2014-08-27
12,HappyHippy2.0,4.98,9 hours,,35,100~150,2014-08-27
13,hogstandard,5.00,6 hours,,9,55~70,2014-08-27
14,xinhai,4.969,0 hours,,6,1000+,2014-08-27
15,CashCo,5.00,0 hours,,9,55~70,2014-08-27
16,indianpilldaddy,5.00,18 hours,,88,55~70,2014-08-27
17,remoutlet,4.83,5 days,,7,100~150,2014-08-27
18,GoingPostal,4.971,5 hours,,86,1000+,2014-08-27
19,Dimercurio,5.00,0 hours,,7,150~200,2014-08-27
20,themoneyteam777,5.00,10 hours,,7,25~40,2014-08-27
21,weed4you,5.00,1 days 2 hours,,6,300~500,2014-08-27
22,DopeMan,4.992,2 hours,,5,1000+,2014-08-27
23,earthworld777,5,2 months 18 days,,6,1~2,2014-08-27
24,pharmerjo,4.96,8 hours,,7,100~150,2014-08-27
25,replicator,,14 days,,14,0,2014-08-27
26,purebase,4.79,4 hours,,14,55~70,2014-08-27
27,WALLSTREETx2,5.000,2 hours,,11,1000+,2014-08-27
28,topdeals,4.64,5 months 13 days,,14,25~40,2014-08-27
29,DonTuriddu,4.49,12 hours,,15,70~100,2014-08-27
30,Buds_Buds,5.00,1 days 4 hours,,4,40~55,2014-08-27
31,VoucherExpress,,1 months 6 days,,1,0,2014-08-27
32,hanspoel,5,2 days 15 hours,,2,6~10,2014-08-27
33,CannabisRelief,4.93,0 hours,,10,200~300,2014-08-27
34,safeway2buy,4.93,6 hours,,10,40~55,2014-08-27
35,CornerApothecary,5.00,21 hours,,4,40~55,2014-08-27
36,1dboladay,4.33,5 hours,,14,15~25,2014-08-27
37,bcndrugs,4.59,4 hours,,6,100~150,2014-08-27
38,BHoily,4.97,7 hours,,1,40~55,2014-08-27
39,AussieExpress,5.00,17 days,,2,15~25,2014-08-27
40,WizardofOZs,4.92,0 hours,,9,70~100,2014-08-27
41,Meds2Buy,5,2 days 5 hours,,62,6~10,2014-08-27
42,northernconnection,5.00,16 hours,,14,100~150,2014-08-27
43,MedicalRC,5,1 months 21 days,,2,10~15,2014-08-27
44,babykale420,4.97,6 hours,,7,70~100,2014-08-27
45,summertime,4.93,8 hours,,10,300~500,2014-08-27
46,WeRoll,4.77,10 hours,,6,200~300,2014-08-27
47,Corey_Worthington,,5 months 20 days,,3,0,2014-08-27
48,mossman,5,3 hours,,2,6~10,2014-08-27
49,Premiumgear,4.96,15 days,,18,150~200,2014-08-27
50,sereal,4.98,6 hours,,42,100~150,2014-08-27
51,ShopAgent,5.00,20 hours,,62,100~150,2014-08-27
52,Flyfelix,4.99,1 days 18 hours,,8,100~150,2014-08-27
53,blow,5.00,1 hours,,24,25~40,2014-08-27
54,tzzht,5,5 hours,,3,6~10,2014-08-27
55,xanford.republic,5.00,8 days,,1,25~40,2014-08-27
56,creator1988,,3 months 21 days,,2,0,2014-08-27
57,cultmadeline,4.994,14 hours,,9,1000+,2014-08-27
58,Illadelph,5,5 hours,,6,1~2,2014-08-27
59,brownjames,5.00,1 hours,,2,55~70,2014-08-27
60,chipzahoy,4.92,0 hours,,33,40~55,2014-08-27
61,theblossom,5.00,6 hours,,21,70~100,2014-08-27
62,dgslabz,4.968,0 hours,,19,500~1000,2014-08-27
63,androgenie,5.00,1 days 8 hours,,3,40~55,2014-08-27
64,CousinMolly,4,14 days,,1,6~10,2014-08-27
65,KushDepot,4.89,1 days 1 hours,,10,55~70,2014-08-27
66,32dxbv!vrwndid,5,1 days 14 hours,,4,3~5,2014-08-27
67,JimmytheGent,5.00,1 hours,,7,15~25,2014-08-27
68,InfinityBeyond,,2 months 17 days,,1, 1~2,2014-08-27
69,cheqdropz,0,3 months 22 days,,2,6~10,2014-08-27
70,craigman,5,1 days 2 hours,,6,1~2,2014-08-27
71,Febbraio2468,4.81,2 days 13 hours,,7,70~100,2014-08-27
72,InsideTheWhale,4.99,2 hours,,95,200~300,2014-08-27
73,ladyskywalker,5.00,8 hours,,6,55~70,2014-08-27
74,shoeshunge,4.95,5 hours,,13,100~150,2014-08-27
75,Quantum.Black.Widow,4.96,11 hours,,41,200~300,2014-08-27
76,GoodmedsDK,5.00,13 hours,,13,70~100,2014-08-27
77,WestCoastCure,5.00,4 hours,,12,70~100,2014-08-27
78,xedov,5,2 months 3 days,,9,6~10,2014-08-27
79,BudBuddy,5.00,13 hours,,3,15~25,2014-08-27
80,MoodyMayhem,4.82,3 hours,,23,200~300,2014-08-27
81,sweshroom,4.91,1 days 3 hours,,17,25~40,2014-08-27
82,ucard,5.00,12 hours,,3,25~40,2014-08-27
83,SweetMeats,4,6 months 18 days,,2,6~10,2014-08-27
84,MollyMuse,5.00,2 hours,,4,200~300,2014-08-27
85,spdr001,5,14 days,,1,3~5,2014-08-27
86,Hollands-Best,4.99,4 hours,,28,150~200,2014-08-27
87,RealDope,4.88,1 days 10 hours,,6,150~200,2014-08-27
88,BlackBazar,4.52,1 days 9 hours,,17,100~150,2014-08-27
89,CZmadeMan,5.00,15 hours,,31,10~15,2014-08-27
90,boosie5150,4.995,0 hours,,26,1000+,2014-08-27
91,ImportDirect,4.97,3 hours,,25,200~300,2014-08-27
92,Cannaseed,4.83,23 hours,,3,10~15,2014-08-27
93,starrynight,4.94,1 hours,,19,200~300,2014-08-27
94,Mephman,5.00,23 hours,,11,70~100,2014-08-27
95,easilydone,4,2 days 14 hours,,3,6~10,2014-08-27
96,HumboldtsFinest,5.000,1 days 7 hours,,6,500~1000,2014-08-27
97,salamalejkum,4.93,6 hours,,72,100~150,2014-08-27
98,Angelina,4.916,4 days,,13,500~1000,2014-08-27
99,kratas,0,4 months 24 days,,5,1~2,2014-08-27
100,panacea,4.97,6 hours,,9,150~200,2014-08-27
101,rainbowbear,5.00,3 hours,,30,70~100,2014-08-27
102,grimreaper,5.00,10 hours,,6,40~55,2014-08-27
103,CallMeJoe,5.00,13 hours,,6,25~40,2014-08-27
104,blackhand,4.99,2 hours,,116,500~1000,2014-08-27
105,Products4You,5.00,5 hours,,22,15~25,2014-08-27
106,superdrugsoz,5,9 hours,,4,3~5,2014-08-27
107,samedaydispatch,,1 months 14 days,,1,0,2014-08-27
108,FattusCatteratus,4.95,5 hours,,26,300~500,2014-08-27
109,DrEarnhardt,4.824,9 hours,,84,1000+,2014-08-27
110,AustralianHash,5.00,0 hours,,4,150~200,2014-08-27
111,sayno2drugs,5.00,2 hours,,11,300~500,2014-08-27
