,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months              0 days,,31,100~150,2014-11-11
1,HumboldtFarms,4.91,Registered 2 months              0 days,,35,200~300,2014-11-11
2,DeWeed,4.90,Registered 6 months              0 days,,3,70~100,2014-11-11
3,oxyking,5.00,Registered 5 months              1 days,,1,70~100,2014-11-11
4,Rebel_Alliance,4.99,Registered 9 months              0 days,,7,300~500,2014-11-11
5,cossacks,4.98,Registered 8 months              0 days,,3,300~500,2014-11-11
6,HappyHippy2.0,4.99,Registered 8 months              0 days,,29,150~200,2014-11-11
7,xinhai,4.969,Registered 9 months              0 days,,10,1000+,2014-11-11
8,CashCo,5.00,Registered 8 months              0 days,,9,100~150,2014-11-11
9,indianpilldaddy,5.00,Registered 9 months              0 days,,96,100~150,2014-11-11
10,Perron,5.00,Registered 2 months              0 days,,22,200~300,2014-11-11
11,GoingPostal,4.972,Registered 10 months              0 days,,95,1000+,2014-11-11
12,Dimercurio,5.00,Registered 7 months              0 days,,9,300~500,2014-11-11
13,MrKidX,5.00,Registered 6 months              0 days,,6,15~25,2014-11-11
14,OzAlpha,5.00,Registered 8 months              0 days,,34,200~300,2014-11-11
15,purebase,4.86,Registered 5 months              0 days,,11,150~200,2014-11-11
16,WALLSTREETx2,5.000,Registered 8 months              0 days,,18,1000+,2014-11-11
17,mollyjohnson,4.69,Registered 8 months              0 days,,3,100~150,2014-11-11
18,VoucherExpress,4.94,Registered 5 months              0 days,,16,300~500,2014-11-11
19,DevilWeedSeeds,4.78,Registered 11 months              0 days,,3,70~100,2014-11-11
20,CornerApothecary,5.00,Registered 8 months              0 days,,4,55~70,2014-11-11
21,AussieExpress,5.00,Registered 6 months              0 days,,4,15~25,2014-11-11
22,Meds2Buy,5.00,Registered 5 months              0 days,,82,25~40,2014-11-11
23,HighGirl,,Registered 0 days              0 days,,1,0,2014-11-11
24,Fire_Fire,4.97,Registered 8 months              0 days,,7,200~300,2014-11-11
25,summertime,4.959,Registered 11 months              0 days,,3,500~1000,2014-11-11
26,bostongeorge14,4.98,Registered 2 months              0 days,,26,200~300,2014-11-11
27,sereal,4.98,Registered 11 months              0 days,,36,100~150,2014-11-11
28,ShopAgent,5.00,Registered 7 months              0 days,,58,100~150,2014-11-11
29,T5_NBOMe,3.73,Registered 9 months              0 days,,29,25~40,2014-11-11
30,Flyfelix,4.99,Registered 10 months              0 days,,6,150~200,2014-11-11
31,blow,4.81,Registered 4 months              0 days,,25,100~150,2014-11-11
32,Mpower,4.83,Registered 1 months              0 days,,61,70~100,2014-11-11
33,chipzahoy,4.98,Registered 5 months              0 days,,76,300~500,2014-11-11
34,AngelEyes,4.99,Registered 11 months              0 days,,10,200~300,2014-11-11
35,rx4cheap,5.00,Registered 6 months              1 days,,7,100~150,2014-11-11
36,zable,4.963,Registered 8 months              0 days,,183,500~1000,2014-11-11
37,theblossom,5.00,Registered 8 months              0 days,,25,150~200,2014-11-11
38,BurmaImports,4.91,Registered 21 days              0 days,,3,15~25,2014-11-11
39,Recoil,5.00,Registered 2 months              0 days,,4,70~100,2014-11-11
40,dgslabz,4.974,Registered 9 months              0 days,,23,1000+,2014-11-11
41,SuperSchonn,4.88,Registered 5 months              0 days,,7,40~55,2014-11-11
42,NordicShrooms,4.99,Registered 9 months              0 days,,1,100~150,2014-11-11
43,dirt_cheap_china,,Registered 23 days              0 days,,30,0,2014-11-11
44,craigman,5.00,Registered 6 months              0 days,,11,15~25,2014-11-11
45,InsideTheWhale,4.99,Registered 7 months              0 days,,103,200~300,2014-11-11
46,AL-LADin,5.00,Registered 4 months              0 days,,8,55~70,2014-11-11
47,Quantum.Black.Widow,4.92,Registered 8 months              0 days,,35,300~500,2014-11-11
48,sweshroom,4.95,Registered 8 months              0 days,,28,70~100,2014-11-11
49,etimbuk,5,Registered 2 days              0 days,,80,1~2,2014-11-11
50,Hollands-Best,4.91,Registered 6 months              0 days,,51,200~300,2014-11-11
51,AtomicLove,5.00,Registered 1 months              0 days,,21,70~100,2014-11-11
52,BlackBazar,4.52,Registered 10 months              4 days,,18,100~150,2014-11-11
53,ImportDirect,4.97,Registered 8 months              3 days,,20,300~500,2014-11-11
54,Cannaseed,4.83,Registered 9 months              0 days,,3,10~15,2014-11-11
55,Mephman,5.00,Registered 4 months              0 days,,15,200~300,2014-11-11
56,HumboldtsFinest,4.988,Registered 11 months              0 days,,5,500~1000,2014-11-11
57,OpenSource,5.00,Registered 11 months              0 days,,2,100~150,2014-11-11
58,Angelina,4.893,Registered 9 months              0 days,,21,500~1000,2014-11-11
59,rainbowbear,4.97,Registered 9 months              0 days,,16,150~200,2014-11-11
60,CanadaCandy,4.94,Registered 7 months              0 days,,15,100~150,2014-11-11
61,blackhand,4.995,Registered 11 months              0 days,,119,500~1000,2014-11-11
62,Pleatherette,5,Registered 7 days              0 days,,1,3~5,2014-11-11
63,Products4You,4.79,Registered 10 months              0 days,,38,40~55,2014-11-11
64,DrEarnhardt,4.826,Registered 11 months              0 days,,41,1000+,2014-11-11
